compound_name,Concentration uM,morphology score,infection rate (%),Cell model,chembl_id,is_CP_hit,is_324_hit,top_74_rank,is_74_hit,is_5_hit
API-1,0.83,-0.04,105.5,Vero E6,CHEMBL4303566,False,False,,False,False
APR-246,10.0,0.21,80.5,Vero E6,CHEMBL3186011,False,False,,False,False
APTO-253,10.0,0.21,102.5,Vero E6,CHEMBL4297261,False,False,,False,False
APY-29,0.83,-0.28,110.0,Vero E6,CHEMBL1231018,False,False,,False,False
APY0201,10.0,0.26,50.5,Vero E6,CHEMBL4303292,False,True,,False,False
APcK-110,10.0,0.1,105.5,Vero E6,CHEMBL4303655,False,False,,False,False
AQ-RA741,10.0,0.07,108.0,Vero E6,CHEMBL43383,False,False,,False,False
AR-12,0.83,-0.09,99.5,Vero E6,CHEMBL1650595,False,False,,False,False
AR-42,10.0,0.06,103.5,Vero E6,CHEMBL191482,False,False,,False,False
AR-A014418,10.0,-0.14,106.5,Vero E6,CHEMBL259850,False,False,,False,False
AR-C155858,10.0,0.07,106.0,Vero E6,CHEMBL375166,False,False,,False,False
ARC-239,10.0,0.21,100.0,Vero E6,CHEMBL362051,False,False,,False,False
ARQ-092,10.0,0.7,29.5,Vero E6,CHEMBL4297188,True,True,,False,False
ARQ-621,0.83,-0.02,112.5,Vero E6,CHEMBL4303449,False,False,,False,False
ARRY-334543,10.0,-0.16,97.0,Vero E6,CHEMBL2103842,False,False,,False,False
ARTENIMOL,10.0,0.23,84.0,Vero E6,CHEMBL307261,False,False,,False,False
ARV-825,10.0,-0.07,100.5,Vero E6,CHEMBL4226052,False,False,,False,False
AS-1269574,10.0,0.27,101.0,Vero E6,CHEMBL1956589,False,False,,False,False
AS-1892802,0.83,0.49,94.0,Vero E6,CHEMBL2023158,True,True,,False,False
AS-1949490,10.0,0.08,94.5,Vero E6,CHEMBL2337806,False,False,,False,False
AS-2034178,10.0,-0.01,109.5,Vero E6,CHEMBL4303234,False,False,,False,False
AS-2444697,10.0,-0.17,117.5,Vero E6,CHEMBL3546136,False,False,,False,False
AS-252424,10.0,0.15,108.0,Vero E6,CHEMBL379156,False,False,,False,False
AS-604850,10.0,-0.1,105.5,Vero E6,CHEMBL1231533,False,False,,False,False
AS-703026,0.83,-0.14,113.5,Vero E6,CHEMBL2107832,False,False,,False,False
AS-77,10.0,0.2,98.5,Vero E6,CHEMBL444449,False,False,,False,False
ASA-404,10.0,-0.09,114.0,Vero E6,CHEMBL71263,False,False,,False,False
ASC-J9,10.0,0.33,80.5,Vero E6,CHEMBL128748,False,True,,False,False
ASCORBIC ACID,10.0,0.1,111.0,Vero E6,CHEMBL196,False,False,,False,False
ASP-2535,10.0,-0.1,103.0,Vero E6,CHEMBL4303475,False,False,,False,False
ASP3026,0.83,-0.03,71.0,Vero E6,CHEMBL3545360,False,False,,False,False
AST-1306,10.0,-0.05,101.5,Vero E6,CHEMBL1947204,False,False,,False,False
AT-1015,10.0,0.01,100.0,Vero E6,CHEMBL4303347,False,False,,False,False
AT-7519,10.0,-0.28,109.0,Vero E6,CHEMBL445813,False,False,,False,False
AT-9283,0.83,0.03,118.5,Vero E6,CHEMBL495727,False,False,,False,False
AT13148,10.0,0.17,108.5,Vero E6,CHEMBL3544960,False,False,,False,False
AT13387,10.0,0.19,118.0,Vero E6,CHEMBL1214827,False,False,,False,False
AT7867,0.83,0.29,112.5,Vero E6,CHEMBL428462,False,False,,False,False
ATB-346,10.0,0.12,97.0,Vero E6,CHEMBL4211107,False,False,,False,False
ATN-161,10.0,0.1,93.0,Vero E6,CHEMBL4297456,False,False,,False,False
ATPA,10.0,0.1,106.0,Vero E6,CHEMBL113180,False,False,,False,False
ATROPINE SULFATE,10.0,-0.21,105.5,Vero E6,CHEMBL3185794,False,False,,False,False
AV-608,10.0,0.19,81.5,Vero E6,CHEMBL1765508,False,False,,False,False
AVE-0991,10.0,0.16,97.0,Vero E6,CHEMBL4303593,False,False,,False,False
AVL-292,0.83,-0.02,116.0,Vero E6,CHEMBL3301625,False,False,,False,False
AVN-944,10.0,-0.0,97.0,Vero E6,CHEMBL3349001,False,False,,False,False
AY-9944,10.0,0.52,49.0,Vero E6,CHEMBL3775982,True,True,,False,False
AZ-10417808,10.0,-0.14,108.5,Vero E6,CHEMBL586058,False,False,,False,False
AZ-10606120,10.0,-0.13,115.5,Vero E6,CHEMBL562308,False,False,,False,False
AZ-12080282,10.0,0.06,97.0,Vero E6,CHEMBL2059865,False,False,,False,False
AZ-628,0.83,-0.06,93.5,Vero E6,CHEMBL2144069,False,False,,False,False
AZ191,0.83,0.38,100.5,Vero E6,CHEMBL3421968,False,True,21.0,True,False
AZ20,0.83,0.12,105.5,Vero E6,CHEMBL2325697,False,False,,False,False
AZ3146,0.83,0.13,98.0,Vero E6,CHEMBL2140523,False,False,,False,False
AZ505,10.0,-0.23,100.0,Vero E6,CHEMBL2169920,False,False,,False,False
AZ5104,0.83,-0.25,112.5,Vero E6,CHEMBL3353411,False,False,,False,False
AZ960,10.0,-0.05,110.0,Vero E6,CHEMBL1774055,False,False,,False,False
AZD1080,10.0,-0.24,100.0,Vero E6,CHEMBL1969664,False,False,,False,False
AZD1208,10.0,-0.08,109.5,Vero E6,CHEMBL2048872,False,False,,False,False
AZD1283,10.0,0.13,108.0,Vero E6,CHEMBL2419490,False,False,,False,False
AZD1446,10.0,0.19,105.0,Vero E6,CHEMBL2179529,False,False,,False,False
AZD1480,10.0,0.05,108.5,Vero E6,CHEMBL1231124,False,False,,False,False
AZD1981,10.0,0.19,97.0,Vero E6,CHEMBL1914489,False,False,,False,False
AZD2014,10.0,-0.22,108.5,Vero E6,CHEMBL2336325,False,False,,False,False
AZD2461,10.0,0.12,103.0,Vero E6,CHEMBL4098253,False,False,,False,False
AZD2858,0.83,0.22,99.0,Vero E6,CHEMBL2177161,False,True,,False,False
AZD3264,10.0,0.03,104.0,Vero E6,CHEMBL4303437,False,False,,False,False
AZD3463,0.83,0.21,102.5,Vero E6,CHEMBL4203266,False,False,,False,False
AZD3514,0.83,0.02,98.5,Vero E6,CHEMBL2346976,False,False,,False,False
AZD3759,10.0,-0.18,113.5,Vero E6,CHEMBL3623290,False,False,,False,False
AZD3839,10.0,0.16,92.5,Vero E6,CHEMBL2177913,False,False,,False,False
AZD3965,10.0,0.04,101.0,Vero E6,CHEMBL3335793,False,False,,False,False
AZD3988,10.0,0.11,91.0,Vero E6,CHEMBL2036730,False,False,,False,False
AZD4282,10.0,0.15,103.5,Vero E6,CHEMBL773,False,False,,False,False
AZD4547,10.0,0.37,79.5,Vero E6,CHEMBL3348846,False,False,,False,False
AZD5363,10.0,0.22,120.5,Vero E6,CHEMBL2325741,False,False,,False,False
AZD5438,0.83,-0.17,99.5,Vero E6,CHEMBL488436,False,False,,False,False
AZD5582,10.0,-0.16,112.5,Vero E6,CHEMBL3108827,False,False,,False,False
AZD6482,10.0,-0.07,105.0,Vero E6,CHEMBL2165191,False,False,,False,False
AZD6738,0.83,0.02,90.0,Vero E6,CHEMBL3648328,False,False,,False,False
AZD7545,10.0,0.28,104.5,Vero E6,CHEMBL1231132,False,False,,False,False
AZD7687,10.0,0.13,89.5,Vero E6,CHEMBL2178944,False,False,,False,False
AZD7762,0.83,0.11,106.0,Vero E6,CHEMBL2041933,False,False,,False,False
AZD8055,0.83,-0.07,105.0,Vero E6,CHEMBL1801204,False,False,,False,False
AZD8186,10.0,-0.22,122.0,Vero E6,CHEMBL3408248,False,False,,False,False
AZD8330,10.0,-0.1,107.0,Vero E6,CHEMBL3182621,False,False,,False,False
AZD8835,0.83,0.2,94.0,Vero E6,CHEMBL3894518,False,False,,False,False
AZD8931,0.83,-0.19,107.0,Vero E6,CHEMBL2408045,False,False,,False,False
AZD9272,10.0,0.14,89.0,Vero E6,CHEMBL2164551,False,False,,False,False
AZD9496,10.0,-0.07,105.0,Vero E6,CHEMBL3623004,False,False,,False,False
AZD9668,10.0,0.1,106.0,Vero E6,CHEMBL3617964,False,False,,False,False
AZM-475271,10.0,-0.11,114.0,Vero E6,CHEMBL426161,False,False,,False,False
Abiraterone (CB-7598),10.0,-0.03,115.0,Vero E6,CHEMBL254328,False,False,,False,False
BAG-956,10.0,0.11,109.0,Vero E6,CHEMBL2134545,False,False,,False,False
BAM7,10.0,0.05,91.5,Vero E6,CHEMBL3187660,False,False,,False,False
BAN-ORL-24,10.0,0.51,63.5,Vero E6,CHEMBL201945,True,True,,False,False
BAX-channel-blocker,0.83,0.12,104.5,Vero E6,CHEMBL1402326,False,False,,False,False
BAY-11-7082,0.83,0.17,112.5,Vero E6,CHEMBL403183,False,True,,False,False
BAY-11-7085,0.83,0.17,89.5,Vero E6,CHEMBL270299,False,False,,False,False
BAY-41-2272,0.83,-0.06,102.0,Vero E6,CHEMBL353759,False,False,,False,False
BAY-60-6583,10.0,-0.03,107.5,Vero E6,CHEMBL4202825,False,False,,False,False
BAY-60-7550,10.0,0.15,100.0,Vero E6,CHEMBL370962,False,False,,False,False
BAY-61-3606,0.83,0.46,27.0,Vero E6,CHEMBL541400,False,True,,False,False
BAY-85-8050,10.0,0.03,110.0,Vero E6,CHEMBL1650467,False,False,,False,False
BAY-87-2243,10.0,0.08,98.5,Vero E6,CHEMBL4303384,False,False,,False,False
BAY-K-8644-(+/-),10.0,0.19,93.5,Vero E6,CHEMBL513599,False,False,,False,False
BAY-K-8644-(+/-),10.0,-0.09,90.0,Vero E6,CHEMBL513599,False,False,,False,False
BAY-W-9798,10.0,-0.13,113.5,Vero E6,CHEMBL4303598,False,False,,False,False
BAZ2-ICR,10.0,0.03,97.0,Vero E6,CHEMBL4296718,False,False,,False,False
BC-11,10.0,0.09,109.0,Vero E6,CHEMBL4303420,False,False,,False,False
BCI-540,10.0,0.06,103.0,Vero E6,CHEMBL37935,False,False,,False,False
BCTC,10.0,0.33,58.5,Vero E6,CHEMBL441472,False,True,58.0,True,False
BCX-1470,10.0,0.58,76.0,Vero E6,CHEMBL2220483,True,True,70.0,True,False
BD-1008,10.0,0.36,74.5,Vero E6,CHEMBL20377,False,False,,False,False
BD-1047,10.0,0.21,82.5,Vero E6,CHEMBL143360,False,False,,False,False
BD-1063,10.0,0.16,94.0,Vero E6,CHEMBL73824,False,False,,False,False
BE-2254,10.0,0.01,106.5,Vero E6,CHEMBL1515808,False,False,,False,False
BET-BAY-002,0.83,-0.11,108.5,Vero E6,CHEMBL3785668,False,False,,False,False
"BETAMETHASONE 17,21-DIPROPIONATE",10.0,0.14,103.5,Vero E6,CHEMBL1200384,False,False,,False,False
BETAMETHASONE VALERATE,10.0,-0.06,111.5,Vero E6,CHEMBL1497,False,False,,False,False
BETP,10.0,0.64,33.5,Vero E6,CHEMBL4303527,True,True,,False,False
BGT226,0.83,0.12,104.5,Vero E6,CHEMBL3545096,False,False,,False,False
BHQ,10.0,-0.18,106.0,Vero E6,CHEMBL480626,False,True,,False,False
BI-224436,10.0,0.02,104.0,Vero E6,CHEMBL3259907,False,False,,False,False
BI-2536,10.0,-0.31,104.5,Vero E6,CHEMBL513909,False,False,,False,False
BI-78D3,0.83,0.39,76.5,Vero E6,CHEMBL508280,False,False,,False,False
BI-847325,0.83,-0.15,99.0,Vero E6,CHEMBL3699142,False,False,,False,False
BI-D1870,0.83,0.16,106.0,Vero E6,CHEMBL573107,False,False,,False,False
BIBN4096,10.0,0.04,109.5,Vero E6,CHEMBL207197,False,False,,False,False
BIBR-1532,10.0,0.23,103.0,Vero E6,CHEMBL27323,False,False,,False,False
BIBU-1361,10.0,-0.27,111.5,Vero E6,CHEMBL1358485,False,True,,False,False
BIBX-1382,10.0,0.04,114.0,Vero E6,CHEMBL258940,False,False,,False,False
BIIB021,10.0,0.26,98.5,Vero E6,CHEMBL467399,False,False,,False,False
BIMU-8,10.0,0.02,106.0,Vero E6,CHEMBL324057,False,False,,False,False
BINA,10.0,0.13,108.0,Vero E6,CHEMBL593013,False,True,,False,False
BIO-5192,10.0,0.16,91.0,Vero E6,CHEMBL4303683,False,False,,False,False
BIRT-377,10.0,0.25,96.5,Vero E6,CHEMBL367808,False,False,,False,False
BIX-01294,0.83,0.46,73.5,Vero E6,CHEMBL569864,False,False,,False,False
BIX-02188,10.0,-0.13,119.5,Vero E6,CHEMBL4303171,False,False,,False,False
BIX-02189,10.0,-0.27,112.5,Vero E6,CHEMBL2381342,False,False,,False,False
BL-5583,10.0,0.07,88.0,Vero E6,CHEMBL312607,False,False,,False,False
BLU9931,10.0,0.57,67.0,Vero E6,CHEMBL4068896,True,True,,False,False
BML-190,10.0,0.13,112.0,Vero E6,CHEMBL72631,False,False,,False,False
BML-284,10.0,-0.02,111.0,Vero E6,CHEMBL4303671,False,False,,False,False
BMS-182874,10.0,0.12,95.5,Vero E6,CHEMBL267458,False,False,,False,False
BMS-191011,10.0,0.59,39.5,Vero E6,CHEMBL45349,True,True,,False,False
BMS-191095,10.0,0.45,81.0,Vero E6,CHEMBL11594,False,False,,False,False
BMS-265246,10.0,0.38,104.0,Vero E6,CHEMBL310840,False,False,,False,False
BMS-299897,10.0,0.03,112.5,Vero E6,CHEMBL247471,False,False,,False,False
BMS-309403,10.0,0.07,96.5,Vero E6,CHEMBL247920,False,False,,False,False
BMS-345541,0.83,-0.35,116.5,Vero E6,CHEMBL471496,False,False,,False,False
BMS-470539,10.0,0.11,98.0,Vero E6,CHEMBL14642,False,False,,False,False
BMS-536924,0.83,0.02,110.0,Vero E6,CHEMBL401930,False,False,,False,False
BMS-566419,10.0,0.57,55.0,Vero E6,CHEMBL229008,True,True,5.0,True,False
BMS-587101,10.0,0.28,92.5,Vero E6,CHEMBL214529,False,False,,False,False
BMS-599626,0.83,-0.1,102.5,Vero E6,CHEMBL1645462,False,False,,False,False
BMS-649,10.0,-0.01,110.5,Vero E6,CHEMBL112715,False,False,,False,False
BMS-688521,10.0,0.02,114.0,Vero E6,CHEMBL1098726,False,False,,False,False
BMS-690514,0.83,-0.24,111.5,Vero E6,CHEMBL3545396,False,False,,False,False
BMS-707035,10.0,0.05,104.0,Vero E6,CHEMBL486226,False,False,,False,False
BMS-777607,10.0,0.36,107.0,Vero E6,CHEMBL460702,False,False,,False,False
BMS-806,10.0,-0.07,99.0,Vero E6,CHEMBL337301,False,False,,False,False
BMS-817378,10.0,0.14,102.0,Vero E6,CHEMBL4303546,False,False,,False,False
BMS-833923,0.83,0.21,98.0,Vero E6,CHEMBL3545403,False,True,,False,False
BMS-863233,0.83,0.11,104.0,Vero E6,CHEMBL2030402,False,False,,False,False
BMS-983970,10.0,0.18,102.5,Vero E6,CHEMBL4303322,False,False,,False,False
BMS-CCR2-22,10.0,0.07,93.5,Vero E6,CHEMBL273083,False,False,,False,False
BMY-14802,10.0,0.09,108.0,Vero E6,CHEMBL60859,False,False,,False,False
BMY-45778,10.0,0.19,101.5,Vero E6,CHEMBL125569,False,False,,False,False
BMY-7378,10.0,-0.29,116.5,Vero E6,CHEMBL543741,False,False,,False,False
BNC105,0.83,-0.14,114.5,Vero E6,CHEMBL1852492,False,False,,False,False
BNTX,0.83,0.73,23.5,Vero E6,CHEMBL252172,True,True,23.0,True,False
BP-554,10.0,0.08,101.0,Vero E6,CHEMBL1401324,False,False,,False,False
BP-897,10.0,-0.01,94.5,Vero E6,CHEMBL540612,False,False,,False,False
BQ-123,10.0,0.16,103.0,Vero E6,CHEMBL314691,False,False,,False,False
BQ-788,10.0,0.1,104.0,Vero E6,CHEMBL1515091,False,False,,False,False
BQU57,10.0,0.05,98.0,Vero E6,CHEMBL3927655,False,False,,False,False
BRD4770,10.0,0.03,94.5,Vero E6,CHEMBL3970748,False,False,,False,False
BRD7389,10.0,-0.01,112.5,Vero E6,CHEMBL4303592,False,False,,False,False
BRD9876,10.0,0.1,105.0,Vero E6,CHEMBL4303295,False,False,,False,False
BRL-15572,10.0,-0.01,96.5,Vero E6,CHEMBL534232,False,False,,False,False
BRL-26314,10.0,0.01,101.5,Vero E6,CHEMBL4303469,False,False,,False,False
BRL-37344,10.0,-0.07,107.0,Vero E6,CHEMBL284782,False,False,,False,False
BRL-44408,10.0,0.03,92.5,Vero E6,CHEMBL216097,False,False,,False,False
BRL-50481,10.0,0.04,97.0,Vero E6,CHEMBL484928,False,False,,False,False
BRL-52537,10.0,0.17,91.5,Vero E6,CHEMBL71294,False,False,,False,False
BRL-54443,10.0,0.21,101.0,Vero E6,CHEMBL1371156,False,False,,False,False
BS-181,10.0,0.71,41.0,Vero E6,CHEMBL1801932,True,True,30.0,True,False
BTB06584,10.0,0.25,104.0,Vero E6,CHEMBL4303674,False,False,,False,False
BTB1,10.0,-0.05,116.0,Vero E6,CHEMBL1990168,False,False,,False,False
BTS,10.0,0.15,100.5,Vero E6,CHEMBL1625728,False,False,,False,False
BTS-54505,10.0,-0.09,115.5,Vero E6,CHEMBL1597911,False,False,,False,False
BTS-72664,10.0,-0.04,112.0,Vero E6,CHEMBL4303701,False,False,,False,False
BTT-3033,10.0,0.27,83.5,Vero E6,CHEMBL4303254,False,False,,False,False
BU-224,10.0,0.13,93.0,Vero E6,CHEMBL13698,False,False,,False,False
BU-239,10.0,0.18,93.0,Vero E6,CHEMBL1368511,False,False,,False,False
BU226,10.0,0.12,102.0,Vero E6,CHEMBL1518173,False,False,,False,False
BVD-523,0.83,-0.02,109.0,Vero E6,CHEMBL3590106,False,False,,False,False
BVT-2733,10.0,-0.05,110.0,Vero E6,CHEMBL463978,False,False,,False,False
BVT-948,0.83,-0.05,113.5,Vero E6,CHEMBL580421,False,False,,False,False
BW-180C,10.0,0.16,97.0,Vero E6,CHEMBL340032,False,False,,False,False
BW-373U86,10.0,0.1,105.0,Vero E6,CHEMBL25230,False,False,,False,False
BW-616U,10.0,-0.01,107.5,Vero E6,CHEMBL81099,False,False,,False,False
BW-723C86,10.0,0.06,90.0,Vero E6,CHEMBL1600780,False,False,,False,False
BW-A4C,10.0,0.09,97.5,Vero E6,CHEMBL314360,False,False,,False,False
BX-795,0.83,0.1,118.0,Vero E6,CHEMBL577784,False,False,,False,False
BX-912,10.0,-0.0,110.0,Vero E6,CHEMBL3916849,False,False,,False,False
BYK-204165,0.83,0.09,100.0,Vero E6,CHEMBL4303397,False,False,,False,False
Bardoxolone Methyl,10.0,-0.26,107.0,Vero E6,CHEMBL1762621,False,True,,False,False
Betapar (Meprednisone),10.0,0.02,108.0,Vero E6,CHEMBL1201148,False,False,,False,False
Boceprevir,10.0,0.13,100.0,Vero E6,CHEMBL218394,False,False,,False,False
Brivaracetam,10.0,0.03,111.0,Vero E6,CHEMBL607400,False,False,,False,False
C-021,0.83,0.42,51.5,Vero E6,CHEMBL508207,False,True,69.0,True,False
C-1,10.0,0.45,102.5,Vero E6,CHEMBL75773,False,False,,False,False
C-751,10.0,-0.11,112.5,Vero E6,CHEMBL4303392,False,False,,False,False
C34,10.0,0.22,92.5,Vero E6,CHEMBL4303607,False,False,,False,False
C646,10.0,0.1,108.5,Vero E6,CHEMBL1797936,False,False,,False,False
CARBENOXOLONE SODIUM,10.0,0.07,106.0,Vero E6,CHEMBL1697717,False,False,,False,False
CARISOPRODOL,10.0,-0.33,115.5,Vero E6,CHEMBL1233,False,False,,False,False
CAY10505,10.0,0.01,111.5,Vero E6,CHEMBL590022,False,False,,False,False
CB-03-01,10.0,0.19,101.5,Vero E6,CHEMBL3590187,False,False,,False,False
CB-10-277,10.0,0.06,99.5,Vero E6,CHEMBL422037,False,False,,False,False
CB-5083,10.0,-0.06,116.5,Vero E6,CHEMBL3747513,False,False,,False,False
CB-839,10.0,-0.01,104.5,Vero E6,CHEMBL3639788,False,False,,False,False
CBiPES,10.0,0.37,87.0,Vero E6,CHEMBL4303163,False,False,,False,False
CC-115,10.0,-0.05,96.5,Vero E6,CHEMBL3586573,False,False,,False,False
CC-223,0.83,0.21,82.5,Vero E6,CHEMBL3586404,False,False,,False,False
CC-401,10.0,0.36,94.5,Vero E6,CHEMBL1614713,False,False,,False,False
CC-930,0.83,0.1,101.0,Vero E6,CHEMBL1950289,False,False,,False,False
CC4,10.0,-0.22,108.0,Vero E6,CHEMBL4303499,False,False,,False,False
CCG-1423,10.0,0.23,89.5,Vero E6,CHEMBL4303616,False,False,,False,False
CCG-50014,10.0,0.22,96.0,Vero E6,CHEMBL1917204,False,False,,False,False
CCG-63802,10.0,0.05,106.5,Vero E6,CHEMBL1476646,False,False,,False,False
CCG-63808,10.0,0.01,101.5,Vero E6,CHEMBL1604848,False,False,,False,False
CCMI,10.0,0.0,103.0,Vero E6,CHEMBL271130,False,False,,False,False
CCMQ,10.0,-0.05,92.0,Vero E6,CHEMBL25599,False,False,,False,False
CCT-031374,10.0,0.65,35.0,Vero E6,CHEMBL4303205,True,True,,False,False
CCT018159,0.83,0.08,113.5,Vero E6,CHEMBL399530,False,False,,False,False
CCT128930,0.83,0.53,99.5,Vero E6,CHEMBL263664,True,True,,False,False
CCT129202,10.0,0.47,74.5,Vero E6,CHEMBL392525,False,True,,False,False
CCT137690,10.0,0.25,116.5,Vero E6,CHEMBL1236904,False,False,,False,False
CD-1530,10.0,-0.05,106.5,Vero E6,CHEMBL5277896,False,False,,False,False
CD-437,0.83,0.23,87.5,Vero E6,CHEMBL1180,False,False,,False,False
CDBA,10.0,-0.07,107.5,Vero E6,,False,False,,False,False
CDK1-5-inhibitor,10.0,-0.11,111.5,Vero E6,CHEMBL259389,False,False,,False,False
CDPPB,10.0,-0.17,103.5,Vero E6,CHEMBL190270,False,False,,False,False
CE3F4,10.0,0.1,94.5,Vero E6,CHEMBL4159565,False,False,,False,False
CEFTIOFUR HYDROCHLORIDE,10.0,0.16,104.5,Vero E6,CHEMBL2106486,False,False,,False,False
CEFUROXIME SODIUM,10.0,0.08,98.5,Vero E6,CHEMBL2146124,False,False,,False,False
CEP-32496,0.0,-0.01,110.5,Vero E6,CHEMBL2029988,False,False,,False,False
CEP-33779,0.83,0.16,106.5,Vero E6,CHEMBL2062804,False,False,,False,False
CF102,10.0,-0.03,107.0,Vero E6,CHEMBL431733,False,False,,False,False
CFM-2,10.0,0.12,94.5,Vero E6,CHEMBL279218,False,False,,False,False
CFTRinh-172,10.0,0.13,108.0,Vero E6,CHEMBL1554655,False,False,,False,False
CG-400549,10.0,0.07,102.0,Vero E6,CHEMBL488937,False,False,,False,False
CGH2466,10.0,0.37,99.5,Vero E6,CHEMBL1551336,False,False,,False,False
CGK-733,0.83,0.05,104.5,Vero E6,CHEMBL1221601,False,False,,False,False
CGM097,0.83,0.24,93.5,Vero E6,CHEMBL3601398,False,False,,False,False
CGP-12177,10.0,0.07,103.0,Vero E6,CHEMBL420746,False,False,,False,False
CGP-13501,10.0,0.08,94.0,Vero E6,CHEMBL1256746,False,False,,False,False
CGP-20712A,10.0,-0.12,112.5,Vero E6,CHEMBL280822,False,False,,False,False
CGP-37157,10.0,0.24,89.0,Vero E6,CHEMBL1495071,False,False,,False,False
CGP-37849,10.0,0.06,110.0,Vero E6,CHEMBL29811,False,False,,False,False
CGP-52411,10.0,0.39,72.0,Vero E6,CHEMBL268868,False,False,,False,False
CGP-53353,10.0,0.33,77.5,Vero E6,CHEMBL7939,False,False,,False,False
CGP-54626,10.0,-0.21,113.5,Vero E6,CHEMBL2391908,False,False,,False,False
CGP-55845,10.0,0.13,105.5,Vero E6,CHEMBL455185,False,False,,False,False
CGP-57380,0.83,-0.0,95.5,Vero E6,CHEMBL1240885,False,False,,False,False
CGP-60474,10.0,-0.16,98.0,Vero E6,CHEMBL300389,False,False,,False,False
CGP-71683,0.83,-0.04,93.5,Vero E6,CHEMBL17645,False,True,,False,False
CGP-74514,0.83,-0.35,114.5,Vero E6,CHEMBL367625,False,False,,False,False
CGP-78608,10.0,0.04,101.0,Vero E6,CHEMBL86313,False,False,,False,False
CGP-7930,10.0,-0.13,108.0,Vero E6,CHEMBL1256697,False,False,,False,False
CGS-15943,10.0,0.13,108.5,Vero E6,CHEMBL16687,False,False,,False,False
CGS-20625,10.0,0.19,96.0,Vero E6,CHEMBL1395823,False,False,,False,False
CGS-21680,10.0,-0.02,115.0,Vero E6,CHEMBL331372,False,False,,False,False
CGS-9896,10.0,-0.26,119.5,Vero E6,CHEMBL507327,False,False,,False,False
CH-5183284,0.83,0.13,101.0,Vero E6,CHEMBL3907479,False,False,,False,False
CH223191,10.0,-0.09,109.0,Vero E6,CHEMBL1743245,False,False,,False,False
CH5132799,0.83,0.09,109.5,Vero E6,CHEMBL1684984,False,False,,False,False
CH55,10.0,0.13,90.5,Vero E6,CHEMBL285480,False,False,,False,False
CHC,10.0,0.16,94.5,Vero E6,CHEMBL76602,False,False,,False,False
CHIR-124,10.0,-0.16,110.0,Vero E6,CHEMBL377312,False,False,,False,False
CHIR-98014,10.0,-0.01,96.5,Vero E6,CHEMBL3185148,False,False,,False,False
CHIR-99021,0.83,-0.09,108.5,Vero E6,CHEMBL412142,False,False,,False,False
CHLOROPHYLLIDE Cu COMPLEX Na SALT,10.0,-0.05,107.5,Vero E6,CHEMBL4303560,False,False,,False,False
CHLORTETRACYCLINE HYDROCHLORIDE,10.0,0.13,102.0,Vero E6,CHEMBL2146063,False,False,,False,False
CHPG,10.0,0.07,104.5,Vero E6,CHEMBL345498,False,False,,False,False
CI-844,10.0,0.07,103.0,Vero E6,CHEMBL333133,False,False,,False,False
CI-923,10.0,0.21,98.0,Vero E6,CHEMBL161500,False,False,,False,False
CI-966,10.0,0.02,103.0,Vero E6,CHEMBL77287,False,False,,False,False
CI-976,10.0,-0.02,111.0,Vero E6,CHEMBL22373,False,False,,False,False
CID-16020046,10.0,0.17,91.5,Vero E6,CHEMBL1341792,False,False,,False,False
CID-2011756,10.0,0.19,110.0,Vero E6,CHEMBL1504776,False,False,,False,False
CID-2745687,10.0,0.43,74.0,Vero E6,CHEMBL1708510,False,False,,False,False
CID-5458317,0.83,0.21,85.5,Vero E6,CHEMBL1241589,False,True,,False,False
CIM-0216,10.0,0.02,92.0,Vero E6,CHEMBL4303225,False,False,,False,False
CINPA-1,10.0,0.04,101.0,Vero E6,CHEMBL1622371,False,False,,False,False
CIQ,10.0,0.04,107.0,Vero E6,CHEMBL2397100,False,False,,False,False
CITCO,10.0,0.01,107.0,Vero E6,CHEMBL458603,False,False,,False,False
CJ-033466,10.0,0.22,103.0,Vero E6,CHEMBL1671898,False,False,,False,False
CK-636,10.0,0.14,103.0,Vero E6,CHEMBL1234574,False,True,,False,False
CKD-712,10.0,-0.1,119.0,Vero E6,CHEMBL5863227,False,False,,False,False
CKI-7,10.0,0.0,113.0,Vero E6,CHEMBL489157,False,False,,False,False
CL-218872,10.0,-0.18,104.5,Vero E6,CHEMBL13662,False,False,,False,False
CL-225385,10.0,0.02,111.5,Vero E6,CHEMBL3251047,False,False,,False,False
CL316243,10.0,0.16,93.5,Vero E6,CHEMBL32590,False,False,,False,False
CLINDAMYCIN HYDROCHLORIDE,10.0,-0.13,102.0,Vero E6,CHEMBL1200588,False,False,,False,False
CMPD-1,10.0,-0.08,82.5,Vero E6,CHEMBL235658,False,False,,False,False
CNQX,10.0,-0.05,108.5,Vero E6,CHEMBL222418,False,False,,False,False
CNX-2006,0.83,-0.36,118.0,Vero E6,CHEMBL3985592,False,False,,False,False
CNX-774,0.83,0.15,109.5,Vero E6,CHEMBL2216827,False,False,,False,False
