compound_name,chembl_id,is_AB_hit,infection rate (%)
TC-LPA5-4,CHEMBL2058156,False,102.5
TC-Mps1-12,CHEMBL2089255,False,105.5
TC-N-1752,CHEMBL1813048,False,110.0
TC-NTR1-17,CHEMBL508044,False,114.5
TC-O-9311,CHEMBL3633893,False,105.0
TC-OT-39,CHEMBL360648,False,109.5
TC-S-7003,CHEMBL410295,False,104.0
TC-S-7004,CHEMBL3094448,False,110.5
TC-S-7005,CHEMBL522618,False,84.5
TC-S-7006,CHEMBL200381,False,101.5
TC-S-7009,CHEMBL2311933,False,94.5
TC-SP-14,CHEMBL1672558,False,113.0
TC1,CHEMBL602850,False,88.5
TC2559,CHEMBL1876219,False,108.5
TCID,CHEMBL1241028,False,101.0
TCN201,CHEMBL2333945,False,113.5
TCN238,CHEMBL1209431,False,93.0
TCS-21311,CHEMBL1650951,False,108.5
TCS-2210,CHEMBL566099,False,100.0
TCS-2314,CHEMBL389946,False,99.5
TCS-3035,CHEMBL2425825,False,97.0
TCS-359,CHEMBL210833,False,96.5
TCS-5861528,CHEMBL1086339,False,92.0
TCS-HDAC6-20b,CHEMBL237645,False,97.0
TCS-OX2-29,CHEMBL142009,False,105.0
TCS-PIM-1-1,CHEMBL391586,False,110.5
TCS2002,CHEMBL3601951,False,92.5
TEPP-46,CHEMBL1085588,False,107.0
TERBUTALINE HEMISULFATE,CHEMBL1315867,False,113.0
TESTOSTERONE,CHEMBL386630,False,112.5
TESTOSTERONE PROPIONATE,CHEMBL1170,False,110.0
TFC-007,CHEMBL4238186,False,114.5
TG-003,CHEMBL408982,False,108.0
TG-02,CHEMBL1944698,False,103.5
TG-100572,CHEMBL400402,False,103.0
TG-100713,CHEMBL244559,False,101.0
TG-100801,CHEMBL403989,False,114.0
TG-101209,CHEMBL1995703,False,121.5
TGR-1202,CHEMBL3948730,False,106.5
TH-302,CHEMBL260046,False,106.0
TH-588,CHEMBL3782004,False,97.0
TH001217,,False,113.5
TH003289,,False,106.5
TH005427,,False,103.0
TH005487,,False,84.5
TH006744,,False,110.5
TH011272,,False,94.0
THZ1,CHEMBL3603847,False,94.0
THZ1-R,CHEMBL4303279,False,101.0
THZ2,CHEMBL4303287,False,105.0
TIC10,CHEMBL4297310,False,103.0
TMC-353121,CHEMBL408963,False,96.5
TMC647055,CHEMBL2043025,False,97.5
TMN-355,CHEMBL559525,False,102.0
TMPH,CHEMBL1413406,False,112.5
TMS,CHEMBL46909,False,104.5
TP-003,CHEMBL4303606,False,107.5
TP-0903,CHEMBL2022968,False,119.5
TPCA-1,CHEMBL257167,False,95.5
TPPS4,CHEMBL221265,False,101.5
TRAM-34,CHEMBL498270,False,100.5
TRAM-39,CHEMBL118687,False,89.0
TRAMADOL HYDROCHLORIDE,CHEMBL1200336,False,103.5
TRIAMCINOLONE ACETONIDE,CHEMBL1504,False,109.0
TRIM,CHEMBL277525,False,105.5
TRV130,CHEMBL2443262,False,103.0
TTNPB,CHEMBL275311,False,101.5
TTP-22,CHEMBL1689369,False,103.0
TU-2100,CHEMBL4303553,False,100.0
TUG-891,CHEMBL2058533,False,100.0
TW-37,CHEMBL217354,False,112.5
TWS-119,CHEMBL405759,False,104.0
TXA127,CHEMBL3545347,False,104.5
TY-52156,CHEMBL4303550,False,114.0
TYLOSIN TARTRATE,CHEMBL3189100,False,81.0
Talc,CHEMBL3989756,False,104.5
Tapentadol (hydrochloride),CHEMBL1201777,False,108.0
Testolactone,CHEMBL1571,False,80.5
Testosterone (undecanoate),CHEMBL2107067,False,98.5
"Tofacitinib (CP-690550, Tasocitinib)",CHEMBL221959,False,106.0
Torcetrapib (CP-529414),CHEMBL479527,False,93.0
Toremifene citrate,CHEMBL1200675,False,77.0
Triparanol,CHEMBL187709,False,77.5
U-0124,CHEMBL97858,False,100.5
U-0126,CHEMBL34704,False,113.0
U-0521,CHEMBL353187,False,103.0
U-104,CHEMBL1615281,False,108.5
U-18666A,CHEMBL2354929,False,84.0
U-50488-(-),CHEMBL58033,False,88.5
U-54494A,CHEMBL1711959,False,90.0
U-75799E,CHEMBL105462,False,95.0
U-99194,CHEMBL16410,False,109.0
UAMC-00039,CHEMBL98869,False,107.0
UB-165,CHEMBL1086655,False,110.5
UBP-302,CHEMBL372797,False,79.0
UBP-310,CHEMBL373428,False,96.5
UC-112,CHEMBL1527537,False,103.5
UCL-2077,CHEMBL1441661,False,103.5
UF-010,CHEMBL4303643,False,115.5
UH-232-(+),CHEMBL278751,False,92.0
UK-356618,CHEMBL117225,False,102.5
UK-383367,CHEMBL226630,False,85.0
UK-5099,CHEMBL4303684,False,99.5
UNC0224,CHEMBL576781,False,116.5
UNC0321,CHEMBL1214066,False,110.5
UNC0631,CHEMBL1829305,False,92.0
UNC0638,CHEMBL1231795,True,22.5
UNC0642,CHEMBL2441082,True,25.5
UNC0646,CHEMBL1829304,True,52.0
UNC1215,CHEMBL2426364,False,114.0
UNC1999,CHEMBL3414619,False,109.5
UNC2025,CHEMBL3326006,False,119.0
UNC2250,CHEMBL3092807,False,113.0
UNC2327,CHEMBL2325198,False,110.5
UNC3230,CHEMBL4303547,False,100.5
UNC669,CHEMBL1235119,False,108.0
UNC926,CHEMBL2426369,False,106.5
UPF-1069,CHEMBL4089840,False,87.0
URB597,CHEMBL184238,False,104.5
URMC-099,CHEMBL2436978,False,61.0
Ulipristal acetate,CHEMBL260538,False,103.5
V-51,CHEMBL4303440,False,102.0
VANCOMYCIN HYDROCHLORIDE,CHEMBL1200628,False,104.5
VCH-916,CHEMBL4303412,False,83.0
VE-821,CHEMBL1766779,False,87.0
VE-822,CHEMBL3989870,True,52.0
VER-155008,CHEMBL470334,False,106.0
VER-49009,CHEMBL365617,False,104.5
VGX-1027,CHEMBL1320667,False,116.5
VLX600,CHEMBL4788406,False,103.0
VLX600,CHEMBL4788406,False,111.5
VP-20629,CHEMBL207225,False,104.0
VS-4718,CHEMBL3040440,False,111.0
VT-464,CHEMBL3264610,False,102.5
VTP-27999,CHEMBL1276678,False,105.0
VU0155069,CHEMBL492572,False,87.0
VU0238429,CHEMBL466253,False,101.5
VU0240551,CHEMBL1491962,False,68.5
VU0357121,CHEMBL2151790,False,106.0
VU0360172,CHEMBL1684242,False,99.0
VU0361737,CHEMBL562551,False,96.5
VU0364439,CHEMBL1223381,False,114.0
VU0364739,CHEMBL1254577,True,26.0
VU0364770,CHEMBL556667,False,105.5
VU0422288,CHEMBL4162576,False,102.0
VU10010,CHEMBL1212994,False,99.0
VU152100,CHEMBL1978713,False,104.5
VU1545,CHEMBL210846,False,93.5
VU29,CHEMBL411221,False,86.5
VU591,CHEMBL2146753,False,94.5
VUF10166,CHEMBL261010,False,102.5
VUF10460,CHEMBL492884,False,94.5
VUF11207,CHEMBL2013230,False,108.5
VX-222,CHEMBL2403319,False,107.0
VX-702,CHEMBL1090090,False,111.0
VX-745,CHEMBL119385,False,107.5
VX-765,CHEMBL2107819,False,116.0
Vinblastine (sulfate),CHEMBL378544,False,102.0
Vincristine (sulfate),CHEMBL385978,False,101.0
Vinflunine Ditartrate,CHEMBL2105629,False,105.0
W-54011,CHEMBL1628668,False,85.5
WAY-100635,CHEMBL31354,False,118.0
WAY-161503,CHEMBL301466,False,107.5
WAY-170523,CHEMBL327002,False,96.0
WAY-200070,CHEMBL188528,False,94.5
WAY-207024,CHEMBL474991,False,102.5
WAY-208466,CHEMBL571858,False,109.0
WAY-213613,CHEMBL1628669,False,98.0
WAY-362450,CHEMBL454138,False,100.5
WAY-600,CHEMBL583194,False,69.0
WAY-629,CHEMBL258465,False,104.5
WB-4101,CHEMBL25554,False,108.0
WDR5-0103,CHEMBL3906778,False,105.0
WEHI-345-analog,CHEMBL4303557,False,121.5
WH-4-023,CHEMBL213100,False,111.0
WHI-P154,CHEMBL473773,False,103.0
WIKI4,CHEMBL4303453,False,108.5
WIN-64338,CHEMBL551291,False,92.0
WP1066,CHEMBL1923234,False,117.5
WP1130,CHEMBL1923233,False,107.5
WR99210,CHEMBL129788,False,89.5
WWL-113,CHEMBL4303156,False,104.0
WWL-123,CHEMBL4303532,False,111.0
WY-16922,CHEMBL4303324,False,101.5
WYE-125132,CHEMBL601661,False,100.0
WYE-354,CHEMBL561708,False,119.5
WYE-687,CHEMBL561103,False,104.0
WZ-3146,CHEMBL1643976,False,118.0
WZ-4002,CHEMBL1229592,False,115.0
WZ4003,CHEMBL4303523,False,114.0
WZ811,CHEMBL237830,False,101.5
X-77,CHEMBL451270,False,90.5
XAV-939,CHEMBL1086580,False,94.0
XD-14,CHEMBL3787231,False,111.0
XE-991,CHEMBL342375,False,98.0
XL019,CHEMBL4294155,False,73.5
XL147,CHEMBL3218575,False,108.5
XL228,CHEMBL3545085,False,112.0
XL388,CHEMBL2333365,False,110.5
XL647,CHEMBL3544983,False,120.0
XL888,CHEMBL2204502,False,98.5
XMD17-109,CHEMBL2381340,False,121.5
XMD8-92,CHEMBL1673046,False,113.5
Y-11,CHEMBL4303724,False,107.5
Y-134,CHEMBL178334,False,74.5
Y-26763,CHEMBL1402866,True,59.0
Y-27152,CHEMBL1476996,False,97.5
Y-27632,CHEMBL1188380,False,105.5
Y-29794,CHEMBL294803,False,94.5
Y-320,CHEMBL4303340,False,94.0
Y-39983,CHEMBL3794409,False,111.5
Y16,CHEMBL485210,False,100.0
YC-1,CHEMBL333985,False,101.0
YIL-781,CHEMBL243001,False,76.0
YK-4-279,CHEMBL2011500,False,95.0
YM-155,CHEMBL2105734,False,108.0
YM-201636,CHEMBL2178735,False,94.5
YM-244769,CHEMBL4303432,False,119.0
YM-298198-desmethyl,CHEMBL254777,False,105.0
YM-511,CHEMBL108425,False,102.0
YM-58483,CHEMBL262766,False,105.5
YM-750,CHEMBL4303529,False,106.0
YM-90709,CHEMBL1356775,False,91.0
YM-976,CHEMBL1358525,False,100.0
YO-01027,CHEMBL4303400,False,119.0
YS-035,CHEMBL1329438,False,103.0
YZ9,CHEMBL155103,False,93.5
Z160,CHEMBL604710,False,101.5
ZALEPLON,CHEMBL1521,False,98.5
ZAMI-633,CHEMBL4303316,False,111.5
ZAPA,CHEMBL20562,False,107.5
ZCL-278,CHEMBL4303380,False,107.5
ZD-2079,CHEMBL1354284,False,106.0
ZD-7114,CHEMBL1788312,False,102.0
ZD-7155,CHEMBL159096,False,98.5
ZD-7288,CHEMBL1314022,False,94.0
ZK-164015,CHEMBL184074,False,102.5
ZK-200775,CHEMBL19892,False,99.0
ZK-811752,CHEMBL535607,False,112.0
ZK-93423,CHEMBL1518572,False,97.5
ZK-93426,CHEMBL1271047,False,88.5
ZLN005,CHEMBL4303368,False,64.0
ZLN024,CHEMBL4303623,False,104.5
ZM-226600,CHEMBL143181,False,78.0
ZM-241385,CHEMBL113142,False,111.0
ZM-306416,CHEMBL150315,False,117.0
ZM-323881,CHEMBL1558704,False,99.0
ZM-336372,CHEMBL186526,False,97.5
ZM-39923,CHEMBL596674,False,104.5
ZM-447439,CHEMBL202721,False,107.5
ZOLPIDEM,CHEMBL911,False,98.5
ZSTK-474,CHEMBL586702,False,107.5
"[sar9,met(o2)11]-substance-p",CHEMBL1651026,False,105.0
abafungin,CHEMBL3989547,False,100.0
abamectin,CHEMBL3215298,False,95.5
abametapir,CHEMBL2205807,False,105.5
abemaciclib,CHEMBL3301610,False,107.0
abiraterone-acetate,CHEMBL271227,False,111.5
acadesine,CHEMBL1551724,False,98.5
acalabrutinib,CHEMBL3707348,False,108.5
acalisib,CHEMBL4303323,False,109.5
acamprosate,CHEMBL1201293,False,102.5
acarbose,CHEMBL4299399,False,100.5
acebutolol,CHEMBL642,False,113.0
aceclofenac,CHEMBL93645,False,110.5
acedapsone,CHEMBL154166,False,98.0
acedoben,CHEMBL112687,False,102.5
acefylline,CHEMBL70246,False,100.0
aceglutamide,CHEMBL1234757,False,105.0
aceneuramic-acid,CHEMBL165084,False,103.5
acepromazine,CHEMBL39560,False,104.5
acetanilide,CHEMBL269644,False,101.5
acetazolamide,CHEMBL20,False,85.5
acetohexamide,CHEMBL1589,False,100.0
acetohydroxamic-acid,CHEMBL734,False,105.5
acetophenazine,CHEMBL1085,False,96.5
acetriazoic-acid,CHEMBL1201327,False,112.0
acetyl-11-keto-beta-boswellic-acid,CHEMBL4303252,False,101.5
acetyl-11-keto-beta-boswellic-acid,CHEMBL4303252,False,108.5
acetyl-farnesyl-cysteine,CHEMBL1555989,False,110.0
acetyl-l-leucine,CHEMBL56021,False,94.5
acetylcysteine,CHEMBL600,False,95.5
acetylsalicylsalicylic-acid,CHEMBL350343,False,103.0
acexamic-acid,CHEMBL2105922,False,111.5
acifran,CHEMBL278488,False,101.5
acipimox,CHEMBL345714,False,107.5
acitazanolast,CHEMBL2104654,False,95.0
acitretin,CHEMBL1131,False,115.5
aclidinium,CHEMBL1194325,False,100.5
acriflavine,CHEMBL5219995,False,108.0
acriflavinium,CHEMBL1184529,False,98.5
acrisorcin,CHEMBL1201038,False,97.0
acrivastine,CHEMBL1224,False,104.0
acrylate,CHEMBL3185326,False,109.0
actarit,CHEMBL1885632,False,99.5
actinomycin-d,CHEMBL1554,False,93.0
actinoquinol,CHEMBL1356732,False,111.5
acyclovir,CHEMBL184,False,104.5
adapalene,CHEMBL1265,False,104.5
adaptavir,CHEMBL181276,False,93.0
adarotene,CHEMBL442016,False,100.0
adatanserin,CHEMBL1194252,False,109.0
adefovir,CHEMBL484,False,110.5
adefovir-dipivoxil,CHEMBL922,False,124.0
adelmidrol,CHEMBL2105967,False,105.0
ademetionine,CHEMBL1088977,False,96.5
adenine,CHEMBL226345,False,102.0
adenosine,CHEMBL477,False,102.0
adenosine,CHEMBL477,False,115.5
adenosine-phosphate,CHEMBL752,False,113.0
adiphenine,CHEMBL353846,False,109.5
adipic-acid,CHEMBL1157,False,105.0
adiporon,CHEMBL3393145,False,106.5
adoprazine,CHEMBL221692,False,101.0
adrafinil,CHEMBL93077,False,100.0
adrenosterone,CHEMBL485683,False,97.5
afatinib,CHEMBL1173655,False,114.5
afimoxifene,CHEMBL489,True,27.5
afloqualone,CHEMBL2105918,False,96.0
afobazole,CHEMBL3707307,False,111.0
agmatine,CHEMBL58343,False,105.5
agomelatine,CHEMBL10878,False,113.5
ajmaline,CHEMBL5314404,False,106.0
aklomide,CHEMBL1450565,False,113.5
alacepril,CHEMBL2103775,False,107.5
alantolactone,CHEMBL136356,True,32.0
alarelin,CHEMBL3272561,False,114.0
albendazole,CHEMBL1483,False,98.0
albendazole-oxide,CHEMBL1665,False,110.5
albuterol,CHEMBL714,False,107.0
albuterol,CHEMBL714,False,93.0
alcaftadine,CHEMBL1201747,False,93.5
alclometasone-dipropionate,CHEMBL1200989,False,98.0
alcuronium,CHEMBL3305985,False,114.5
alda-1,CHEMBL465952,False,104.5
aldoxorubicin,CHEMBL2107818,False,109.0
alectinib,CHEMBL1738797,False,106.5
alendronate,CHEMBL870,False,109.5
alexidine,CHEMBL1195210,False,104.5
alfacalcidol,CHEMBL1601669,False,98.0
alfadolone-acetate,CHEMBL1874407,False,116.0
alfaxalone,CHEMBL190279,False,111.5
algestone-acetophenide,CHEMBL3989742,False,88.5
alibendol,CHEMBL2105999,False,118.5
alimemazine,CHEMBL829,False,105.0
alisertib,CHEMBL483158,False,112.5
aliskiren-hemifumarate,CHEMBL1639,False,109.5
alizapride,CHEMBL290194,False,121.0
allantoin,CHEMBL593429,False,104.5
allopregnanolone,CHEMBL207538,False,105.0
allopregnanolone,CHEMBL207538,False,101.5
allopurinol,CHEMBL1467,False,108.5
allopurinol-riboside,CHEMBL1213178,False,109.0
allylestrenol,CHEMBL3185133,False,92.5
almitrine,CHEMBL1183717,False,101.0
almorexant,CHEMBL455136,False,105.0
almotriptan,CHEMBL1505,False,109.5
aloe-emodin,CHEMBL40275,False,101.0
aloin,CHEMBL497001,False,115.5
aloperine,CHEMBL3329704,False,102.0
alosetron,CHEMBL1110,False,98.0
aloxistatin,CHEMBL63440,False,90.0
alpelisib,CHEMBL2396661,False,113.0
alpha-asarone,CHEMBL333306,False,98.5
alpha-methylhistamine-dihydrobromide-(S)-(+),CHEMBL11919,False,97.5
alpha-methylhistamine-dihydrobromide-(S)-(+),CHEMBL11919,False,100.5
alpha-methylserotonin,CHEMBL275854,False,97.0
alpidem,CHEMBL54349,False,99.5
alprostadil,CHEMBL495,False,90.5
alrestatin,CHEMBL63055,False,106.0
altanserin,CHEMBL62919,False,99.0
althiazide,CHEMBL599870,False,98.0
altinicline,CHEMBL111659,False,98.5
altiratinib,CHEMBL3545365,False,88.5
altrenogest,CHEMBL1315492,False,105.0
altretamine,CHEMBL1455,False,114.5
alverine,CHEMBL253371,False,62.0
alvespimycin,CHEMBL383824,False,91.0
alvimopan,CHEMBL270190,False,106.0
alvocidib,CHEMBL428690,False,108.0
amantadine,CHEMBL660,False,110.5
ambazone,CHEMBL1414870,False,104.0
ambenonium,CHEMBL1652,False,106.5
ambrisentan,CHEMBL1111,False,104.0
ambroxol,CHEMBL1477775,False,113.5
amcinonide,CHEMBL1200732,False,109.5
ameltolide,CHEMBL22916,False,109.0
amezinium,CHEMBL2110922,False,100.5
amfenac,CHEMBL25146,False,104.5
amfepramone,CHEMBL1194666,False,115.5
amflutizole,CHEMBL2106558,False,107.5
amidopyrine,CHEMBL288470,False,110.5
amifampridine,CHEMBL354077,False,92.0
amifostine,CHEMBL1006,False,100.5
amikacin,CHEMBL177,False,91.0
amiloride,CHEMBL945,False,98.0
amineptine,CHEMBL418995,False,105.0
aminocaproic-acid,CHEMBL1046,False,89.5
aminoglutethimide,CHEMBL488,False,110.5
aminohydroxybutyric-acid,CHEMBL296263,False,92.0
aminomethyltransferase,CHEMBL1255839,False,98.5
aminopentamide,CHEMBL92915,False,104.0
aminophylline,CHEMBL1370561,False,95.0
aminopurvalanol-a,CHEMBL286721,False,108.0
aminosalicylate,CHEMBL1169,False,105.5
aminothiazole,CHEMBL344760,False,104.5
amiprilose,CHEMBL1316321,False,104.5
amisulpride,CHEMBL243712,False,105.0
amitifadine,CHEMBL592374,False,110.5
amitraz,CHEMBL1365675,False,106.5
amitriptyline,CHEMBL629,False,100.5
amlexanox,CHEMBL1096,False,111.0
amlodipine,CHEMBL1491,True,47.0
ammonium-perfluorocaprylate,CHEMBL172988,False,112.0
amodiaquine,CHEMBL682,True,17.5
amonafide,CHEMBL428676,False,101.5
amorolfine,CHEMBL489411,False,93.0
amoxicillin,CHEMBL1082,False,102.5
ampalex,CHEMBL136800,False,104.0
amperozide,CHEMBL1079935,False,107.5
amphotericin-b,CHEMBL267345,False,107.0
ampicillin,CHEMBL174,False,101.5
ampiroxicam,CHEMBL1566249,False,102.5
amprenavir,CHEMBL116,False,110.0
amprolium,CHEMBL97350,False,104.0
ampyrone,CHEMBL1165011,False,113.0
amrinone,CHEMBL12856,False,112.0
amrubicin,CHEMBL1186894,False,92.5
amsacrine,CHEMBL43,False,108.0
amthamine,CHEMBL293762,False,92.5
amuvatinib,CHEMBL2103851,False,92.5
amygdalin,CHEMBL461727,False,106.5
amyleine,CHEMBL1740065,False,119.5
anacetrapib,CHEMBL1800807,False,105.5
anagliptin,CHEMBL1929396,False,109.5
anagrelide,CHEMBL760,False,112.5
anamorelin,CHEMBL2110579,False,98.5
anastrozole,CHEMBL1399,False,109.0
andarine,CHEMBL125236,False,116.0
andrographolide,CHEMBL186141,False,106.0
androstenone,CHEMBL1309552,False,112.5
anethole-trithione,CHEMBL178862,False,104.5
anidulafungin,CHEMBL264241,False,110.5
aniracetam,CHEMBL36994,False,106.5
anisindione,CHEMBL712,False,114.0
anisodamine,CHEMBL2165224,False,115.5
anisomycin,CHEMBL423192,False,102.0
anisotropine,CHEMBL1578,False,112.0
anlotinib,CHEMBL4303201,False,100.0
anpirtoline,CHEMBL1316374,False,106.5
ansamitocin-p-3,CHEMBL507305,False,113.5
antagonist-g,CHEMBL4303227,False,114.5
antalarmin,CHEMBL296641,False,93.0
antazoline,CHEMBL1305,False,112.5
anthralin,CHEMBL46469,False,94.0
anthraquinone,CHEMBL55659,False,103.0
antimony-potassium,CHEMBL2219662,False,102.5
antimonyl,CHEMBL1650312,False,99.5
apabetalone,CHEMBL2393130,False,105.5
apafant,CHEMBL280164,False,112.0
apalutamide,CHEMBL3183409,False,109.0
apatinib,CHEMBL3545414,False,107.0
aphidicolin,CHEMBL29711,False,106.5
apigenin,CHEMBL28,False,103.5
apocynin,CHEMBL346919,False,97.0
apoptosis-activator-II,CHEMBL375126,False,104.5
apraclonidine,CHEMBL647,False,110.5
apramycin,CHEMBL1230961,False,98.0
apremilast,CHEMBL514800,False,89.0
aprepitant,CHEMBL1471,False,108.5
apricitabine,CHEMBL210651,False,108.0
aptiganel,CHEMBL92484,False,104.5
arbidol,CHEMBL5179853,False,87.5
arbutin,CHEMBL232202,False,104.5
arctigenin,CHEMBL435734,False,108.5
arcyriaflavin-a,CHEMBL268368,False,106.5
arecaidine-propargyl-ester,CHEMBL128365,False,93.5
arecoline,CHEMBL7303,False,100.0
argatroban,CHEMBL1166,False,115.0
arglabin,CHEMBL2206431,False,68.0
aripiprazole,CHEMBL1112,False,103.0
arofylline,CHEMBL1598450,False,107.5
arotinolol,CHEMBL93298,False,106.0
arsanilic-acid,CHEMBL351769,False,103.0
arsenic-trioxide,CHEMBL5483015,False,97.0
artemether,CHEMBL566534,False,105.0
artemisinin,CHEMBL269671,False,105.5
artemotil,CHEMBL301267,False,113.0
artesunate,CHEMBL361497,False,97.0
articaine,CHEMBL1093,False,98.0
asaraldehyde,CHEMBL1164301,False,110.0
ascomycin,CHEMBL8597,False,100.0
asenapine,CHEMBL3187365,True,41.0
asiatic-acid,CHEMBL404313,False,108.5
aspartame,CHEMBL171679,False,106.0
aspirin,CHEMBL25,False,98.0
astaxanthin,CHEMBL1255871,False,107.0
asunaprevir,CHEMBL2105735,False,85.0
asymmetrical-dimethylarginine,CHEMBL457530,False,95.5
ataluren,CHEMBL256997,False,111.5
atazanavir,CHEMBL1163,False,112.0
atenolol-(+/-),CHEMBL24,False,102.0
atenolol-(+/-),CHEMBL24,False,114.0
atglistatin,CHEMBL3823931,False,98.0
atipamezole,CHEMBL353972,False,111.5
atiprimod,CHEMBL103735,False,82.5
atizoram,CHEMBL1229569,False,93.5
atomoxetine,CHEMBL641,False,101.5
atosiban,CHEMBL382301,False,91.0
atovaquone,CHEMBL1450,False,106.0
atrasentan,CHEMBL9194,False,108.5
atropine-oxide,CHEMBL2146145,False,105.5
auranofin,CHEMBL1366,False,79.0
aurora-a-inhibitor-i,CHEMBL502124,False,86.0
aurothioglucose,CHEMBL1697725,False,110.5
autotaxin-modulator-1,CHEMBL4303662,False,91.0
avagacestat,CHEMBL1090771,False,108.5
avasimibe,CHEMBL101309,False,110.0
avatrombopag,CHEMBL2103883,False,100.5
avibactam,CHEMBL1689063,False,108.0
avridine,CHEMBL2106042,False,102.0
axitinib,CHEMBL1289926,False,80.5
azacitidine,CHEMBL1489,False,100.5
azacyclonol,CHEMBL127508,False,110.0
azaguanine-8,CHEMBL374107,True,51.5
azaperone,CHEMBL340211,False,83.0
azapropazone,CHEMBL1565476,False,94.0
azasetron,CHEMBL1598608,False,98.0
azathioprine,CHEMBL1542,False,95.5
azelaic-acid,CHEMBL1238,False,104.5
azelastine,CHEMBL639,False,72.0
azeliragon,CHEMBL3989929,False,93.0
azelnidipine,CHEMBL1275868,False,71.5
azilsartan,CHEMBL57242,False,109.0
azilsartan-medoxomil,CHEMBL2028661,False,115.5
azimilide,CHEMBL123558,False,102.5
azithromycin,CHEMBL529,False,98.5
azlocillin,CHEMBL1537,False,104.0
azomycin-(2-nitroimidazole),CHEMBL433637,False,105.0
azosemide,CHEMBL1097235,False,98.5
aztreonam,CHEMBL158,False,94.0
bacampicillin,CHEMBL1583,False,114.0
bacitracin,CHEMBL1200558,False,112.0
bacitracin-zinc,CHEMBL4303492,False,108.5
baclofen,CHEMBL701,False,98.5
baclofen,CHEMBL701,False,120.0
bafetinib,CHEMBL206834,False,104.0
baicalein,CHEMBL8260,False,85.0
baicalin,CHEMBL485818,False,100.0
bakuchiol,CHEMBL262344,False,114.0
balaglitazone,CHEMBL2103991,False,111.0
balapiravir,CHEMBL550936,False,88.0
balicatib,CHEMBL371064,True,46.0
balofloxacin,CHEMBL1210954,False,104.5
bambuterol,CHEMBL521589,False,113.5
barasertib,CHEMBL415049,False,111.5
barasertib-HQPA,CHEMBL215152,False,111.5
bardoxolone,CHEMBL1093059,False,104.0
baricitinib,CHEMBL2105759,False,111.5
barnidipine,CHEMBL2103761,False,112.0
basic-fuchsin,CHEMBL220998,False,97.5
basimglurant,CHEMBL3301626,False,112.0
batimastat,CHEMBL279786,False,103.5
bavisant,CHEMBL2103862,False,100.5
bazedoxifene,CHEMBL46740,False,101.0
beclamide,CHEMBL64195,False,97.5
beclomethasone,CHEMBL1586,False,89.5
beclomethasone-dipropionate,CHEMBL1200500,False,105.0
befuraline,CHEMBL1076256,False,106.0
begacestat,CHEMBL463981,False,98.0
bekanamycin,CHEMBL176,False,103.0
belinostat,CHEMBL408513,False,97.5
bemegride,CHEMBL1214192,False,95.5
bemesetron,CHEMBL1257101,False,89.5
bempedoic-acid,CHEMBL3545313,False,110.0
benazepril,CHEMBL838,False,90.5
bendazac,CHEMBL1089221,False,102.5
bendroflumethiazide,CHEMBL1684,False,87.5
benfluorex,CHEMBL400599,False,103.5
benfotiamine,CHEMBL4303665,False,111.5
benidipine,CHEMBL2105555,False,101.5
benperidol,CHEMBL297302,False,118.5
benproperine,CHEMBL2105910,False,79.0
benserazide,CHEMBL1096979,False,96.5
bentiromide,CHEMBL1200368,False,105.5
benurestat,CHEMBL2105796,False,114.5
benzalkonium,CHEMBL1187417,False,105.0
benzbromarone,CHEMBL388590,False,85.5
"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",CHEMBL4303409,False,106.5
benzethonium,CHEMBL1182210,False,108.5
benznidazole,CHEMBL110,False,112.5
benzo[d]thiazole-2(3H)-thione,CHEMBL111654,False,103.5
benzocaine,CHEMBL278172,False,112.5
benzofenac,CHEMBL4303431,False,105.5
benzoic-acid,CHEMBL541,False,110.0
benzoin,CHEMBL190677,False,101.0
benzoquinonium-dibromide,CHEMBL1358790,False,113.0
benzotript,CHEMBL63544,False,104.0
benzoxiquine,CHEMBL1170610,False,97.0
benzoyl-peroxide,CHEMBL1200370,False,97.5
benzoylpas,CHEMBL1487804,False,91.5
benzthiazide,CHEMBL1201039,False,116.5
benztropine-mesylate,CHEMBL1201203,False,84.5
benzydamine,CHEMBL12610,False,70.5
benzyldimethylhexadecylammonium,CHEMBL1624075,False,80.0
benzylpenicillin,CHEMBL29,False,113.5
bephenium-hydroxynaphthoate,CHEMBL1788404,False,94.5
bepotastine,CHEMBL1201758,False,90.0
berberine,CHEMBL295124,False,98.0
bergapten,CHEMBL24171,False,108.0
bergenin,CHEMBL273019,False,96.0
besifloxacin,CHEMBL1201760,False,109.5
beta-CCB,CHEMBL1394514,False,94.0
beta-Sitosterol,CHEMBL221542,False,99.0
beta-amyloid-synthesis-inhibitor,CHEMBL4303349,False,104.0
beta-carotene,CHEMBL1293,False,112.5
beta-elemene,CHEMBL448502,False,111.0
beta-funaltrexamine,CHEMBL473136,False,99.0
beta-hydroxy-beta-methylbutyrate,CHEMBL4303673,False,105.0
beta-hydroxybutyrate,CHEMBL1162496,False,115.5
beta-lapachone,CHEMBL15192,False,78.5
beta-naphthol,CHEMBL14126,False,111.0
betaine,CHEMBL1182,False,102.5
betamethasone,CHEMBL632,False,108.5
betamethasone,CHEMBL632,False,114.0
betamethasone-acetate,CHEMBL1200538,False,109.5
betamethasone-acetate,CHEMBL1200538,False,119.0
betamipron,CHEMBL1231530,False,117.5
