chembl_id,mechanism_of_action,action_type,target_chembl_id,protein_symbol,ensg_id,disease_id,protein_association_score,moa_association_score_x,moa_protein_count_x,moa_protein_symbols_x,moa_association_score_y,moa_protein_count_y,moa_protein_symbols_y
CHEMBL274654,Fibroblast growth factor receptor inhibitor,INHIBITOR,CHEMBL2095217,FGFR3,ENSG00000068078,MONDO_0100096,0.2955957393193681,,,,0.2955957393193681,1.0,FGFR3
CHEMBL274654,Platelet-derived growth factor receptor inhibitor,INHIBITOR,CHEMBL2095189,PDGFRB,ENSG00000113721,MONDO_0100096,0.38158772592212314,,,,0.38158772592212314,1.0,PDGFRB
CHEMBL274654,Vascular endothelial growth factor receptor 2 inhibitor,INHIBITOR,CHEMBL279,KDR,ENSG00000128052,MONDO_0100096,0.2834717995736035,,,,0.2834717995736035,1.0,KDR
CHEMBL295433,,,,,,MONDO_0100096,,,,,,,
CHEMBL1688530,,,,,,MONDO_0100096,,,,,,,
CHEMBL175247,Gastric lipase inhibitor,INHIBITOR,CHEMBL1796,LIPF,ENSG00000182333,MONDO_0100096,0.00794596687572109,,,,0.00794596687572109,1.0,LIPF
CHEMBL175247,Pancreatic lipase inhibitor,INHIBITOR,CHEMBL1812,PNLIP,ENSG00000175535,MONDO_0100096,0.03348923867423673,,,,0.03348923867423673,1.0,PNLIP
CHEMBL1449676,Produces reactive intermediates,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL446143,,,,,,MONDO_0100096,,,,,,,
CHEMBL1235017,,,,,,MONDO_0100096,,,,,,,
CHEMBL396460,,,,,,MONDO_0100096,,,,,,,
CHEMBL900,,,,,,MONDO_0100096,,,,,,,
CHEMBL1921976,Cytochrome P450 17A1 inhibitor,INHIBITOR,CHEMBL3522,CYP17A1,ENSG00000148795,MONDO_0100096,0.0,,,,0.0,1.0,CYP17A1
CHEMBL674,,,,,,MONDO_0100096,,,,,,,
CHEMBL1229,,,,,,MONDO_0100096,,,,,,,
CHEMBL1742408,Serotonin 1a (5-HT1a) receptor agonist,AGONIST,CHEMBL214,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072,,,,0.0014783194187388072,1.0,HTR1A
CHEMBL3353410,Epidermal growth factor receptor erbB1 inhibitor,INHIBITOR,CHEMBL203,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027,,,,0.11550953798431027,1.0,EGFR
CHEMBL2105395,Estrogen receptor modulator,MODULATOR,CHEMBL2093866,ESR2,ENSG00000140009,MONDO_0100096,0.07633913152028768,,,,0.07633913152028768,1.0,ESR2
CHEMBL1738889,Androgen Receptor modulator,MODULATOR,CHEMBL1871,AR,ENSG00000169083,MONDO_0100096,0.4069456596579756,,,,0.4069456596579756,1.0,AR
CHEMBL52229,,,,,,MONDO_0100096,,,,,,,
CHEMBL46618,Coagulation factor X inhibitor,INHIBITOR,CHEMBL244,F10,ENSG00000126218,MONDO_0100096,0.41511401275361576,,,,0.41511401275361576,1.0,F10
CHEMBL17045,,,,,,MONDO_0100096,,,,,,,
CHEMBL1433361,,,,,,MONDO_0100096,,,,,,,
CHEMBL819,,,,,,MONDO_0100096,,,,,,,
CHEMBL3560504,,,,,,MONDO_0100096,,,,,,,
CHEMBL414804,DNA inhibitor,INHIBITOR,CHEMBL2311221,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1071,Cyclooxygenase inhibitor,INHIBITOR,CHEMBL2094253,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL13828,Histamine H1 receptor antagonist,ANTAGONIST,CHEMBL231,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414,,,,0.36494970892504414,1.0,HRH1
CHEMBL1068,Sodium channel alpha subunit blocker,BLOCKER,CHEMBL2331043,SCN1A,ENSG00000144285,MONDO_0100096,0.0968594188831668,,,,0.0968594188831668,1.0,SCN1A
CHEMBL1500276,,,,,,MONDO_0100096,,,,,,,
CHEMBL127592,,,,,,MONDO_0100096,,,,,,,
CHEMBL42442,Tubulin inhibitor,INHIBITOR,CHEMBL2364705,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL42442,Tubulin inhibitor,INHIBITOR,CHEMBL2364704,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1232077,,,,,,MONDO_0100096,,,,,,,
CHEMBL1087630,,,,,,MONDO_0100096,,,,,,,
CHEMBL1262,,,,,,MONDO_0100096,,,,,,,
CHEMBL337702,,,,,,MONDO_0100096,,,,,,,
CHEMBL2059304,,,,,,MONDO_0100096,,,,,,,
CHEMBL36633,,,,,,MONDO_0100096,,,,,,,
CHEMBL416755,,,,,,MONDO_0100096,,,,,,,
CHEMBL181932,,,,,,MONDO_0100096,,,,,,,
CHEMBL44674,,,,,,MONDO_0100096,,,,,,,
CHEMBL7634,,,,,,MONDO_0100096,,,,,,,
CHEMBL546,,,,,,MONDO_0100096,,,,,,,
CHEMBL1625,Sunscreen,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1200,,,,,,MONDO_0100096,,,,,,,
CHEMBL1231,Muscarinic acetylcholine receptor M3 antagonist,ANTAGONIST,CHEMBL245,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418,,,,0.0759948576195418,1.0,CHRM3
CHEMBL1231,Muscarinic acetylcholine receptor M2 antagonist,ANTAGONIST,CHEMBL211,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036,,,,0.07391597093694036,1.0,CHRM2
CHEMBL2105450,,,,,,MONDO_0100096,,,,,,,
CHEMBL1651913,,,,,,MONDO_0100096,,,,,,,
CHEMBL458337,,,,,,MONDO_0100096,,,,,,,
CHEMBL762,,,,,,MONDO_0100096,,,,,,,
CHEMBL1228,,,,,,MONDO_0100096,,,,,,,
CHEMBL1495,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201286,,,,,,MONDO_0100096,,,,,,,
CHEMBL859,Xanthine dehydrogenase inhibitor,INHIBITOR,CHEMBL1929,XDH,ENSG00000158125,MONDO_0100096,0.013306312023639705,,,,0.013306312023639705,1.0,XDH
CHEMBL310555,,,,,,MONDO_0100096,,,,,,,
CHEMBL1401333,,,,,,MONDO_0100096,,,,,,,
CHEMBL395429,Oxytocin receptor agonist,AGONIST,CHEMBL2049,OXTR,ENSG00000180914,MONDO_0100096,0.07510940588435971,,,,0.07510940588435971,1.0,OXTR
CHEMBL11662,Thromboxane-A synthase inhibitor,INHIBITOR,CHEMBL1835,TBXAS1,ENSG00000059377,MONDO_0100096,0.02550920015613904,,,,0.02550920015613904,1.0,TBXAS1
CHEMBL3707247,Sphingosine 1-phosphate receptor 5 modulator,MODULATOR,CHEMBL2274,S1PR5,ENSG00000180739,MONDO_0100096,0.07483992057365212,,,,0.07483992057365212,1.0,S1PR5
CHEMBL3989840,,,,,,MONDO_0100096,,,,,,,
CHEMBL428647,Tubulin inhibitor,INHIBITOR,CHEMBL2095182,TUBB4B,ENSG00000188229,MONDO_0100096,0.4087837285152862,,,,0.4087837285152862,1.0,TUBB4B
CHEMBL2035187,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR,CHEMBL2971,JAK2,ENSG00000096968,MONDO_0100096,0.4152410587652289,,,,0.4152410587652289,1.0,JAK2
CHEMBL2035187,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR,CHEMBL1974,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957,,,,0.07609794615375957,1.0,FLT3
CHEMBL4303209,,,,,,MONDO_0100096,,,,,,,
CHEMBL1079227,,,,,,MONDO_0100096,,,,,,,
CHEMBL319669,,,,,,MONDO_0100096,,,,,,,
CHEMBL189963,CDK6/cyclin D1 inhibitor,INHIBITOR,CHEMBL2111455,CCND1,ENSG00000110092,MONDO_0100096,0.00989762110735392,,,,0.00989762110735392,1.0,CCND1
CHEMBL189963,Cyclin-dependent kinase 4/cyclin D1 inhibitor,INHIBITOR,CHEMBL1907601,CDK4,ENSG00000135446,MONDO_0100096,0.07633407494718954,,,,0.07633407494718954,1.0,CDK4
CHEMBL889,DNA cross-linking agent,CROSS-LINKING AGENT,CHEMBL2311221,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1621,Dopamine D2 receptor antagonist,ANTAGONIST,CHEMBL217,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL1621,Serotonin 2a (5-HT2a) receptor antagonist,ANTAGONIST,CHEMBL224,HTR2A,ENSG00000102468,MONDO_0100096,0.26908688309203077,,,,0.26908688309203077,1.0,HTR2A
CHEMBL206106,,,,,,MONDO_0100096,,,,,,,
CHEMBL301722,,,,,,MONDO_0100096,,,,,,,
CHEMBL2141712,Serine/threonine-protein kinase mTOR inhibitor,INHIBITOR,CHEMBL2842,MTOR,ENSG00000198793,MONDO_0100096,0.1041835974237717,,,,0.1041835974237717,1.0,MTOR
CHEMBL1189679,,,,,,MONDO_0100096,,,,,,,
CHEMBL567303,Urotensin II receptor antagonist,ANTAGONIST,CHEMBL3764,UTS2R,ENSG00000181408,MONDO_0100096,0.0,,,,0.0,1.0,UTS2R
CHEMBL2105648,Retinoic acid receptor gamma agonist,AGONIST,CHEMBL2003,RARG,ENSG00000172819,MONDO_0100096,0.3456380941103431,,,,0.3456380941103431,1.0,RARG
CHEMBL2104825,,,,,,MONDO_0100096,,,,,,,
CHEMBL834,,,,,,MONDO_0100096,,,,,,,
CHEMBL185073,,,,,,MONDO_0100096,,,,,,,
CHEMBL483254,,,,,,MONDO_0100096,,,,,,,
CHEMBL1502,,,,,,MONDO_0100096,,,,,,,
CHEMBL1594,,,,,,MONDO_0100096,,,,,,,
CHEMBL19224,,,,,,MONDO_0100096,,,,,,,
CHEMBL574,,,,,,MONDO_0100096,,,,,,,
CHEMBL112,Cyclooxygenase inhibitor,INHIBITOR,CHEMBL2094253,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL112,Anandamide amidohydrolase inhibitor,INHIBITOR,CHEMBL2243,FAAH,ENSG00000117480,MONDO_0100096,0.36073047038641803,,,,0.36073047038641803,1.0,FAAH
CHEMBL112,Vanilloid receptor opener,OPENER,CHEMBL4794,TRPV1,ENSG00000196689,MONDO_0100096,0.3657185391368823,,,,0.3657185391368823,1.0,TRPV1
CHEMBL57053,,,,,,MONDO_0100096,,,,,,,
CHEMBL1158,,,,,,MONDO_0100096,,,,,,,
CHEMBL528271,,,,,,MONDO_0100096,,,,,,,
CHEMBL2103832,Dopamine receptors; D2 & D3 partial agonist,PARTIAL AGONIST,CHEMBL2095169,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL2103832,Serotonin 1a (5-HT1a) receptor agonist,AGONIST,CHEMBL214,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072,,,,0.0014783194187388072,1.0,HTR1A
CHEMBL1206690,Cyclooxygenase-2 inhibitor,INHIBITOR,CHEMBL230,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL421669,,,,,,MONDO_0100096,,,,,,,
CHEMBL673,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200622,Vitamin D receptor agonist,AGONIST,CHEMBL1977,VDR,ENSG00000111424,MONDO_0100096,0.43201647597674675,,,,0.43201647597674675,1.0,VDR
CHEMBL3391662,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",INHIBITOR,CHEMBL2095231,NS4A,,MONDO_0100096,0.0,,,,0.0,1.0,NS4A
CHEMBL490,,,,,,MONDO_0100096,,,,,,,
CHEMBL465158,,,,,,MONDO_0100096,,,,,,,
CHEMBL3349607,,,,,,MONDO_0100096,,,,,,,
CHEMBL240163,Bacterial DNA gyrase inhibitor,INHIBITOR,CHEMBL2311224,gyrB,,MONDO_0100096,0.0,,,,0.0,1.0,gyrB
CHEMBL240163,DNA topoisomerase II inhibitor,INHIBITOR,CHEMBL2094255,TOP2A,ENSG00000131747,MONDO_0100096,0.08146801298663761,,,,0.08146801298663761,1.0,TOP2A
CHEMBL267648,Bacterial DNA gyrase inhibitor,INHIBITOR,CHEMBL2311224,gyrB,,MONDO_0100096,0.0,,,,0.0,1.0,gyrB
CHEMBL267648,Topoisomerase IV inhibitor,INHIBITOR,CHEMBL2363076,parC,ENSG00000275385,MONDO_0100096,0.03722553019435031,,,,0.03722553019435031,1.0,parC
CHEMBL2110706,,,,,,MONDO_0100096,,,,,,,
CHEMBL607707,Epidermal growth factor receptor erbB1 inhibitor,INHIBITOR,CHEMBL203,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027,,,,0.11550953798431027,1.0,EGFR
CHEMBL225072,Dihydrofolate reductase inhibitor,INHIBITOR,CHEMBL202,DHFR,ENSG00000228716,MONDO_0100096,0.03797433006885311,,,,0.03797433006885311,1.0,DHFR
CHEMBL225072,Thymidylate synthase inhibitor,INHIBITOR,CHEMBL1952,TYMS,ENSG00000176890,MONDO_0100096,0.025893570400707215,,,,0.025893570400707215,1.0,TYMS
CHEMBL225072,GAR transformylase inhibitor,INHIBITOR,CHEMBL3972,GART,ENSG00000159131,MONDO_0100096,0.01404403447801867,,,,0.01404403447801867,1.0,GART
CHEMBL1201198,,,,,,MONDO_0100096,,,,,,,
CHEMBL1617409,,,,,,MONDO_0100096,,,,,,,
CHEMBL1540,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR,CHEMBL1872,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL47050,,,,,,MONDO_0100096,,,,,,,
CHEMBL1430,Copper chelating agent,CHELATING AGENT,CHEMBL2363057,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL615,Bacterial penicillin-binding protein inhibitor,INHIBITOR,CHEMBL2354204,dacB,,MONDO_0100096,0.0,,,,0.0,1.0,dacB
CHEMBL4303190,,,,,,MONDO_0100096,,,,,,,
CHEMBL55,,,,,,MONDO_0100096,,,,,,,
CHEMBL448,GABA-A receptor; anion channel positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,CHEMBL2093872,GABRA1,ENSG00000022355,MONDO_0100096,0.35694227687589986,,,,0.35694227687589986,1.0,GABRA1
CHEMBL1271,,,,,,MONDO_0100096,,,,,,,
CHEMBL628,Adenosine A2 receptor antagonist,ANTAGONIST,CHEMBL2094257,ADORA2B,ENSG00000170425,MONDO_0100096,0.08864270153541827,,,,0.08864270153541827,1.0,ADORA2B
CHEMBL628,"3',5'-cyclic phosphodiesterase inhibitor",INHIBITOR,CHEMBL2363066,PDE5A,ENSG00000138735,MONDO_0100096,0.36659315009610705,,,,0.36659315009610705,1.0,PDE5A
CHEMBL139367,,,,,,MONDO_0100096,,,,,,,
CHEMBL4760928,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303228,,,,,,MONDO_0100096,,,,,,,
CHEMBL2104877,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200866,,,,,,MONDO_0100096,,,,,,,
CHEMBL531,,,,,,MONDO_0100096,,,,,,,
CHEMBL75880,,,,,,MONDO_0100096,,,,,,,
CHEMBL372764,,,,,,MONDO_0100096,,,,,,,
CHEMBL236687,,,,,,MONDO_0100096,,,,,,,
CHEMBL1581,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201368,,,,,,MONDO_0100096,,,,,,,
CHEMBL1472975,,,,,,MONDO_0100096,,,,,,,
CHEMBL567,Dopamine D2 receptor antagonist,ANTAGONIST,CHEMBL217,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL1231160,NEDD8 activating enzyme inhibitor,INHIBITOR,CHEMBL3831283,UBA3,ENSG00000144744,MONDO_0100096,0.0,,,,0.0,1.0,UBA3
CHEMBL3813873,Macrophage colony stimulating factor receptor inhibitor,INHIBITOR,CHEMBL1844,CSF1R,ENSG00000182578,MONDO_0100096,0.06036469528182137,,,,0.06036469528182137,1.0,CSF1R
CHEMBL3813873,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR,CHEMBL1974,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957,,,,0.07609794615375957,1.0,FLT3
CHEMBL3813873,Stem cell growth factor receptor inhibitor,INHIBITOR,CHEMBL1936,KIT,ENSG00000157404,MONDO_0100096,0.3707591922295564,,,,0.3707591922295564,1.0,KIT
CHEMBL3991932,MAP kinase p38 alpha inhibitor,INHIBITOR,CHEMBL260,MAPK14,ENSG00000112062,MONDO_0100096,0.26522905635086896,,,,0.26522905635086896,1.0,MAPK14
CHEMBL3991932,Tyrosine-protein kinase TIE-2 inhibitor,INHIBITOR,CHEMBL4128,TEK,ENSG00000120156,MONDO_0100096,0.08134592182920333,,,,0.08134592182920333,1.0,TEK
CHEMBL918,Sodium channel alpha subunit blocker,BLOCKER,CHEMBL2331043,SCN1A,ENSG00000144285,MONDO_0100096,0.0968594188831668,,,,0.0968594188831668,1.0,SCN1A
CHEMBL16073,Unknown,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL277474,Cyclooxygenase-1 inhibitor,INHIBITOR,CHEMBL221,PTGS1,ENSG00000095303,MONDO_0100096,0.413627866447694,,,,0.413627866447694,1.0,PTGS1
CHEMBL1242,,,,,,MONDO_0100096,,,,,,,
CHEMBL1089,,,,,,MONDO_0100096,,,,,,,
CHEMBL170988,,,,,,MONDO_0100096,,,,,,,
CHEMBL278398,Histamine H1 receptor antagonist,ANTAGONIST,CHEMBL231,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414,,,,0.36494970892504414,1.0,HRH1
CHEMBL711,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,INHIBITOR,CHEMBL1930,VKORC1,ENSG00000167397,MONDO_0100096,0.022877813396051033,,,,0.022877813396051033,1.0,VKORC1
CHEMBL1193,,,,,,MONDO_0100096,,,,,,,
CHEMBL63857,Laxative,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL258921,,,,,,MONDO_0100096,,,,,,,
CHEMBL753,,,,,,MONDO_0100096,,,,,,,
CHEMBL1079576,,,,,,MONDO_0100096,,,,,,,
CHEMBL1465,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,INHIBITOR,CHEMBL1930,VKORC1,ENSG00000167397,MONDO_0100096,0.022877813396051033,,,,0.022877813396051033,1.0,VKORC1
CHEMBL797,Voltage-gated T-type calcium channel blocker,BLOCKER,CHEMBL2362995,CACNA1H,ENSG00000196557,MONDO_0100096,0.0036957985468470188,,,,0.0036957985468470188,1.0,CACNA1H
CHEMBL1574,Norepinephrine transporter releasing agent,RELEASING AGENT,CHEMBL222,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396,,,,0.017738236482142396,1.0,SLC6A2
CHEMBL597,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200868,Unknown,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1339216,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303372,,,,,,MONDO_0100096,,,,,,,
CHEMBL1987518,,,,,,MONDO_0100096,,,,,,,
CHEMBL101,Cyclooxygenase inhibitor,INHIBITOR,CHEMBL2094253,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL1469,,,,,,MONDO_0100096,,,,,,,
CHEMBL1215,,,,,,MONDO_0100096,,,,,,,
CHEMBL190503,,,,,,MONDO_0100096,,,,,,,
CHEMBL348639,,,,,,MONDO_0100096,,,,,,,
CHEMBL16,Sodium channel alpha subunit blocker,BLOCKER,CHEMBL2331043,SCN1A,ENSG00000144285,MONDO_0100096,0.0968594188831668,,,,0.0968594188831668,1.0,SCN1A
CHEMBL45068,,,,,,MONDO_0100096,,,,,,,
CHEMBL245067,,,,,,MONDO_0100096,,,,,,,
CHEMBL473159,Voltage-gated calcium channel blocker,BLOCKER,CHEMBL2363032,CACNA1H,ENSG00000196557,MONDO_0100096,0.0036957985468470188,,,,0.0036957985468470188,1.0,CACNA1H
CHEMBL1793884,,,,,,MONDO_0100096,,,,,,,
CHEMBL2106951,,,,,,MONDO_0100096,,,,,,,
CHEMBL1524273,,,,,,MONDO_0100096,,,,,,,
CHEMBL236036,,,,,,MONDO_0100096,,,,,,,
CHEMBL301735,,,,,,MONDO_0100096,,,,,,,
CHEMBL356359,Serotonin 4 (5-HT4) receptor antagonist,ANTAGONIST,CHEMBL1875,HTR4,ENSG00000164270,MONDO_0100096,0.0,,,,0.0,1.0,HTR4
CHEMBL100424,,,,,,MONDO_0100096,,,,,,,
CHEMBL69863,,,,,,MONDO_0100096,,,,,,,
CHEMBL42126,,,,,,MONDO_0100096,,,,,,,
CHEMBL1257015,Thromboxane-A synthase inhibitor,INHIBITOR,CHEMBL1835,TBXAS1,ENSG00000059377,MONDO_0100096,0.02550920015613904,,,,0.02550920015613904,1.0,TBXAS1
CHEMBL1257015,Thromboxane A2 receptor inhibitor,INHIBITOR,CHEMBL2069,TBXA2R,ENSG00000006638,MONDO_0100096,0.07613216680166426,,,,0.07613216680166426,1.0,TBXA2R
CHEMBL478523,,,,,,MONDO_0100096,,,,,,,
CHEMBL47244,,,,,,MONDO_0100096,,,,,,,
CHEMBL1488165,,,,,,MONDO_0100096,,,,,,,
CHEMBL556353,,,,,,MONDO_0100096,,,,,,,
CHEMBL193504,,,,,,MONDO_0100096,,,,,,,
CHEMBL1241268,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303255,,,,,,MONDO_0100096,,,,,,,
CHEMBL2106966,,,,,,MONDO_0100096,,,,,,,
CHEMBL3360203,PI3-kinase class I inhibitor,INHIBITOR,CHEMBL3559703,PIK3R1,ENSG00000145675,MONDO_0100096,0.09571858132522278,,,,0.09571858132522278,1.0,PIK3R1
CHEMBL550,Muscarinic acetylcholine receptor M3 agonist,AGONIST,CHEMBL245,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418,,,,0.0759948576195418,1.0,CHRM3
CHEMBL550,Muscarinic acetylcholine receptor M1 agonist,AGONIST,CHEMBL216,CHRM1,ENSG00000168539,MONDO_0100096,0.07483992057365212,,,,0.07483992057365212,1.0,CHRM1
CHEMBL163238,,,,,,MONDO_0100096,,,,,,,
CHEMBL2111101,,,,,,MONDO_0100096,,,,,,,
CHEMBL152408,,,,,,MONDO_0100096,,,,,,,
CHEMBL24646,,,,,,MONDO_0100096,,,,,,,
CHEMBL58752,,,,,,MONDO_0100096,,,,,,,
CHEMBL1423,Serotonin 2a (5-HT2a) receptor antagonist,ANTAGONIST,CHEMBL224,HTR2A,ENSG00000102468,MONDO_0100096,0.26908688309203077,,,,0.26908688309203077,1.0,HTR2A
CHEMBL1423,Dopamine receptor antagonist,ANTAGONIST,CHEMBL2096905,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL1909324,,,,,,MONDO_0100096,,,,,,,
CHEMBL1867802,,,,,,MONDO_0100096,,,,,,,
CHEMBL500,Beta-1 adrenergic receptor partial agonist,PARTIAL AGONIST,CHEMBL213,ADRB1,ENSG00000043591,MONDO_0100096,0.2609355940748182,,,,0.2609355940748182,1.0,ADRB1
CHEMBL500,Beta-2 adrenergic receptor partial agonist,PARTIAL AGONIST,CHEMBL210,ADRB2,ENSG00000169252,MONDO_0100096,0.2891579720039806,,,,0.2891579720039806,1.0,ADRB2
CHEMBL4303180,,,,,,MONDO_0100096,,,,,,,
CHEMBL595,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201206,,,,,,MONDO_0100096,,,,,,,
CHEMBL30116,,,,,,MONDO_0100096,,,,,,,
CHEMBL1619528,,,,,,MONDO_0100096,,,,,,,
CHEMBL1584,Dopamine D2 receptor antagonist,ANTAGONIST,CHEMBL217,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL702,,,,,,MONDO_0100096,,,,,,,
CHEMBL125229,,,,,,MONDO_0100096,,,,,,,
CHEMBL1623992,,,,,,MONDO_0100096,,,,,,,
CHEMBL43185,,,,,,MONDO_0100096,,,,,,,
CHEMBL1585,DNA inhibitor,INHIBITOR,CHEMBL2311221,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL36715,,,,,,MONDO_0100096,,,,,,,
CHEMBL2354444,,,,,,MONDO_0100096,,,,,,,
CHEMBL1372341,,,,,,MONDO_0100096,,,,,,,
CHEMBL18331,,,,,,MONDO_0100096,,,,,,,
CHEMBL9967,Muscarinic acetylcholine receptor M1 antagonist,ANTAGONIST,CHEMBL216,CHRM1,ENSG00000168539,MONDO_0100096,0.07483992057365212,,,,0.07483992057365212,1.0,CHRM1
CHEMBL349803,,,,,,MONDO_0100096,,,,,,,
CHEMBL1256391,Unknown,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1371770,,,,,,MONDO_0100096,,,,,,,
CHEMBL1723412,,,,,,MONDO_0100096,,,,,,,
CHEMBL295416,,,,,,MONDO_0100096,,,,,,,
CHEMBL32350,,,,,,MONDO_0100096,,,,,,,
CHEMBL2107154,,,,,,MONDO_0100096,,,,,,,
CHEMBL298019,VP1 capsid protein disrupting agent,DISRUPTING AGENT,CHEMBL3833484,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL311350,,,,,,MONDO_0100096,,,,,,,
CHEMBL1518938,,,,,,MONDO_0100096,,,,,,,
CHEMBL58355,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201753,,,,,,MONDO_0100096,,,,,,,
CHEMBL462605,Histamine H3 receptor inverse agonist,INVERSE AGONIST,CHEMBL264,HRH3,ENSG00000101180,MONDO_0100096,0.0,,,,0.0,1.0,HRH3
CHEMBL1870796,,,,,,MONDO_0100096,,,,,,,
CHEMBL3182343,Bacterial penicillin-binding protein inhibitor,INHIBITOR,CHEMBL2354204,dacB,,MONDO_0100096,0.0,,,,0.0,1.0,dacB
CHEMBL1525183,,,,,,MONDO_0100096,,,,,,,
CHEMBL167731,DNA cross-linking agent,CROSS-LINKING AGENT,CHEMBL2311221,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL294951,,,,,,MONDO_0100096,,,,,,,
CHEMBL29609,VP1 capsid protein disrupting agent,DISRUPTING AGENT,CHEMBL3833484,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL18442,C-X-C chemokine receptor type 4 partial agonist,PARTIAL AGONIST,CHEMBL2107,CXCR4,ENSG00000121966,MONDO_0100096,0.03832494460877645,,,,0.03832494460877645,1.0,CXCR4
CHEMBL257619,,,,,,MONDO_0100096,,,,,,,
CHEMBL1096380,Tubulin inhibitor,INHIBITOR,CHEMBL2095182,TUBB4B,ENSG00000188229,MONDO_0100096,0.4087837285152862,,,,0.4087837285152862,1.0,TUBB4B
CHEMBL925,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303458,,,,,,MONDO_0100096,,,,,,,
CHEMBL1231723,,,,,,MONDO_0100096,,,,,,,
CHEMBL142652,,,,,,MONDO_0100096,,,,,,,
CHEMBL1587,Thiazide-sensitive sodium-chloride cotransporter inhibitor,INHIBITOR,CHEMBL1876,SLC12A3,ENSG00000070915,MONDO_0100096,0.0044349582562164215,,,,0.0044349582562164215,1.0,SLC12A3
CHEMBL43452,CRL4(CRBN) E3 ubiquitin ligase inhibitor,INHIBITOR,CHEMBL3833061,CRBN,ENSG00000113851,MONDO_0100096,0.1008997318234555,,,,0.1008997318234555,1.0,CRBN
CHEMBL1171837,,,,,,MONDO_0100096,,,,,,,
