chembl_id,compound_name,cp_morph_z_max,cp_morph_z_mean,ab_activity_z_max,ab_activity_z_mean,concentration_uM_min,concentration_uM_max,concentration_uM_nunique,cpe_activity_z_max,cpe_activity_z_mean,toxicity_z_max,toxicity_z_mean,concentration_uM_min_cpe,concentration_uM_max_cpe,concentration_uM_nunique_cpe,composite_score,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe,rank
CHEMBL1502,pantoprazole,-1.4595906920029844,-1.4595906920029844,0.0,0.0,10.0,10.0,1.0,0.2972914691943128,-0.6889003227976653,1.3758370760355079,0.8116848778771544,0.001,10.0,5.0,-0.17300155072287177,False,False,False,False,4165
CHEMBL1236315,tartaric-acid,-0.6686433410540106,-0.6686433410540106,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,-0.15983412322274881,-1.6105099530351463,1.627197176706614,0.8864192133129926,0.001,10.0,5.0,-0.17313504477262892,False,False,False,False,4166
CHEMBL4303312,riodoxol,-0.03070534934587967,-0.03070534934587967,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.010142857142857151,-0.3441376656839471,0.4949193121620273,-0.08825939362698845,0.001,10.0,5.0,-0.17377483610294217,False,False,False,False,4167
CHEMBL2107531,stepronin,-0.5581893204424879,-0.5581893204424879,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,1.0092142857142854,0.17436478681556006,1.8286739955035847,-0.49831784438380106,0.001,10.0,5.0,-0.1739703316209652,False,False,False,False,4168
CHEMBL182319,taltobulin,-1.661964583415734,-1.661964583415734,0.6745,0.6745,10.0,10.0,1.0,-0.2789285714285714,-0.5643333258058157,14.826437100612853,11.222085696250097,0.001,10.0,5.0,-0.1741643452545754,False,False,False,False,4169
CHEMBL101284,enciprazine,0.04331519889438264,0.04331519889438264,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.4006428571428571,-0.029054703812894767,-0.08659774137305096,-0.21604565614688614,0.001,10.0,5.0,-0.17446163554579885,False,False,False,False,4170
CHEMBL2206278,AC-710,-0.5752640195455214,-0.5752640195455214,0.3065909090909091,0.3065909090909091,10.0,10.0,1.0,-0.4564285714285714,-0.9366210922756529,0.2111526883695292,-0.5718465856506765,0.001,10.0,5.0,-0.17498786884416923,False,False,False,False,4171
CHEMBL267014,L-745870,-0.5854268115314802,-0.5854268115314802,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,0.40555379746835446,-0.5019285499172973,0.9665236668741458,0.08904220500642425,0.001,10.0,5.0,-0.17560929786440882,False,False,False,False,4172
CHEMBL28626,morin,0.08307537993233043,0.08307537993233043,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,0.13106398104265404,-0.6123596631043082,0.9657109742643738,0.40772991545014287,0.001,10.0,5.0,-0.17623205886919957,False,False,False,False,4173
CHEMBL1437,norepinephrine,-0.9238185057467768,-0.9238185057467768,-0.6745,-0.6745,10.0,10.0,1.0,0.6947857142857142,-0.24683339573888233,0.7221495137148563,0.26219347637540497,0.001,10.0,5.0,-0.17664941543506962,False,False,False,False,4174
CHEMBL481537,PK-11195,-1.3157298365811825,-1.3157298365811825,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,1.1355506329113925,0.2927920967921634,0.0783831115957444,-0.6779806854066163,0.001,10.0,5.0,-0.17683480506077048,False,False,False,False,4175
CHEMBL295124,berberine,-0.01443452160343487,-0.01443452160343487,0.6745,0.6745,10.0,10.0,1.0,-1.1124454976303317,-3.8939504557647644,1.577091008593047,-0.12606905648618186,0.001,10.0,5.0,-0.1780651033728197,False,False,False,False,4176
CHEMBL4303634,3-hydroxy-3-phenylpentanamide,-0.26733908704621756,-0.26733908704621756,-1.0424090909090908,-1.0424090909090908,10.0,10.0,1.0,0.7302857142857142,-0.7380473943933563,-0.2644527574260132,-1.117877494118293,0.001,10.0,5.0,-0.17831716805859416,False,False,False,False,4177
CHEMBL3094448,TC-S-7004,-0.9399169390725625,-0.9399169390725625,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.8822843601895736,0.14762997330373753,0.4412692894355517,-0.35779634754422857,0.001,10.0,5.0,-0.17845146192050132,False,False,False,False,4178
CHEMBL598797,CUDC-101,-2.0727917412287358,-2.0727917412287358,-1.9672916666666664,-1.9672916666666664,0.8333333333333334,0.8333333333333334,1.0,2.5509285714285714,-1.8653233567871925,11.855033239776661,3.410437831064725,0.001,10.0,5.0,-0.18110358634098506,False,True,False,False,4179
CHEMBL307639,MMPX,-1.4590937344722588,-1.4590937344722588,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,1.4402857142857142,-0.39925169330579446,1.2900678421953833,0.30823064404064093,0.001,10.0,5.0,-0.1817226429983479,False,False,False,False,4180
CHEMBL2,prazosin,-0.8630683147415035,-0.8630683147415035,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.405978672985782,-0.9396167156740912,-0.25888862036941196,-1.0222690562274557,0.001,10.0,5.0,-0.18191310284489703,False,False,False,False,4181
CHEMBL313833,tranylcypromine,0.03779034972937248,0.03779034972937248,-1.2263636363636363,-1.2263636363636363,10.0,10.0,1.0,0.7512203791469195,0.1629906942742302,1.0513767133618843,-0.025788326169597482,0.001,10.0,5.0,-0.18249923294081222,False,False,False,False,4182
CHEMBL4303417,ORG-26576,-0.683175471800122,-0.683175471800122,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,0.49700000000000005,0.1401927076352168,1.6194772567117899,0.763738486708329,0.001,10.0,5.0,-0.18310782163275163,False,False,False,False,4183
CHEMBL1962516,pyrazinoylguanidine,0.04236885246825249,0.04236885246825249,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,0.010142857142857143,-1.4674372891509475,-0.016573925892434047,-0.8469228088708686,0.001,10.0,5.0,-0.18368726846738848,False,False,False,False,4184
CHEMBL101309,avasimibe,-0.2878367863084434,-0.2878367863084434,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.48178571428571426,-0.5811424052775469,2.2953040632896466,1.0098800291584404,0.001,10.0,5.0,-0.18370761700194846,False,False,False,False,4185
CHEMBL272557,fiacitabine,-0.9072555325682508,-0.9072555325682508,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,0.9105749999999999,-0.29642167158026445,0.5107181993402475,0.07728798169103371,0.001,10.0,5.0,-0.18513019742274112,False,False,False,False,4186
CHEMBL31574,fisetin,0.3734211149254729,0.3734211149254729,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,0.2698,-0.23375839856705777,1.4501494115259754,0.5379787314449544,0.001,10.0,5.0,-0.18530486792399636,False,False,False,False,4187
CHEMBL19439,imetit,0.2673486592460679,0.2673486592460679,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,-0.29089810426540286,-0.6869520259163717,0.15540867188228372,-0.4787246134921258,0.001,10.0,5.0,-0.1855258734933112,False,False,False,False,4188
CHEMBL567303,palosuran,-0.4709871034123365,-0.4709871034123365,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,0.8751424050632913,0.3221164938765716,-0.16147522069127043,-0.8448852376795319,0.001,10.0,5.0,-0.18563136774805986,False,False,False,False,4189
CHEMBL284616,chlorogenic-acid,-0.138242523086439,-0.138242523086439,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,0.7082250000000001,0.18413799769460848,0.36499032811747073,-0.40798262622401343,0.001,10.0,5.0,-0.18584941370819685,False,False,False,False,4190
CHEMBL513024,glycitein,-0.41194530536834006,-0.41194530536834006,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.5984285714285713,-0.34302313490397063,0.5204556063049532,-0.2039693655713422,0.001,10.0,5.0,-0.18639945068405772,False,False,False,False,4191
CHEMBL1241951,letermovir,-0.8367224208436531,-0.8367224208436531,-0.6745,-0.6745,10.0,10.0,1.0,0.6265497630331753,0.10206611897191538,-0.3845634278874858,-0.9070948051155157,0.001,10.0,5.0,-0.18652457895546046,False,False,False,False,4192
CHEMBL560590,PF-750,-1.4921198413138208,-1.4921198413138208,0.0,0.0,10.0,10.0,1.0,0.2794357142857143,-0.2446418078040503,-0.39805418261015796,-0.9568392988725973,0.001,10.0,5.0,-0.18664968254847847,False,False,False,False,4193
CHEMBL6067493,bleomycin,-0.2430216107522892,-0.2430216107522892,0.42922727272727274,0.42922727272727274,10.0,10.0,1.0,-0.775675,-3.054077905993161,5.061585952331916,1.8451189485645885,0.001,10.0,5.0,-0.18718341305954878,False,False,False,False,4194
CHEMBL100940,naltriben,-1.358269397531677,-1.358269397531677,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.4564285714285714,-0.26665492325360163,1.778798862052184,0.3284467434060411,0.001,10.0,5.0,-0.18719154184399775,False,False,False,False,4195
CHEMBL895,nalbuphine,-0.8249708300006204,-0.8249708300006204,-1.349,-1.349,10.0,10.0,1.0,1.2932142857142854,0.3373215671091761,0.6649970849030374,-0.16535384750349866,0.001,10.0,5.0,-0.18730845171440982,False,False,False,False,4196
CHEMBL3188386,LGK-974,-1.0358946752554243,-1.0358946752554243,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,0.968594786729858,0.105565973620836,1.5744868302608066,0.6857488428590753,0.001,10.0,5.0,-0.1876501112682326,False,False,False,False,4197
CHEMBL2381408,SAR405838,-0.745219411483442,-0.745219411483442,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,1.067246835443038,-1.101710744624324,6.467717937763541,2.4969107838177154,0.001,10.0,5.0,-0.18816332993765497,False,False,False,False,4198
CHEMBL73188,SNAP,-0.3336305799849121,-0.3336305799849121,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,0.30935714285714283,-0.5334067966199018,0.7946271208766433,-0.058716563530706686,0.001,10.0,5.0,-0.18825598612685257,False,False,False,False,4199
CHEMBL107430,AGN-195183,-1.421666200262788,-1.421666200262788,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,1.0971297468354433,0.22192392837859848,0.8814197341855176,-0.10045515160314397,0.001,10.0,5.0,-0.1888631595001985,False,False,False,False,4200
CHEMBL74632,moxalactam,-0.800540222248787,-0.800540222248787,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.7252142857142856,-0.1379349742036115,0.9680742133468014,0.3364649930565335,0.001,10.0,5.0,-0.18887687561858868,False,False,False,False,4201
CHEMBL1337,nitisinone,-0.06331893789294568,-0.06331893789294568,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.29414285714285715,-0.026041400846738626,1.1344554345035567,0.0341903501438265,0.001,10.0,5.0,-0.189333917448719,False,False,False,False,4202
CHEMBL681,etomidate,-0.7871195031531604,-0.7871195031531604,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.7769556962025317,-0.17459998804453097,1.6371989905971038,-0.0682492790851323,0.001,10.0,5.0,-0.19002344033143762,False,False,False,False,4203
CHEMBL2016681,velneperit,-0.5192245118809102,-0.5192245118809102,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,1.1917857142857142,-0.1675302784895829,1.078554254413623,0.023014203742210283,0.001,10.0,5.0,-0.19125788938916904,False,False,False,False,4204
CHEMBL216981,navarixin,-0.8943041693441759,-0.8943041693441759,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.7043829113924053,0.08476086460752644,1.4220927997899977,0.5480722166823364,0.001,10.0,5.0,-0.19143494203914577,False,False,False,False,4205
CHEMBL18972,MDL-11939,-1.1778044075269918,-1.1778044075269918,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,0.4158571428571428,-0.04929361637942118,1.316144528948089,0.5497499911819833,0.001,10.0,5.0,-0.19185438799890486,False,False,False,False,4206
CHEMBL1682,sorbitol,-0.8266407745569737,-0.8266407745569737,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.7299968354430382,0.1598982059511669,1.688931060971102,0.23977759360917322,0.001,10.0,5.0,-0.19218396618872496,False,False,False,False,4207
CHEMBL77538,NVP-DPP728,-1.1194119230665427,-1.1194119230665427,-1.2876818181818181,-1.2876818181818181,10.0,10.0,1.0,1.3660759493670886,0.688471452568069,1.6540812149425632,0.5917672003070147,0.001,10.0,5.0,-0.1925247321392003,False,False,False,False,4208
CHEMBL4303372,phenylacetylglutamine,0.06493949358400751,0.06493949358400751,0.9197727272727273,0.9197727272727273,10.0,10.0,1.0,-1.4343797468354431,-3.176397848486926,1.2022691491569533,-0.3674298473736509,0.001,10.0,5.0,-0.19285490910828484,False,False,False,False,4209
CHEMBL2107830,empagliflozin,-1.5821327364447948,-1.5821327364447948,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.5527857142857142,0.07127791696305374,1.9501194267084019,0.3000610293430235,0.001,10.0,5.0,-0.1934213524837642,False,False,False,False,4210
CHEMBL4303241,Mps1-IN-5,-1.313303279617607,-1.313303279617607,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,0.35652142857142854,-0.9790135193644319,5.834975088278055,2.098731248736296,0.001,10.0,5.0,-0.19363390267676817,False,False,False,False,4211
CHEMBL497,clioquinol,0.4585667184421699,0.4585667184421699,1.6555909090909091,1.6555909090909091,10.0,10.0,1.0,-2.3703857142857143,-2.7668784883830546,1.4683640577516919,-0.8161120746038181,0.001,10.0,5.0,-0.19420457838948801,False,False,False,True,4212
CHEMBL1231844,mecysteine,-0.8164442201067258,-0.8164442201067258,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.0244285714285715,0.3671465475690546,1.7162465634919168,0.5533581457641032,0.001,10.0,5.0,-0.19500832454082564,False,False,False,False,4213
CHEMBL514409,hesperadin,-2.3163323828924614,-2.3163323828924614,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,1.4047857142857143,-0.9901470864221867,10.73964149323225,3.9311348106434445,0.001,10.0,5.0,-0.1956794635914793,False,False,False,False,4214
CHEMBL4639328,SRT1720,0.13350950873333461,0.13350950873333461,-1.180375,-1.180375,0.8333333333333334,0.8333333333333334,1.0,0.6237857142857143,-1.8443457419247022,12.946740966447353,2.9208546923539274,0.001,10.0,5.0,-0.19593381253904738,False,False,False,False,4215
CHEMBL3545313,bempedoic-acid,-0.2903558392274091,-0.2903558392274091,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.4513571428571428,0.25621893394924705,0.1194093576147457,-0.48925943757352447,0.001,10.0,5.0,-0.19638285615717022,False,False,False,False,4216
CHEMBL327407,eterobarb,-1.1263332228154543,-1.1263332228154543,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.31327488151658767,-0.16298058427534431,1.5274798511721484,-1.1201651414551872,0.001,10.0,5.0,-0.1980657828655467,False,False,False,False,4217
CHEMBL4060831,EPZ015666,-0.7615784528167826,-0.7615784528167826,0.3679090909090909,0.3679090909090909,10.0,10.0,1.0,-0.4826990521327014,-1.1392088339346778,0.6120034456730102,0.20633566828721958,0.001,10.0,5.0,-0.19823167505280076,False,False,False,False,4218
CHEMBL1236183,tagatose,-0.5731935609926926,-0.5731935609926926,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,0.2813080568720379,-0.30856604685344047,2.326925206647663,0.9132494296671257,0.001,10.0,5.0,-0.1983336712679052,False,False,False,False,4219
CHEMBL1189150,linsidomine,-0.9298705559118332,-0.9298705559118332,-1.6555909090909091,-1.6555909090909091,10.0,10.0,1.0,1.6228571428571428,0.5056694776874094,0.9527210320512368,0.2932452620441873,0.001,10.0,5.0,-0.19906761767587325,False,False,False,False,4220
CHEMBL1332518,DMNB,-0.9926535236943469,-0.9926535236943469,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,0.30428571428571427,-0.21165282971812518,0.23577747684218098,-0.10371795655075629,0.001,10.0,5.0,-0.1994527826609473,False,False,False,False,4221
CHEMBL1405,estrone,-1.4819996624330478,-1.4819996624330478,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,0.8535142180094787,0.3672328978514436,0.3193850883124991,-0.41549403861641865,0.001,10.0,5.0,-0.20026697255554535,False,False,False,False,4222
CHEMBL353972,atipamezole,-1.261712767333285,-1.261712767333285,-0.9810909090909091,-0.9810909090909091,10.0,10.0,1.0,1.110642857142857,0.6224730695131253,-0.15489986570431927,-0.7522685036158154,0.001,10.0,5.0,-0.20052177424587786,False,False,False,False,4223
CHEMBL1201313,clofedanol,-0.9485122766190749,-0.9485122766190749,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.8286714285714287,0.661737068039046,1.6661527503927078,0.20777862136198122,0.001,10.0,5.0,-0.20161570207706173,False,False,False,False,4224
CHEMBL982,nalmefene,-0.7375083998796155,-0.7375083998796155,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,0.9683892857142856,0.14279608559087437,0.6823890876109722,-0.29622176325520905,0.001,10.0,5.0,-0.20163687478111794,False,False,False,False,4225
CHEMBL410456,D-4476,-2.556173022912822,-2.556173022912822,-1.2263636363636363,-1.2263636363636363,10.0,10.0,1.0,1.998142857142857,0.9044463326705688,1.4875181589344721,-0.33182841588111034,0.001,10.0,5.0,-0.2025229162708761,False,False,False,False,4226
CHEMBL2089255,TC-Mps1-12,-0.16749957646155858,-0.16749957646155858,-0.168625,-0.168625,0.8333333333333334,0.8333333333333334,1.0,-0.2553464285714286,-0.8115799110838768,4.838044256651126,0.6078963795599945,0.001,10.0,5.0,-0.20308848672088314,False,False,False,False,4227
CHEMBL4303623,ZLN024,0.09290045585748086,0.09290045585748086,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,-0.43155213270142184,-1.08358567066325,0.3793551279037952,-0.8174437655436524,0.001,10.0,5.0,-0.20309530736361803,False,False,False,False,4228
CHEMBL159298,ripazepam,-0.2345990235775181,-0.2345990235775181,-0.6745,-0.6745,10.0,10.0,1.0,0.28400000000000003,-0.33466368399852586,0.8271161092514517,-0.10125021708344122,0.001,10.0,5.0,-0.20311980471550356,False,False,False,False,4229
CHEMBL1111,ambrisentan,-0.6119674308421472,-0.6119674308421472,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,-0.14087658227848102,-0.8780813692654454,0.8311128294244403,0.11230380012632532,0.001,10.0,5.0,-0.20327139180709458,False,False,False,False,4230
CHEMBL446,sulfamethazine,0.16335908235827548,0.16335908235827548,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,0.3287120253164557,-0.19405726656839464,-0.32877998217334453,-0.8062986493481764,0.001,10.0,5.0,-0.2037524643108536,False,False,False,False,4231
CHEMBL198997,AC-261066,-1.348737838581244,-1.348737838581244,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,0.7160568720379148,-0.4021989420481133,1.0037886317687559,0.1550265268831421,0.001,10.0,5.0,-0.20407027344653741,False,False,False,False,4232
CHEMBL1407645,cafestol,-1.0461993182818183,-1.0461993182818183,-1.0424090909090908,-1.0424090909090908,10.0,10.0,1.0,1.0544398734177216,-0.1382825263320277,0.4939079762801541,-0.14363772032025038,0.001,10.0,5.0,-0.20442755065291138,False,False,False,False,4233
CHEMBL379156,AS-252424,0.5917391085286208,0.5917391085286208,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,-0.2557345971563981,-0.4301174438435762,2.257343211860917,0.21517580342060283,0.001,10.0,5.0,-0.20469147170228963,False,False,False,False,4234
CHEMBL2105022,indeloxazine,-2.71609362524066,-2.71609362524066,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,1.0903571428571428,0.442242463169442,0.6053404511090686,-0.602833904958343,0.001,10.0,5.0,-0.20518495881436583,False,False,False,False,4235
CHEMBL275006,GYKI-52466,-1.1497094381430557,-1.1497094381430557,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.1654335443037975,-0.6672853459801341,1.0565254955022783,-0.13365310847016523,0.001,10.0,5.0,-0.2052593789980012,False,False,False,False,4236
CHEMBL497939,cytisine,-0.19569627262843312,-0.19569627262843312,-1.349,-1.349,10.0,10.0,1.0,0.933142857142857,-0.32874777084065376,2.3227630683218226,0.5375822618655105,0.001,10.0,5.0,-0.20548211166854374,False,False,False,False,4237
CHEMBL3191466,FPA-124,-1.3294153880968629,-1.3294153880968629,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.8864857142857143,0.289051360695217,-0.32076756662454176,-1.2157347208054001,0.001,10.0,5.0,-0.20561606463235954,False,False,False,False,4238
CHEMBL305380,bupranolol,-0.5075959074173546,-0.5075959074173546,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,0.6592857142857143,-0.7033300659050591,1.2372620916422965,0.2062058661448844,0.001,10.0,5.0,-0.20571398667827617,False,False,False,False,4239
CHEMBL2028019,cariprazine,-1.1435837528788635,-1.1435837528788635,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,1.2209303797468354,-0.20597699784887258,0.4903196929314946,0.07151780763769007,0.001,10.0,5.0,-0.20636278049522036,False,False,False,False,4240
CHEMBL2105922,acexamic-acid,-0.8548487639928447,-0.8548487639928447,-0.9810909090909091,-0.9810909090909091,10.0,10.0,1.0,0.8925714285714285,0.4317283107650643,0.16422621919919625,-0.1866536828013788,0.001,10.0,5.0,-0.20637754500636124,False,False,False,False,4241
CHEMBL3092807,UNC2250,0.2808993954090076,0.2808993954090076,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,0.5071428571428571,-0.3003763636090947,1.107079385674761,0.3114147928784129,0.001,10.0,5.0,-0.20698115987923746,False,False,False,False,4242
CHEMBL1797128,cabagin,-0.39264582900586037,-0.39264582900586037,-0.6745,-0.6745,10.0,10.0,1.0,0.35163507109004744,-0.11319129500441365,2.646172277286542,0.4824504247237183,0.001,10.0,5.0,-0.20767513736515308,False,False,False,False,4243
CHEMBL458603,CITCO,-0.4059172737921267,-0.4059172737921267,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.11188388625592417,-0.3137433854974589,-0.7479419534152884,-1.4574639464954822,0.001,10.0,5.0,-0.2081208093469648,False,False,False,False,4244
CHEMBL1194,prilocaine,-1.927438252698857,-1.927438252698857,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.5467857142857142,0.32707682503021007,1.2844917721515168,0.20950352045701387,0.001,10.0,5.0,-0.20826427391639474,False,False,False,False,4245
CHEMBL384304,R547,-2.9527610941809344,-2.9527610941809344,-1.716909090909091,-1.716909090909091,10.0,10.0,1.0,2.672386075949367,-1.2417377644986842,11.499303002586332,4.549080404190292,0.001,10.0,5.0,-0.20836142482007647,False,True,False,False,4246
CHEMBL1515808,BE-2254,-0.3398110683292149,-0.3398110683292149,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,0.015214285714285713,-0.45605018730234914,-0.2915372435367103,-1.3992630027351447,0.001,10.0,5.0,-0.20904013574376507,False,False,False,False,4247
CHEMBL578211,cotinine,-0.0249747351017365,-0.0249747351017365,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,0.10245569620253166,-0.20499442947987281,1.6161345398998026,0.5474139488482339,0.001,10.0,5.0,-0.20928539581206193,False,False,False,False,4248
CHEMBL4303606,TP-003,-0.5428594666322702,-0.5428594666322702,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,0.23835714285714285,-0.2315071820230882,1.2470468477901306,0.06008945983059033,0.001,10.0,5.0,-0.20944721800177876,False,False,False,False,4249
CHEMBL1725880,trepibutone,-0.8435037236483393,-0.8435037236483393,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,0.265324644549763,-0.21485286494176528,1.0600458178035401,0.10982567207122898,0.001,10.0,5.0,-0.20973452327339903,False,False,False,False,4250
CHEMBL473773,WHI-P154,-1.831664717541093,-1.831664717541093,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,0.3296428571428571,-1.388254749535065,8.272666007144958,3.396328014226525,0.001,10.0,5.0,-0.209948527923803,False,False,False,False,4251
CHEMBL1478,lithocholic-acid,-0.21931808492236687,-0.21931808492236687,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.3201740506329114,-0.0032741032112647062,-0.03983901247953464,-0.37303040515432745,0.001,10.0,5.0,-0.21012126945858153,False,False,False,False,4252
CHEMBL94841,"5-(4chlorophenyl)-4-ethyl-2,4-dihydro-3H-1,2,4-triazol-3-one",-0.2485510762998489,-0.2485510762998489,-0.6745,-0.6745,0.8333333333333334,0.8333333333333334,1.0,0.27321518987341775,-0.5117689559318839,2.475044867696313,0.004463651294207405,0.001,10.0,5.0,-0.21022413931060263,False,False,False,False,4253
CHEMBL301717,ST-91,0.3437022531658754,0.3437022531658754,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,-0.639,-1.6863023845804446,0.6468933379702655,0.15531616321383707,0.001,10.0,5.0,-0.21138682209409765,False,False,False,False,4254
CHEMBL1308252,ftaxilide,-1.2996336921458418,-1.2996336921458418,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,0.4890924170616114,0.015767904750477825,0.2968119612980446,-0.41668311647889,0.001,10.0,5.0,-0.21145340796816015,False,False,False,False,4255
CHEMBL1908376,seocalcitol,-1.0009036796242317,-1.0009036796242317,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.7684177215189874,-0.3659977590137381,1.9823075619498294,0.9325100446738579,0.001,10.0,5.0,-0.21166819277179685,False,False,False,False,4256
CHEMBL253363,pregnenolone,-2.462958378300534,-2.462958378300534,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,1.8054285714285712,-0.5826724834808842,1.7639259567294396,0.10554358545659467,0.001,10.0,5.0,-0.21191115617958745,False,True,False,False,4257
CHEMBL69679,zatebradine,-0.46611000257487767,-0.46611000257487767,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,0.8063571428571428,0.16939960298415363,1.365411624067028,0.8461758029754882,0.001,10.0,5.0,-0.2121700524630275,False,False,False,False,4258
CHEMBL1922660,GSK2190915,1.1326482336109067,1.1326482336109067,-1.6300416666666668,-1.6300416666666668,0.8333333333333334,0.8333333333333334,1.0,0.5325,-0.08067239992115391,2.9372430346041245,1.3176659264359258,0.001,10.0,5.0,-0.2124870199444855,False,False,False,False,4259
CHEMBL1628691,A-839977,-0.8637505790631577,-0.8637505790631577,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.6339285714285714,-0.353412273810238,-0.32082551702493073,-0.8857099589580031,0.001,10.0,5.0,-0.2135059599684757,False,False,False,False,4260
CHEMBL1983100,esaprazole,-0.2565281842911708,-0.2565281842911708,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,-0.2842535714285715,-0.6205894242948844,-0.01128340745231496,-0.8532782581198406,0.001,10.0,5.0,-0.21406161088420825,False,False,False,False,4261
CHEMBL1090479,GSK1070916,-1.5672849030298859,-1.5672849030298859,-0.168625,-0.168625,0.8333333333333334,0.8333333333333334,1.0,0.4155687203791469,-0.6741795741881851,4.593207024384593,1.201703838650132,0.001,10.0,5.0,-0.21467949245431844,False,False,False,False,4262
CHEMBL1201075,ioxilan,-0.4282659964436222,-0.4282659964436222,-1.2263636363636363,-1.2263636363636363,10.0,10.0,1.0,0.9027142857142856,-0.2817503807324118,1.1073883826611408,-0.8693723820922603,0.001,10.0,5.0,-0.21511293954846478,False,False,False,False,4263
CHEMBL1201112,nelarabine,-0.5343469498602161,-0.5343469498602161,-0.6745,-0.6745,10.0,10.0,1.0,0.40278199052132707,-0.40948162178723546,0.5832910530638299,0.18220268673202725,0.001,10.0,5.0,-0.21555659376351238,False,False,False,False,4264
CHEMBL607400,Brivaracetam,-0.2563084922285096,-0.2563084922285096,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,0.5082725118483412,-0.7265129931095361,2.049876426381481,0.7613051162362924,0.001,10.0,5.0,-0.21586178461545638,False,False,False,False,4265
