compound_name,chembl_id,morphology score,is_CP_hit
etofibrate,CHEMBL358150,0.1,False
etofylline,CHEMBL699,0.1,False
etofylline-clofibrate,CHEMBL1318939,-0.16,False
etomidate,CHEMBL681,-0.05,False
etomoxir,CHEMBL2051959,-0.05,False
etonogestrel,CHEMBL1531,0.25,False
etoposide,CHEMBL44657,-0.11,False
etoposide-phosphate,CHEMBL1200645,0.1,False
etoricoxib,CHEMBL416146,-0.14,False
etosalamide,CHEMBL2104260,0.07,False
etravirine,CHEMBL308954,0.36,False
etretinate,CHEMBL464,-0.11,False
eucatropine,CHEMBL1618660,-0.1,False
eupatilin,CHEMBL312750,-0.01,False
evacetrapib,CHEMBL2017179,0.05,False
evans-blue,CHEMBL1015,-0.05,False
evatanepag,CHEMBL563646,-0.01,False
evodiamine,CHEMBL463165,-0.09,False
exalamide,CHEMBL1405973,0.1,False
exatecan-mesylate,CHEMBL1614650,0.05,False
exenatide,CHEMBL5316203,-0.03,False
exisulind,CHEMBL488025,0.1,False
exo-IWR-1,CHEMBL551505,0.0,False
ezatiostat,CHEMBL2110585,0.2,False
ezetimibe,CHEMBL1138,0.14,False
ezutromid,CHEMBL1773683,0.17,False
fadrozole,CHEMBL9298,0.11,False
fagomine,CHEMBL108084,-0.01,False
falecalcitriol,CHEMBL2106158,0.02,False
famciclovir,CHEMBL880,0.14,False
famotidine,CHEMBL902,-0.09,False
fananserin,CHEMBL83894,-0.04,False
fanetizole,CHEMBL1993793,-0.02,False
farnesyl-thiosalicylic-acid-amide,CHEMBL496557,0.01,False
faropenem,CHEMBL556262,0.12,False
faropenem-medoxomil,CHEMBL1257070,-0.12,False
fasudil,CHEMBL38380,0.47,True
favipiravir,CHEMBL221722,0.09,False
fdcyd,CHEMBL1076257,-0.2,False
febuxostat,CHEMBL1164729,0.04,False
fedratinib,CHEMBL1287853,-0.05,False
felbamate,CHEMBL1094,-0.01,False
felodipine,CHEMBL1480,0.22,False
fenaclon,CHEMBL2106620,0.07,False
fenbendazole,CHEMBL37161,0.13,False
fenbufen,CHEMBL277522,-0.05,False
fenclonine-(+/-),CHEMBL1256351,0.0,False
fendiline,CHEMBL254832,0.77,True
fenigam,CHEMBL315818,0.26,False
fenobam,CHEMBL2103779,-0.11,False
fenofibrate,CHEMBL672,0.04,False
fenofibric-acid,CHEMBL981,0.14,False
fenoldopam,CHEMBL588,0.23,False
fenoprofen,CHEMBL1297,0.02,False
fenoterol,CHEMBL32800,-0.01,False
fenoverine,CHEMBL1512949,0.02,False
fenoxaprop-p-ethyl,CHEMBL2251729,-0.08,False
fenretinide,CHEMBL7301,-0.44,False
fenspiride,CHEMBL576127,0.21,False
fentiazac,CHEMBL589092,0.08,False
fenticonazole,CHEMBL1651990,-0.01,False
ferrostatin-1,CHEMBL3633556,0.12,False
ferulic-acid,CHEMBL32749,-0.04,False
fesoterodine,CHEMBL1201764,0.1,False
fexaramine,CHEMBL192966,0.27,False
fexinidazole,CHEMBL1631694,-0.04,False
fexofenadine,CHEMBL914,-0.36,False
fiacitabine,CHEMBL272557,-0.06,False
filanesib,CHEMBL2347655,-0.31,False
filgotinib,CHEMBL3301607,0.15,False
fimasartan,CHEMBL1951143,0.1,False
fingolimod,CHEMBL314854,0.72,True
fipexide,CHEMBL254857,-0.16,False
fipronil,CHEMBL101326,0.07,False
firategrast,CHEMBL2104967,-0.05,False
firocoxib,CHEMBL69998,0.22,False
fisetin,CHEMBL31574,0.11,False
flavoxate,CHEMBL1493,0.4,False
flecainide,CHEMBL652,0.19,False
fleroxacin,CHEMBL6273,-0.04,False
flindokalner,CHEMBL266510,0.17,False
floctafenine,CHEMBL2105075,-0.16,False
florfenicol,CHEMBL1241590,-0.0,False
flosequinan,CHEMBL1908307,0.2,False
floxuridine,CHEMBL917,-0.06,False
flubendazole,CHEMBL1454946,0.13,False
flucytosine,CHEMBL1463,-0.02,False
fludarabine,CHEMBL1568,-0.04,False
fludarabine-phosphate,CHEMBL1096882,0.1,False
flufenamic-acid,CHEMBL23588,0.16,False
flumatinib,CHEMBL3545413,0.31,False
flumazenil,CHEMBL407,0.09,False
flumequine,CHEMBL370252,-0.15,False
flumethasone,CHEMBL1201392,-0.05,False
flumethasone-pivalate,CHEMBL1200877,0.32,False
flunarizine,CHEMBL30008,0.36,False
flunisolide,CHEMBL1512,0.1,False
fluocinonide,CHEMBL1501,0.18,False
fluocinonide,CHEMBL1501,0.0,False
fluorescein,CHEMBL1057,0.05,False
fluorometholone,CHEMBL1200600,0.02,False
fluorometholone-acetate,CHEMBL1201064,0.08,False
fluoromethylcholine,CHEMBL3707346,-0.03,False
fluoxetine,CHEMBL41,0.54,True
flupentixol,CHEMBL54661,0.51,True
fluphenazine,CHEMBL726,-0.17,False
fluphenazine-decanoate,CHEMBL1200854,-0.15,False
flupirtine,CHEMBL255044,0.03,False
fluprazine,CHEMBL2106753,0.07,False
flurbiprofen-(+/-),CHEMBL563,0.23,False
flurbiprofen-(+/-),CHEMBL563,0.11,False
flurbiprofen-(+/-),CHEMBL563,0.07,False
flurofamide,CHEMBL144620,0.21,False
fluspirilene,CHEMBL46516,0.06,False
flutamide,CHEMBL4759307,-0.24,False
flutrimazole,CHEMBL2107430,0.17,False
fluvastatin,CHEMBL350239,-0.08,False
fluvoxamine,CHEMBL814,0.06,False
folic-acid,CHEMBL1622,0.21,False
fomocaine,CHEMBL1407844,-0.02,False
foretinib,CHEMBL1230609,0.15,False
formestane,CHEMBL132530,-0.13,False
formononetin,CHEMBL242341,0.16,False
formoterol,CHEMBL1256786,0.04,False
forodesine,CHEMBL218291,0.16,False
fosamprenavir,CHEMBL1664,-0.12,False
fosaprepitant-dimeglumine,CHEMBL1199324,0.02,False
fosbretabulin,CHEMBL1206232,0.05,False
foscarnet,CHEMBL666,0.2,False
fosfestrol,CHEMBL1200598,0.11,False
fosfructose,CHEMBL1235112,-0.2,False
fosinopril,CHEMBL3039598,-0.03,False
fosinoprilat,CHEMBL581,0.08,False
fosphenytoin,CHEMBL1201336,-0.2,False
frentizole,CHEMBL128988,-0.08,False
fruquintinib,CHEMBL4303214,0.01,False
ftaxilide,CHEMBL1308252,-0.12,False
ftorafur,CHEMBL20883,-0.02,False
fudosteine,CHEMBL1555183,0.04,False
fulvestrant,CHEMBL1358,-0.19,False
furaltadone,CHEMBL1189513,0.04,False
furamidine,CHEMBL24057,-0.44,False
furazolidone,CHEMBL1103,0.02,False
furosemide,CHEMBL35,0.05,False
fursultiamine,CHEMBL1740659,0.07,False
fusidic-acid,CHEMBL374975,0.06,False
g-caryophyllene,CHEMBL445740,0.05,False
gabapentin,CHEMBL940,-0.11,False
gabapentin-enacarbil,CHEMBL1628502,-0.02,False
gabazine,CHEMBL303580,-0.18,False
gabexate,CHEMBL87563,0.08,False
gaboxadol,CHEMBL312443,0.05,False
gadobutrol,CHEMBL2218860,-0.03,False
gadodiamide,CHEMBL1200346,-0.02,False
gadoteridol,CHEMBL1200593,-0.08,False
galantamine,CHEMBL659,0.11,False
galeterone,CHEMBL2105738,-0.05,False
gallamine-triethiodide,CHEMBL360055,-0.13,False
gallic-acid,CHEMBL288114,-0.19,False
gallium-triquinolin-8-olate,CHEMBL4303465,0.77,True
gallopamil,CHEMBL51149,0.18,False
gambogic-acid,CHEMBL5305342,0.02,False
gamma-linolenic-acid,CHEMBL464982,0.06,False
ganaxolone,CHEMBL1568698,-0.04,False
ganciclovir,CHEMBL182,0.11,False
ganetespib,CHEMBL2103879,0.07,False
garenoxacin,CHEMBL215303,0.05,False
gastrodin,CHEMBL274739,0.19,False
gatifloxacin,CHEMBL31,0.07,False
gavestinel,CHEMBL44793,0.12,False
gedunin,CHEMBL465226,0.15,False
gefitinib,CHEMBL939,-0.25,False
geldanamycin,CHEMBL278315,-0.18,False
gemcadiol,CHEMBL2105082,0.12,False
gemcitabine,CHEMBL888,-0.01,False
gemcitabine-elaidate,CHEMBL3039516,0.09,False
gemfibrozil,CHEMBL457,-0.05,False
gemifloxacin,CHEMBL430,0.16,False
genipin,CHEMBL459016,0.29,False
geniposide,CHEMBL462894,-0.32,False
genistein,CHEMBL44,-0.21,False
genz-123346,CHEMBL1087641,0.39,False
genz-644282,CHEMBL191958,-0.38,False
gepefrine,CHEMBL3989731,-0.02,False
geranyl-farnesylacetate,CHEMBL2105085,-0.02,False
gestodene,CHEMBL1213583,0.15,False
gestrinone,CHEMBL1868702,0.09,False
gidazepam,CHEMBL1565882,0.1,False
gilteritinib,CHEMBL3301622,0.27,False
gimeracil,CHEMBL1730601,0.1,False
ginkgolide-B,CHEMBL514432,0.26,False
ginsenoside-C-K,CHEMBL3355096,0.03,False
ginsenoside-RD,CHEMBL473659,0.05,False
ginsenoside-RE3,CHEMBL1095008,0.16,False
givinostat,CHEMBL1213492,-0.22,False
glafenine,CHEMBL146095,0.53,True
glasdegib,CHEMBL2043437,0.07,False
gliclazide,CHEMBL427216,0.06,False
glimepiride,CHEMBL1481,0.15,False
glipizide,CHEMBL1073,0.22,False
gliquidone,CHEMBL383634,0.28,False
gluconolactone,CHEMBL1200829,0.07,False
glucosamine,CHEMBL493287,-0.04,False
glutathione,CHEMBL1543,-0.03,False
glutathione-monoisopropyl-ester,CHEMBL4303348,0.05,False
gly-gln,CHEMBL330038,0.09,False
glycitein,CHEMBL513024,0.0,False
glycopyrrolate,CHEMBL1201027,0.12,False
go-6983,CHEMBL261491,-0.03,False
golvatinib,CHEMBL3039525,0.06,False
gonadorelin,CHEMBL1007,-0.18,False
goserelin-acetate,CHEMBL1201247,0.08,False
gossypol,CHEMBL51483,-0.08,False
gramicidin,CHEMBL1201469,-0.26,False
granisetron,CHEMBL1290003,-0.16,False
grapiprant,CHEMBL3039498,0.24,False
grazoprevir,CHEMBL2063090,0.09,False
griseofulvin,CHEMBL562,0.07,False
guacetisal,CHEMBL2105097,0.06,False
guaifenesin,CHEMBL980,-0.04,False
guanaben-acetate,CHEMBL420,-0.13,False
guanethidine,CHEMBL765,-0.05,False
guanfacine,CHEMBL862,0.26,False
guanidine,CHEMBL821,-0.29,False
guanidinoethyldisulfide-bicarbonate,CHEMBL105278,0.02,False
guanosine,CHEMBL375655,0.1,False
guvacine,CHEMBL76768,0.2,False
halazone,CHEMBL1368146,0.13,False
halcinonide,CHEMBL1200845,0.16,False
halobetasol-propionate,CHEMBL1200908,0.1,False
halofantrine,CHEMBL1107,0.41,False
halofuginone,CHEMBL1199540,-0.08,False
haloperidol,CHEMBL54,-0.02,False
haloperidol-decanoate,CHEMBL1200986,0.17,False
haloprogin,CHEMBL1289,0.57,True
harmane,CHEMBL12014,0.13,False
harringtonine,CHEMBL433257,0.55,True
heclin,CHEMBL4303618,0.26,False
hematoporphyrin,CHEMBL317840,-0.18,False
hematoxylin,CHEMBL477197,-0.06,False
hemin,CHEMBL1200662,0.03,False
hemomex-s,CHEMBL255683,0.17,False
heptaminol,CHEMBL2111076,-0.15,False
hesperadin,CHEMBL514409,-0.26,False
hesperetin,CHEMBL399121,0.04,False
hesperidin,CHEMBL449317,-0.13,False
hetacillin,CHEMBL1201116,0.14,False
hexachlorophene,CHEMBL496,0.17,False
hexamethonium,CHEMBL100622,-0.26,False
hexaminolevulinate,CHEMBL1201784,0.09,False
hexestrol,CHEMBL9225,0.14,False
hexoprenaline,CHEMBL1589896,0.06,False
hexylcaine,CHEMBL1197,-0.03,False
hexylresorcinol,CHEMBL443605,0.2,False
higenamine,CHEMBL19344,0.08,False
hippuric-acid,CHEMBL461,-0.08,False
histamine,CHEMBL90,-0.11,False
homatropine-methylbromide,CHEMBL1200851,-0.04,False
homidium,CHEMBL48166,0.28,False
homochlorcyclizine,CHEMBL1515447,0.29,False
homoharringtonine,CHEMBL46286,0.84,True
homoquinolinic-acid,CHEMBL280828,0.06,False
homoveratrylamine,CHEMBL26019,-0.02,False
honokiol,CHEMBL16901,0.43,False
hordenine,CHEMBL505789,0.16,False
hycanthone,CHEMBL22077,0.24,False
hydralazine,CHEMBL276832,-0.08,False
"hydrastine-(1R,9S)",CHEMBL1256919,-0.02,False
hydrastinine,CHEMBL1623232,-0.14,False
hydrochlorothiazide,CHEMBL435,0.03,False
hydrocortisone,CHEMBL389621,-0.14,False
hydrocortisone-acetate,CHEMBL1091,-0.01,False
hydrocortisone-butyrate,CHEMBL1683,-0.07,False
hydrocortisone-hemisuccinate,CHEMBL977,-0.34,False
hydrocortisone-phosphate,CHEMBL4303629,-0.01,False
hydrocortisone-valerate,CHEMBL1200562,0.08,False
hydroflumethiazide,CHEMBL1763,0.11,False
hydroquinidine,CHEMBL531472,0.3,False
hydroquinone,CHEMBL537,0.01,False
hydroxyamphetamine,CHEMBL1546,-0.06,False
hydroxychloroquine,CHEMBL1535,0.36,False
hydroxyfasudil,CHEMBL1233300,0.36,False
hydroxyprogesterone-acetate,CHEMBL3273984,0.01,False
hydroxypropyl-beta-cyclodextrin,CHEMBL577294,0.25,False
hydroxystilbamidine,CHEMBL1301,0.11,False
"hydroxytacrine-maleate-(R,S)",CHEMBL23455,0.27,False
hydroxytoluic-acid,CHEMBL448399,-0.14,False
hydroxyurea,CHEMBL467,0.22,False
hydroxyzine,CHEMBL896,0.07,False
hyoscyamine,CHEMBL1234973,0.14,False
hypericin,CHEMBL286494,-0.15,False
hyperin,CHEMBL251254,-0.08,False
hypoxanthine,CHEMBL1427,0.06,False
iCRT-14,CHEMBL3589010,-0.17,False
ibandronate,CHEMBL997,-0.03,False
ibotenic-acid,CHEMBL284895,-0.01,False
ibrutinib,CHEMBL1873475,0.2,False
ibudilast,CHEMBL19449,0.09,False
ibuprofen,CHEMBL521,0.04,False
ibuprofen,CHEMBL521,-0.04,False
ibuprofen,CHEMBL521,-0.18,False
ibuproxam,CHEMBL292707,0.23,False
ibutamoren,CHEMBL13817,-0.08,False
ibutilide,CHEMBL533,0.19,False
icariin,CHEMBL553204,0.14,False
icaritin,CHEMBL498485,-0.01,False
icatibant-acetate,CHEMBL2028850,0.11,False
icilin,CHEMBL258405,0.07,False
icotinib,CHEMBL2087361,-0.01,False
idalopirdine,CHEMBL3286580,-0.15,False
idarubicin,CHEMBL1117,-0.15,False
idebenone,CHEMBL252556,-0.01,False
idelalisib,CHEMBL2216870,-0.02,False
idoxuridine,CHEMBL788,0.03,False
ifenprodil,CHEMBL305187,0.06,False
ifosfamide,CHEMBL1024,0.19,False
igmesine,CHEMBL2110660,0.32,False
ilepcimide,CHEMBL118478,0.2,False
ilomastat,CHEMBL19611,-0.03,False
iloperidone,CHEMBL14376,-0.11,False
iloprost,CHEMBL494,0.01,False
imatinib,CHEMBL941,0.74,True
imeglimin,CHEMBL4297514,0.02,False
imetit,CHEMBL19439,0.1,False
imidacloprid,CHEMBL406819,0.11,False
imidafenacin,CHEMBL53366,0.13,False
imidapril,CHEMBL317094,-0.04,False
imidurea,CHEMBL65433,-0.08,False
imiloxan,CHEMBL347695,-0.01,False
imipenem,CHEMBL148,-0.16,False
imipramine,CHEMBL11,-0.04,False
imiquimod,CHEMBL1282,0.08,False
immepip,CHEMBL18661,0.05,False
immethridine,CHEMBL82298,0.16,False
impentamine,CHEMBL417096,0.13,False
indacaterol,CHEMBL1095777,0.05,False
indapamide,CHEMBL406,0.02,False
indatraline,CHEMBL341898,-0.11,False
indeloxazine,CHEMBL2105022,-0.32,False
indibulin,CHEMBL49642,-0.25,False
indinavir,CHEMBL115,0.04,False
indiplon,CHEMBL262075,-0.21,False
indirubin,CHEMBL1276127,0.17,False
indirubin-3-monoxime,CHEMBL126077,0.01,False
indocyanine-green,CHEMBL1646,0.03,False
indole-3-carbinol,CHEMBL155625,0.06,False
indomethacin,CHEMBL6,0.08,False
indoprofen,CHEMBL15870,-0.11,False
indoramin,CHEMBL279516,0.11,False
indoximod,CHEMBL571209,0.18,False
ingenol-mebutate,CHEMBL1863513,-0.3,False
inimur,CHEMBL514315,0.19,False
iniparib,CHEMBL1170047,0.07,False
inositol,CHEMBL1222251,-0.17,False
inositol-hexanicotinate,CHEMBL1094982,0.02,False
integrin-antagonist-1,CHEMBL4241824,-0.1,False
iobenguane,CHEMBL818,0.13,False
iocetamic-acid,CHEMBL1200770,0.06,False
iodipamide,CHEMBL1165268,0.04,False
iodixanol,CHEMBL1200507,-0.1,False
iodoantipyrine,CHEMBL24132,0.03,False
iododexetimide,CHEMBL274789,-0.01,False
iodophenpropit,CHEMBL498770,0.22,False
iodoquinol,CHEMBL86754,0.16,False
iohexol,CHEMBL1200455,-0.06,False
iohexol,CHEMBL1200455,0.14,False
iopanic-acid,CHEMBL867,-0.14,False
iopodic-acid,CHEMBL1201243,0.07,False
iopromide,CHEMBL1725,-0.11,False
iothalamic-acid-d3,CHEMBL1201300,0.14,False
ioxaglic-acid,CHEMBL1201291,0.06,False
ioxilan,CHEMBL1201075,0.0,False
ipidacrine,CHEMBL130880,0.22,False
ipragliflozin-L-proline,CHEMBL2018096,0.01,False
iproniazid,CHEMBL92401,0.07,False
ipsapirone,CHEMBL8412,-0.02,False
irbesartan,CHEMBL1513,0.05,False
irinotecan,CHEMBL481,-0.02,False
irsogladine,CHEMBL136497,0.17,False
isamoltane,CHEMBL5483027,-0.2,False
isavuconazole,CHEMBL409153,-0.12,False
isbufylline,CHEMBL1453416,-0.01,False
isepamicin,CHEMBL272080,0.07,False
isobutamben,CHEMBL1985617,0.02,False
isobutyramide,CHEMBL352219,0.07,False
isoconazole,CHEMBL1571863,0.22,False
isodibut,CHEMBL403272,0.2,False
isoetharine,CHEMBL1201213,0.13,False
isoflupredone-acetate,CHEMBL1608183,0.15,False
isoguvacine,CHEMBL39071,0.07,False
isoleucine,CHEMBL1233584,0.2,False
isoliquiritigenin,CHEMBL129795,0.4,False
isometheptene-mucate,CHEMBL2219766,-0.06,False
isoniazid,CHEMBL64,-0.11,False
isoprenaline,CHEMBL434,0.24,False
isopropamide-iodide,CHEMBL1201232,0.19,False
isopropyl-myristate,CHEMBL207602,0.24,False
isopropyl-palmitate,CHEMBL139055,0.29,False
isosorbide,CHEMBL1200660,0.01,False
isosorbide-dinitrate,CHEMBL6622,0.08,False
isosorbide-mononitrate,CHEMBL1311,-0.1,False
isosteviol,CHEMBL462653,0.14,False
isotiquimide,CHEMBL2107405,0.06,False
isovaleramide,CHEMBL171066,0.08,False
isoxepac,CHEMBL33211,0.15,False
isoxicam,CHEMBL1898455,-0.11,False
isoxsuprine,CHEMBL1197051,0.01,False
ispinesib,CHEMBL228814,-0.37,False
isradipine,CHEMBL1648,-0.07,False
istaroxime,CHEMBL469045,0.15,False
istradefylline,CHEMBL431770,0.16,False
itacitinib,CHEMBL3622820,0.22,False
itopride,CHEMBL2107457,0.19,False
itraconazole,CHEMBL5483033,0.03,False
ivabradine,CHEMBL471737,0.15,False
ivacaftor,CHEMBL2010601,0.36,False
ivermectin,CHEMBL6067487,0.11,False
ivosidenib,CHEMBL3989958,0.22,False
ixabepilone,CHEMBL1201752,-0.08,False
ixazomib,CHEMBL2141296,-0.03,False
ixazomib-citrate,CHEMBL3545432,0.1,False
josamycin,CHEMBL224436,-0.03,False
kaempferol,CHEMBL150,0.21,False
kainic-acid,CHEMBL275040,0.34,False
kakonein,CHEMBL486386,-0.02,False
kanamycin,CHEMBL1384,0.23,False
kartogenin,CHEMBL3185782,0.21,False
kenpaullone,CHEMBL296586,0.53,True
ketanserin,CHEMBL51,0.14,False
ketoconazole,CHEMBL295698,0.08,False
ketoprofen,CHEMBL571,0.17,False
ketorolac,CHEMBL469,0.0,False
ketotifen,CHEMBL534,0.14,False
kevetrin,CHEMBL4297540,0.19,False
khellin,CHEMBL44746,-0.1,False
ki16198,CHEMBL4303365,0.04,False
kifunensine,CHEMBL1233851,0.19,False
kinetin,CHEMBL228792,0.07,False
kuromanin,CHEMBL257839,-0.13,False
kynurenic-acid,CHEMBL299155,0.12,False
labetalol,CHEMBL429,-0.12,False
lacidipine,CHEMBL1728809,0.1,False
lactulose,CHEMBL296306,-0.04,False
lafutidine,CHEMBL1742461,0.05,False
lamivudine,CHEMBL141,-0.01,False
lamotrigine,CHEMBL741,0.02,False
lanatoside-C,CHEMBL506569,-0.09,False
landiolol,CHEMBL1742466,-0.11,False
lanoconazole,CHEMBL1555126,0.1,False
lansoprazole,CHEMBL480,0.12,False
lapatinib,CHEMBL554,-0.28,False
lappaconite,CHEMBL4802123,0.08,False
laquinimod,CHEMBL66092,0.17,False
laropiprant,CHEMBL426559,0.01,False
larotrectinib,CHEMBL3889654,-0.12,False
lasofoxifene,CHEMBL328190,0.11,False
latrepirdine,CHEMBL589390,0.24,False
lauric-acid,CHEMBL108766,0.19,False
lauric-diethanolamide,CHEMBL1996872,-0.12,False
lazabemide,CHEMBL279390,0.03,False
ledipasvir,CHEMBL2374220,0.19,False
lemborexant,CHEMBL3545367,0.01,False
lenvatinib,CHEMBL1289601,0.24,False
lerisetron,CHEMBL56900,0.05,False
lersivirine,CHEMBL571987,0.16,False
lesinurad,CHEMBL2105720,0.09,False
letermovir,CHEMBL1241951,-0.05,False
letosteine,CHEMBL2105044,-0.07,False
letrozole,CHEMBL1444,0.14,False
leucomethylene-blue,CHEMBL549963,0.08,False
leucovorin,CHEMBL1679,-0.02,False
leucovorin,CHEMBL1679,-0.05,False
leucylleucine-methyl-ester,CHEMBL3989548,0.11,False
leuprolide,CHEMBL1201199,-0.26,False
levallorphan,CHEMBL1254682,-0.05,False
levcromakalim,CHEMBL100,0.22,False
levetiracetam,CHEMBL1286,0.01,False
levobunolol,CHEMBL1201237,0.03,False
levobunolol,CHEMBL1201237,-0.03,False
levocabastine,CHEMBL1615438,-0.08,False
levocarnitine-propionate,CHEMBL1516469,-0.09,False
levomenol,CHEMBL1096927,-0.05,False
levomenthol,CHEMBL470670,-0.18,False
levomequitazine,CHEMBL3186077,0.09,False
levonordefrin,CHEMBL677,0.07,False
levopropoxyphene,CHEMBL1738990,-0.06,False
levosimendan,CHEMBL2051955,-0.11,False
liarozole,CHEMBL389433,0.14,False
licarbazepine,CHEMBL1067,0.19,False
licochalcone-A,CHEMBL139702,-0.06,False
licofelone,CHEMBL300982,0.31,False
lidamidine,CHEMBL448416,-0.33,False
lidocaine,CHEMBL79,0.06,False
lidoflazine,CHEMBL92870,0.34,False
ligustilide,CHEMBL481246,0.03,False
limonin,CHEMBL517449,0.29,False
linaclotide,CHEMBL3301675,0.03,False
linagliptin,CHEMBL237500,-0.01,False
linalool,CHEMBL25306,-0.01,False
lincomycin,CHEMBL1447,-0.11,False
linezolid,CHEMBL126,0.02,False
linifanib,CHEMBL223360,-0.19,False
linopirdine,CHEMBL319111,0.25,False
linsidomine,CHEMBL1189150,-0.07,False
linsitinib,CHEMBL1091644,0.27,False
liothyronine,CHEMBL1544,0.11,False
liothyronine-(isomer),CHEMBL557,0.13,False
lipoamide,CHEMBL1403899,-0.02,False
liraglutide,CHEMBL4084119,-0.17,False
liranaftate,CHEMBL1591365,0.34,False
lirimilast,CHEMBL1922282,0.2,False
lisinopril,CHEMBL1237,0.1,False
lisuride,CHEMBL157138,-0.11,False
lithium-acetoacetate,CHEMBL1230762,0.1,False
lithium-citrate,CHEMBL2103738,0.24,False
lithocholic-acid,CHEMBL1478,0.03,False
litronesib,CHEMBL2105661,-0.22,False
lixivaptan,CHEMBL49429,0.04,False
lobendazole,CHEMBL2105088,0.1,False
lobenzarit,CHEMBL1986706,0.04,False
lodoxamide,CHEMBL1201266,-0.1,False
lofemizole,CHEMBL2111114,-0.09,False
lofepramine,CHEMBL87708,-0.09,False
lofexidine,CHEMBL17860,-0.13,False
lomefloxacin,CHEMBL561,0.09,False
lomeguatrib,CHEMBL339133,0.19,False
lomerizine,CHEMBL29188,0.0,False
lomitapide,CHEMBL354541,0.22,False
lomustine,CHEMBL514,-0.02,False
lonafarnib,CHEMBL298734,0.74,True
lonidamine,CHEMBL1257030,0.03,False
lopinavir,CHEMBL729,0.18,False
loracarbef,CHEMBL1013,0.17,False
loratadine,CHEMBL998,0.22,False
loreclezole,CHEMBL1397886,0.09,False
lorediplon,CHEMBL4303403,-0.13,False
lornoxicam,CHEMBL1569487,0.01,False
losartan,CHEMBL191,0.08,False
losmapimod,CHEMBL1088752,0.05,False
loteprednol,CHEMBL1200865,0.23,False
lovastatin,CHEMBL503,0.04,False
loxistatin-acid,CHEMBL418661,0.3,False
loxoprofen,CHEMBL19299,-0.03,False
lubiprostone,CHEMBL1201134,0.01,False
lucitanib,CHEMBL2220486,0.04,False
lufenuron,CHEMBL1364906,-0.04,False
luliconazole,CHEMBL2105689,0.03,False
lumacaftor,CHEMBL2103870,0.07,False
lumateperone,CHEMBL3306803,0.35,False
lumefantrine,CHEMBL38827,0.15,False
lumiracoxib,CHEMBL404108,0.18,False
lupanine,CHEMBL459396,-0.07,False
lurasidone,CHEMBL1237021,0.05,False
luteolin,CHEMBL151,0.17,False
luzindole,CHEMBL286615,0.01,False
lylamine,CHEMBL70488,-0.01,False
lypressin,CHEMBL1200690,0.16,False
m-3M3FBS,CHEMBL1394135,0.15,False
m-chlorophenylbiguanide,CHEMBL13790,-0.05,False
mCPP,CHEMBL272942,0.01,False
mabuprofen,CHEMBL2105154,0.13,False
mabuterol,CHEMBL86749,-0.05,False
macelignan,CHEMBL254071,0.19,False
macitentan,CHEMBL2103873,-0.1,False
madrasin,CHEMBL1523019,0.04,False
mafenide,CHEMBL419,0.14,False
magnolol,CHEMBL180920,0.25,False
malic-acid,CHEMBL1234046,-0.07,False
maltobionic-acid,CHEMBL3039602,0.14,False
mandelic-acid,CHEMBL1609,-0.04,False
manidipine,CHEMBL1085699,0.25,False
maraviroc,CHEMBL1201187,0.14,False
maribavir,CHEMBL515408,-0.07,False
marimastat,CHEMBL279785,-0.09,False
maropitant,CHEMBL2111099,0.1,False
masitinib,CHEMBL1908391,0.76,True
masoprocol,CHEMBL313972,0.06,False
matrine,CHEMBL204860,0.07,False
mavoglurant,CHEMBL3087515,-0.13,False
maxacalcitol,CHEMBL333950,-0.07,False
mdivi-1,CHEMBL1449747,-0.03,False
mebendazole,CHEMBL685,-0.16,False
mebeverine,CHEMBL282121,0.18,False
mebhydrolin,CHEMBL1625607,0.24,False
mebicar,CHEMBL3707390,0.09,False
mecarbinate,CHEMBL1881106,0.13,False
meclizine,CHEMBL1623,0.08,False
meclofenamic-acid,CHEMBL509,0.03,False
meclofenoxate,CHEMBL64545,-0.07,False
mecysteine,CHEMBL1231844,-0.05,False
medetomidine,CHEMBL77921,-0.1,False
medetomidine,CHEMBL77921,-0.06,False
medorinone,CHEMBL144399,0.15,False
medroxyprogesterone,CHEMBL1390,0.25,False
medroxyprogesterone-acetate,CHEMBL717,0.15,False
medrysone,CHEMBL1201173,0.06,False
mefenamic-acid,CHEMBL686,0.06,False
mefexamide,CHEMBL1368380,0.06,False
mefloquine,CHEMBL416956,-0.11,False
megestrol-acetate,CHEMBL1201139,0.21,False
meglitinide,CHEMBL149930,0.13,False
meglumine,CHEMBL1200570,-0.0,False
meisoindigo,CHEMBL607535,0.09,False
melatonin,CHEMBL45,0.04,False
meldonium,CHEMBL2104708,0.25,False
melperone,CHEMBL1531134,0.39,False
meluadrine,CHEMBL2104709,0.01,False
memantine,CHEMBL807,0.01,False
menadione,CHEMBL590,0.14,False
mepacrine,CHEMBL7568,0.48,True
mepazine,CHEMBL395110,0.54,True
mepenzolate,CHEMBL524004,0.05,False
