chembl_id,drug_name_canonical,smiles_canonical,protein_genes,protein_pairs,pathways,pathway_pairs,pathway_genes,moa_terms,moa_pairs,evidence_sources_count,aml_known_drug_flag,preferred_name_chembl,trade_names_chembl,url,known_targets_chembl,known_mechanisms_chembl,Solubility_logS,Solubility_logS_lower_bound,Solubility_logS_upper_bound,Solubility_Capped_logS_lower_bound,Solubility_Capped_logS_upper_bound,Lipophilicity,CYP3A4_p0,CYP3A4_p1,CYP3A4,CYP2C19_p0,CYP2C19_p1,CYP2C19,CYP2D6_p0,CYP2D6_p1,CYP2D6,CYP1A2_p0,CYP1A2_p1,CYP1A2,CYP2C9_p0,CYP2C9_p1,CYP2C9,PGP_p0,PGP_p1,PGP,hERG_p0,hERG_p1,hERG,AMES_p0,AMES_p1,AMES,PAMPA_p0,PAMPA_p1,PAMPA,BBB_p0,BBB_p1,BBB,mech_subscore,exp_subscore,clin_subscore,admet_subscore,tract_subscore,overall_score
CHEMBL4297534,GLASDEGIB MALEATE,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O,1,1,6,10,1,1,1,3,True,GLASDEGIB MALEATE,Daurismo,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4297534,p(HGNC:SMO),"bp(MOA:""Smoothened homolog antagonist"")",-3.14,-3.74,-2.55,-3.74,-2.55,3.1033800000000005,0.966,0.00389,0.0,0.348,0.151,0.0,0.812,0.05,0.0,0.984,0.000197,0.0,0.416,0.136,0.0,0.806,0.0206,0,0.0655,0.401,1,0.993,0.000293,0,0.719,0.0364,0.0,0.205,0.198,0.0,0.4345159448179836,1.0,0.8,0.593013833986562,0.7312430011198208,0.6331215058636391
CHEMBL2402737,IDASANUTLIN,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,1,1,46,90,1,1,1,3,True,IDASANUTLIN,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2402737,p(HGNC:TP53),"bp(MOA:""Tumour suppressor p53/oncoprotein Mdm2 inhibitor"")",-7.53,-7.96,-7.1,-7.96,-7.1,6.938880000000005,0.209,0.289,1.0,0.932,0.00975,0.0,0.479,0.141,0.0,0.0112,0.797,1.0,0.101,0.492,1.0,0.349,0.142,0,0.6,0.0759,0,0.839,0.0129,0,0.481,0.165,0.0,0.102,0.66,1.0,0.5896903261304663,1.0,0.49999999999999994,0.2634448488241881,0.5837625979843225,0.6253777778468681
CHEMBL1637,GEMCITABINE HYDROCHLORIDE,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,11,11,22,146,11,1,1,3,False,,,,,,-1.04,-1.82,-0.261,-1.82,-0.261,-0.8668,0.65,0.0578,0.0,0.668,0.0509,0.0,0.63,0.0874,0.0,0.81,0.0101,0.0,0.165,0.357,1.0,0.52,0.0887,0,0.724,0.0506,0,0.333,0.104,0,0.928,0.00143,0.0,0.00513,0.973,1.0,0.8234712742913373,0.6,0.0,0.5239534994400896,0.8017917133258678,0.624220572755971
CHEMBL3989931,ENASIDENIB MESYLATE,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1.CS(=O)(=O)O,1,1,5,8,1,1,1,3,True,ENASIDENIB MESYLATE,Idhifa,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3989931,p(HGNC:IDH2),"bp(MOA:""Isocitrate dehydrogenase [NADP], mitochondrial inhibitor"")",-1.55,-2.27,-0.832,-2.27,-0.832,3.7966000000000015,0.43,0.127,0.0,0.0767,0.59,1.0,0.869,0.03,0.0,0.14,0.291,1.0,0.533,0.0988,0.0,0.346,0.143,0,0.000664,0.979,1,0.712,0.0321,0,0.545,0.104,0.0,0.297,0.0893,0.0,0.42195436205016984,1.0,0.8,0.5183465985442328,0.7846584546472564,0.622044763611871
CHEMBL256997,ATALUREN,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,18,18,202,475,18,0,0,2,False,,,,,,-4.77,-5.54,-4.0,-5.54,-4.0,3.240900000000001,0.838,0.0265,0.0,0.175,0.289,1.0,0.672,0.0809,0.0,0.319,0.124,0.0,0.147,0.419,1.0,0.616,0.0443,0,0.895,0.0171,0,0.299,0.116,0,0.728,0.0382,0.0,0.211,0.193,0.0,0.9096096686563395,0.39999999999999997,0.0,0.5212259448488241,0.6764837625979844,0.6207516169429513
CHEMBL3989958,IVOSIDENIB,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,1,1,5,10,1,1,1,3,True,IVOSIDENIB,Tibsovo,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3989958,p(HGNC:IDH1),"bp(MOA:""Isocitrate dehydrogenase [NADP] cytoplasmic inhibitor"")",-4.58,-4.96,-4.2,-4.96,-4.2,4.324580000000004,0.0254,0.726,1.0,0.164,0.335,1.0,0.266,0.263,0.5,0.675,0.0208,0.0,0.00188,0.979,1.0,0.133,0.202,1,0.636,0.0733,0,0.862,0.0134,0,0.238,0.387,1.0,0.145,0.437,1.0,0.42195436205016984,1.0,0.8,0.5290943491041431,0.6828667413213886,0.6180299530015687
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,5,5,38,98,5,1,1,3,False,,,,,,-2.0,-2.71,-1.29,-2.71,-1.29,3.560840000000001,0.586,0.0939,0.0,0.643,0.0578,0.0,0.826,0.042,0.0,0.43,0.0716,0.0,0.686,0.0538,0.0,0.554,0.094,0,0.564,0.0963,0,0.363,0.0971,0,0.159,0.636,1.0,0.0252,0.972,1.0,0.753535230944713,0.6,0.0,0.7680130095184771,0.7695408734602465,0.6120459600972165
CHEMBL44657,ETOPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1,1,2,4,1,1,1,3,True,ETOPOSIDE,Etoposide; Toposar; Vepesid,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44657,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II inhibitor"")",-3.7,-4.69,-2.72,-4.69,-2.72,1.3385999999999991,0.424,0.137,0.0,0.228,0.245,0.5,0.113,0.449,1.0,0.829,0.0111,0.0,0.19,0.316,1.0,0.789,0.0226,0,0.316,0.185,0,0.556,0.0548,0,0.131,0.666,1.0,0.697,0.0177,0.0,0.36547050035953305,1.0,0.8,0.7127883398656215,0.7124300111982083,0.609635584726239
CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,1,1,2,4,1,1,1,3,True,DAUNORUBICIN HYDROCHLORIDE,Cerubidine; Daunorubicin hydrochloride,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1563,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II alpha inhibitor""); bp(MOA:""DNA inhibitor"")",-2.57,-3.66,-1.49,-3.66,-1.49,1.4506999999999997,0.466,0.117,0.0,0.479,0.101,0.0,0.497,0.151,0.0,0.455,0.0672,0.0,0.665,0.0598,0.0,0.966,0.0171,0,0.553,0.0899,0,0.0246,0.772,1,0.669,0.0636,0.0,0.466,0.0316,0.0,0.36547050035953305,1.0,0.8,0.6388140467525195,0.7503919372900336,0.6041362517195201
CHEMBL1201670,SARGRAMOSTIM,,1,1,6,12,1,1,1,3,True,SARGRAMOSTIM,Leukine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201670,p(HGNC:CSF2RA),"bp(MOA:""Granulocyte-macrophage colony-stimulating factor receptor agonist"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4345159448179836,1.0,0.8,0.5,0.3,0.6022579724089919
CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1,1,2,4,1,1,1,3,True,MITOXANTRONE HYDROCHLORIDE,Mitoxantrone hydrochloride; Novantrone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1417019,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II alpha inhibitor""); bp(MOA:""DNA inhibitor"")",-1.9,-3.17,-0.623,-3.17,-0.623,0.7043999999999995,0.984,0.00445,0.0,0.418,0.115,0.0,0.902,0.0263,0.0,0.457,0.0649,0.0,0.71,0.0487,0.0,0.867,0.0344,0,0.939,0.0117,0,0.00317,0.996,1,0.793,0.0202,0.0,0.0211,0.974,1.0,0.36547050035953305,1.0,0.8,0.605300195968645,0.7729003359462485,0.6019102865739435
CHEMBL572881,MOTESANIB,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,6,6,42,108,6,1,1,3,False,,,,,,-4.28,-5.55,-3.01,-5.55,-3.01,4.044100000000002,0.0208,0.738,1.0,0.042,0.694,1.0,0.0112,0.812,1.0,0.00281,0.941,1.0,0.0124,0.888,1.0,0.348,0.132,0,0.247,0.212,0,0.378,0.0972,0,0.102,0.776,1.0,0.138,0.403,1.0,0.7866148564721109,0.6,0.0,0.5368784084546471,0.6929451287793953,0.60164252552049
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,1,1,2,4,1,1,1,3,True,IDARUBICIN HYDROCHLORIDE,Idamycin; Idamycin pfs; Idarubicin hydrochloride; Idarubicin hydrochloride pfs; Zavedos,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200976,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II alpha inhibitor""); bp(MOA:""DNA inhibitor"")",-3.55,-4.7,-2.4,-4.7,-2.4,1.4420999999999995,0.522,0.0946,0.0,0.65,0.0476,0.0,0.852,0.0307,0.0,0.539,0.0411,0.0,0.674,0.0484,0.0,0.951,0.00423,0,0.716,0.052,0,0.0336,0.714,1,0.744,0.023,0.0,0.385,0.0423,0.0,0.36547050035953305,1.0,0.8,0.6190716195408734,0.7174692049272116,0.6005158723802144
CHEMBL4297744,ELX-02,,18,18,202,475,18,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9096096686563395,0.39999999999999997,0.0,0.5,0.3,0.5998048343281698
CHEMBL4297789,MT-3724,,18,18,202,475,18,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9096096686563395,0.39999999999999997,0.0,0.5,0.3,0.5998048343281698
CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,1,1,2,4,1,1,1,3,True,DOXORUBICIN HYDROCHLORIDE,Adriamycin; Adriamycin pfs; Adriamycin rdf; Caelyx; Caelyx pegylated liposomal; Celdoxome pegylated liposomal; Doxil; Doxil (liposomal); Doxorubicin hydrochloride; Doxorubicin hydrochloride component of imx-110; Doxorubicin hydrochloride (liposomal); Myocet; Myocet liposomal (previously myocet); Rubex; Zolsketil pegylated liposomal,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL359744,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II alpha inhibitor""); bp(MOA:""DNA inhibitor"")",-2.36,-3.49,-1.23,-3.49,-1.23,0.4230999999999994,0.5,0.105,0.0,0.579,0.0705,0.0,0.56,0.143,0.0,0.549,0.0489,0.0,0.75,0.0412,0.0,0.933,0.0165,0,0.575,0.0862,0,0.0302,0.734,1,0.682,0.0632,0.0,0.795,0.0111,0.0,0.36547050035953305,1.0,0.8,0.5787043882978723,0.7574468085106383,0.5984780294350857
CHEMBL178,DAUNORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,1,2,4,1,1,1,3,True,DAUNORUBICIN,Daunorubicin component of vyxeos; Daunoxome,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL178,p(HGNC:TOP2A),"bp(MOA:""DNA inhibitor""); bp(MOA:""DNA topoisomerase II alpha inhibitor"")",-3.15,-4.13,-2.17,-4.13,-2.17,1.0288999999999997,0.406,0.145,0.0,0.495,0.0929,0.0,0.366,0.212,0.5,0.435,0.0702,0.0,0.586,0.0797,0.0,0.954,0.00656,0,0.578,0.0825,0,0.0225,0.77,1,0.566,0.0811,0.0,0.912,0.00281,0.0,0.36547050035953305,1.0,0.8,0.5854603653415453,0.7309070548712207,0.5978266394574822
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,8,8,80,202,8,0,0,2,True,SORAFENIB,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1336,,,-6.43,-7.35,-5.5,-7.35,-5.5,5.549700000000003,0.21,0.296,0.5,0.194,0.275,1.0,0.659,0.0802,0.0,0.5,0.0582,0.0,0.666,0.0639,0.0,0.2,0.192,0.5,0.708,0.0561,0,0.98,0.000633,0,0.0898,0.777,1.0,0.08,0.701,1.0,0.712961616020022,0.39999999999999997,0.49999999999999994,0.4943951497760356,0.6207166853303472,0.5919561572541319
CHEMBL1200778,DEXRAZOXANE HYDROCHLORIDE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,1,1,2,4,1,1,1,3,True,DEXRAZOXANE HYDROCHLORIDE,Dexrazoxane hydrochloride; Savene; Totect; Zinecard,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200778,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II inhibitor""); bp(MOA:""Iron chelating agent"")",0.737,0.126,1.35,0.126,1.35,-2.286499999999996,0.214,0.299,0.5,0.579,0.0695,0.0,0.388,0.182,0.0,0.445,0.065,0.0,0.286,0.215,0.5,0.965,0.00767,0,0.0273,0.568,1,0.596,0.0475,0,0.772,0.0172,0.0,0.177,0.229,1.0,0.36547050035953305,1.0,0.8,0.45670212765957446,0.8614893617021278,0.5914799310308304
CHEMBL1201567,FILGRASTIM,,1,1,4,8,1,1,1,3,True,FILGRASTIM,Accofil; Biograstim; Filgrastim hexal; Filgrastim ratiopharm; Gran 300; Gran injection 150; Granix; Grastofil; Neupogen; Neupogen 30; Neupogen 48; Nivestim; Nivestym; Nypozi; Ratiograstim; Releuko; Tevagrastim; Zarxio; Zarzio,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201567,p(HGNC:CSF3R),"bp(MOA:""Granulocyte colony stimulating factor receptor agonist"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407097163051175,1.0,0.8,0.5,0.3,0.5885485815255875
CHEMBL2109128,LENOGRASTIM,,1,1,4,8,1,1,1,3,True,LENOGRASTIM,Granocyte-13; Granocyte-34,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2109128,p(HGNC:CSF3R),"bp(MOA:""Granulocyte colony stimulating factor receptor agonist"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407097163051175,1.0,0.8,0.5,0.3,0.5885485815255875
CHEMBL3137309,VENETOCLAX,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1,1,8,16,1,1,1,3,True,VENETOCLAX,Venclexta; Venclyxto,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3137309,p(HGNC:BCL2),"bp(MOA:""Apoptosis regulator Bcl-2 inhibitor"")",-13.0,-13.7,-12.3,-12.9,-12.3,8.659900000000006,0.713,0.0435,0.0,0.469,0.104,0.0,0.34,0.232,0.5,0.205,0.224,0.5,0.644,0.0596,0.0,0.728,0.0631,0,0.0133,0.722,1,0.934,0.00906,0,0.934,0.00246,0.0,0.0719,0.63,1.0,0.4549953030351127,1.0,0.8,0.1875,0.4,0.5862476515175564
CHEMBL1738,DEXRAZOXANE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,1,1,2,4,1,1,1,3,True,DEXRAZOXANE,Cardioxane,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1738,p(HGNC:TOP2A),"bp(MOA:""Iron sequestering agent""); bp(MOA:""DNA topoisomerase II inhibitor"")",-0.00151,-0.584,0.581,-0.584,0.581,-2.708299999999996,0.179,0.344,1.0,0.584,0.0645,0.0,0.327,0.216,0.5,0.436,0.0675,0.0,0.235,0.282,0.5,0.969,0.0108,0,0.0326,0.532,1,0.596,0.048,0,0.758,0.0255,0.0,0.685,0.0128,0.0,0.36547050035953305,1.0,0.8,0.410979647256439,0.8366793952967526,0.585667184670248
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1,1,2,4,1,1,1,3,True,AMSACRINE,Amsidyl,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II inhibitor"")",-4.13,-4.77,-3.48,-4.77,-3.48,4.511700000000003,0.0367,0.669,1.0,0.466,0.0993,0.0,0.361,0.202,0.5,0.0208,0.698,1.0,0.464,0.126,0.0,0.414,0.127,0,0.00513,0.859,1,0.0163,0.916,1,0.281,0.38,0.5,0.0962,0.627,1.0,0.36547050035953305,1.0,0.8,0.451217938129899,0.6979843225083987,0.5827562601181763
CHEMBL2043437,GLASDEGIB,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,1,1,6,10,1,1,1,3,True,GLASDEGIB,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2043437,p(HGNC:SMO),"bp(MOA:""Smoothened homolog antagonist"")",-3.47,-4.02,-2.92,-4.02,-2.92,3.391580000000002,0.572,0.0827,0.0,0.0389,0.689,1.0,0.372,0.227,0.5,0.83,0.0147,0.0,0.0766,0.596,1.0,0.535,0.12,0,0.0799,0.374,1,0.984,0.00272,0,0.515,0.138,0.0,0.224,0.204,0.5,0.4345159448179836,1.0,0.49999999999999994,0.4904093687010077,0.7201567749160134,0.5773067480248933
CHEMBL3039504,NINTEDANIB ESYLATE,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,4,4,22,58,4,1,1,3,False,,,,,,-2.14,-2.69,-1.58,-2.69,-1.58,3.5100000000000025,0.461,0.132,0.0,0.577,0.0772,0.0,0.606,0.0789,0.0,0.786,0.0149,0.0,0.474,0.114,0.0,0.861,0.0277,0,0.711,0.0536,0,0.476,0.0763,0,0.0395,0.939,1.0,0.162,0.36,1.0,0.6807891529120741,0.6,0.0,0.7684469484882417,0.7648376259798433,0.5754811526038535
CHEMBL491473,CEDIRANIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,5,5,38,98,5,1,1,3,False,,,,,,-3.6,-4.31,-2.88,-4.31,-2.88,5.224220000000004,0.458,0.123,0.0,0.788,0.0253,0.0,0.0533,0.608,1.0,0.554,0.0466,0.0,0.248,0.269,0.5,0.19,0.167,0,0.0401,0.482,1,0.504,0.0584,0,0.646,0.0557,0.0,0.0843,0.684,1.0,0.753535230944713,0.6,0.0,0.4045717763157892,0.7157894736842105,0.5730142667881459
CHEMBL2109229,OBLIMERSEN SODIUM,,1,1,8,16,1,1,1,3,True,OBLIMERSEN SODIUM,Genasense,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2109229,,"bp(MOA:""Bcl-2 mRNA antisense inhibitor"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4549953030351127,0.8,0.8,0.5,0.3,0.5724976515175565
CHEMBL223360,LINIFANIB,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,5,5,45,112,5,1,1,3,False,,,,,,-5.54,-6.54,-4.54,-6.54,-4.54,4.903620000000003,0.104,0.476,1.0,0.199,0.268,1.0,0.499,0.153,0.0,0.0869,0.367,1.0,0.014,0.887,1.0,0.226,0.142,0,0.633,0.0759,0,0.788,0.0287,0,0.583,0.0607,0.0,0.101,0.478,1.0,0.7669874126007006,0.6,0.0,0.3397163591825306,0.6506159014557671,0.5699961372913916
CHEMBL4303201,CATEQUENTINIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,4,4,32,72,4,1,1,3,False,,,,,,-4.05,-4.69,-3.41,-4.69,-3.41,4.834620000000004,0.161,0.339,1.0,0.751,0.0318,0.0,0.149,0.404,1.0,0.542,0.0478,0.0,0.429,0.143,0.0,0.135,0.194,1,0.549,0.0989,0,0.621,0.0487,0,0.2,0.57,1.0,0.236,0.201,0.5,0.7102077647880278,0.6,0.0,0.5544781872900333,0.7006718924972004,0.5655852957478772
CHEMBL101253,VATALANIB,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,5,5,38,98,5,1,1,3,False,,,,,,-4.27,-4.98,-3.56,-4.98,-3.56,5.012600000000003,0.126,0.419,1.0,0.00352,0.956,1.0,0.0523,0.557,1.0,0.0184,0.697,1.0,0.0177,0.849,1.0,0.127,0.216,1,0.003,0.909,1,0.73,0.0332,0,0.283,0.423,0.5,0.213,0.194,0.0,0.753535230944713,0.6,0.0,0.3390431270996639,0.6932810750279955,0.5653359819337227
CHEMBL603469,LESTAURTINIB,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,3,3,68,140,3,1,1,3,False,,,,,,-4.77,-5.44,-4.1,-5.44,-4.1,3.474400000000002,0.412,0.146,0.0,0.121,0.438,1.0,0.216,0.319,0.5,0.113,0.327,1.0,0.27,0.226,0.5,0.238,0.168,0,0.162,0.267,1,0.0899,0.385,1,0.997,0.00663,0.0,0.226,0.197,0.0,0.7339464716157574,0.6,0.0,0.41288219484882405,0.6764837625979844,0.5620856434226603
CHEMBL3545427,CM-082,,4,4,54,120,4,1,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7518344274796697,0.6,0.0,0.5,0.3,0.5609172137398348
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,4,4,32,72,4,1,1,3,False,,,,,,-6.06,-6.86,-5.26,-6.86,-5.26,5.235220000000004,0.645,0.0548,0.0,0.635,0.0568,0.0,0.828,0.0369,0.0,0.0387,0.555,1.0,0.615,0.0676,0.0,0.451,0.103,0,0.668,0.0649,0,0.163,0.239,1,0.101,0.743,1.0,0.0119,0.996,1.0,0.7102077647880278,0.6,0.0,0.521300989641657,0.6331466965285555,0.5588913161846074
CHEMBL1287853,FEDRATINIB,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,2,2,64,130,2,1,1,3,False,,,,,,-3.65,-4.32,-2.99,-4.32,-2.99,4.823620000000004,0.159,0.322,1.0,0.917,0.0085,0.0,0.668,0.0914,0.0,0.517,0.0449,0.0,0.254,0.256,0.5,0.738,0.0371,0,0.25,0.208,0,0.739,0.027,0,0.203,0.396,1.0,0.151,0.332,1.0,0.6821941702550814,0.6,0.0,0.6098794330907052,0.7141097424412095,0.5577905155586717
CHEMBL1289494,TIVOZANIB,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,4,4,32,72,4,1,1,3,False,,,,,,-6.16,-6.8,-5.52,-6.8,-5.52,5.6381200000000025,0.546,0.0831,0.0,0.556,0.074,0.0,0.901,0.0126,0.0,0.0352,0.583,1.0,0.809,0.0186,0.0,0.442,0.0951,0,0.629,0.0732,0,0.161,0.237,1,0.0624,0.829,1.0,0.0395,0.842,1.0,0.7102077647880278,0.6,0.0,0.49416005319148926,0.6297872340425532,0.5560092494152905
CHEMBL68117,VOSAROXIN,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,1,1,2,4,1,1,1,3,True,VOSAROXIN,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL68117,p(HGNC:TOP2A),"bp(MOA:""DNA topoisomerase II inhibitor""); bp(MOA:""DNA inhibitor"")",-3.78,-4.9,-2.66,-4.9,-2.66,0.9633999999999991,0.855,0.0162,0.0,0.594,0.0699,0.0,0.474,0.134,0.0,0.527,0.0527,0.0,0.823,0.0235,0.0,0.928,0.00261,0,0.862,0.0256,0,0.252,0.144,0,0.756,0.0224,0.0,0.27,0.11,0.0,0.36547050035953305,1.0,0.49999999999999994,0.615895590705487,0.7097424412094065,0.5548119313107855
CHEMBL1908391,MASITINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,3,3,30,78,3,1,1,3,False,,,,,,-0.884,-1.79,0.0163,-1.79,0.0163,5.256820000000005,0.207,0.311,1.0,0.982,0.0027,0.0,0.0162,0.798,1.0,0.638,0.0348,0.0,0.215,0.31,0.5,0.167,0.222,1,0.846,0.027,0,0.928,0.00879,0,0.15,0.628,1.0,0.0323,0.909,1.0,0.6687455602493826,0.6,0.0,0.5745093603023513,0.8070324748040314,0.5521753398951279
CHEMBL276711,SEMAXANIB,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,3,3,29,60,3,1,1,3,False,,,,,,-3.82,-4.73,-2.92,-4.73,-2.92,3.1242400000000004,0.0959,0.466,1.0,0.00535,0.936,1.0,0.624,0.0987,0.0,0.06,0.464,1.0,0.0713,0.582,1.0,0.259,0.159,0,0.592,0.0781,0,0.222,0.165,0,0.161,0.619,1.0,0.273,0.129,0.0,0.6660735507986651,0.6,0.0,0.6346342161254199,0.7083986562150055,0.5519201298226248
CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,2,2,64,130,2,1,1,3,False,,,,,,-3.19,-4.06,-2.31,-4.06,-2.31,4.842520000000008,0.237,0.256,0.5,0.93,0.00857,0.0,0.526,0.126,0.0,0.567,0.0364,0.0,0.115,0.464,1.0,0.75,0.047,0,0.278,0.193,0,0.741,0.0286,0,0.326,0.254,0.5,0.0254,1.0,1.0,0.6821941702550814,0.6,0.0,0.5427127407614776,0.7295632698768197,0.5518465226975295
