type,batch_id_1,batch_id_2,conc_1,conc_2,name_1,name_2,score,target_1,moa_1,target_2,moa_2,targets_1_set,targets_2_set,moa_1_set,moa_2_set,target_overlap,target_union,complementarity,drugA,drugB,pair_key,score_z,pubmed_pair_count,ctgov_pair_count_approx,novelty_score,composite_score
combo,BJ1898322,BJ1898993,0.33,3.33,KU-60019,CK-636,7.011182,ATM;PIK3C3;PRKDC,ATM kinase inhibitor,ACTR2;ACTR3;ARPC1B;ARPC2;ARPC3;ARPC4;ARPC5,actin related protein inhibitor,"{'ATM', 'PRKDC', 'PIK3C3'}","{'ACTR2', 'ACTR3', 'ARPC1B', 'ARPC4', 'ARPC3', 'ARPC2', 'ARPC5'}",{'atm kinase inhibitor'},{'actin related protein inhibitor'},0,10,1.0,KU-60019,CK-636,ck-636||ku-60019,-0.20589949203921665,-1.0,-1.0,1.0,0.27646030477647004
combo,BJ1896888,BJ1898163,10.0,0.17,droloxifene,MK-2206 dihydrochloride,7.009232,,,AKT1;AKT2;AKT3,AKT inhibitor,set(),"{'AKT1', 'AKT2', 'AKT3'}",set(),{'akt inhibitor'},0,3,1.0,droloxifene,MK-2206 dihydrochloride,droloxifene||mk-2206 dihydrochloride,-0.20623224061470632,-1.0,-1.0,1.0,0.27626065563117624
combo,BJ1894156,BJ1898542,10.0,0.83,tetrindole,Tetrandrine (Fanchinine),7.008458,MAOA,monoamine oxidase inhibitor,KCNN2;KCNN3;SLC6A3,calcium channel blocker,{'MAOA'},"{'KCNN3', 'SLC6A3', 'KCNN2'}",{'monoamine oxidase inhibitor'},{'calcium channel blocker'},0,4,1.0,tetrindole,Tetrandrine (Fanchinine),tetrandrine (fanchinine)||tetrindole,-0.20636431620313142,-1.0,-1.0,1.0,0.27618141027812115
combo,BJ1896374,BJ1897297,3.33,3.33,GNF-5837,Lomitapide,7.005701,KIT;NTRK1;NTRK2;NTRK3;PDGFRB,growth factor receptor inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,"{'NTRK1', 'NTRK2', 'PDGFRB', 'KIT', 'NTRK3'}","{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'growth factor receptor inhibitor'},{'microsomal trigylceride transfer protein inhibitor'},0,12,1.0,GNF-5837,Lomitapide,gnf-5837||lomitapide,-0.2068347714967853,-1.0,-1.0,1.0,0.2758991371019288
combo,BJ1895134,BJ1895897,10.0,10.0,TRIFLUPROMAZINE HYDROCHLORIDE,costunolide,6.996906,ADRA1A;ADRA2A;CHRM1;CHRM2;CHRNA7;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;HTR1A;HTR2B;SLC6A2;SLC6A4,dopamine receptor antagonist,,telomerase inhibitor,"{'DRD3', 'CHRM2', 'DRD2', 'CYP2D6', 'CHRNA7', 'SLC6A2', 'CHRM1', 'ADRA2A', 'CYP1A2', 'HTR1A', 'DRD1', 'ADRA1A', 'SLC6A4', 'HTR2B'}",set(),{'dopamine receptor antagonist'},{'telomerase inhibitor'},0,14,1.0,TRIFLUPROMAZINE HYDROCHLORIDE,costunolide,costunolide||triflupromazine hydrochloride,-0.20833555289239142,-1.0,-1.0,1.0,0.2749986682645652
combo,BJ1894340,BJ1894606,0.33,0.33,L-733060,DISULFIRAM,7.151639,CYP2C19;CYP2C9;CYP2D6;TACR1,tachykinin antagonist,ADORA3;ALDH1A1;ALDH1A2;ALDH2;ALDH5A1;ALDH7A1;CCR2;CYP2C19;CYP2C9;CYP2E1;DBH;DNMT1;DRD3;EHMT2;FBP1;GSDMD;LOX;LOXL2;LOXL3;LOXL4;MGLL;PHGDH;TRPA1,aldehyde dehydrogenase inhibitor | DNA methyltransferase inhibitor | TRPV agonist,"{'TACR1', 'CYP2C19', 'CYP2C9', 'CYP2D6'}","{'CCR2', 'CYP2E1', 'MGLL', 'LOXL3', 'EHMT2', 'LOXL4', 'LOX', 'ALDH1A2', 'DRD3', 'ALDH1A1', 'DNMT1', 'ALDH7A1', 'TRPA1', 'PHGDH', 'DBH', 'FBP1', 'ALDH5A1', 'CYP2C9', 'GSDMD', 'CYP2C19', 'ALDH2', 'LOXL2', 'ADORA3'}",{'tachykinin antagonist'},"{'trpv agonist', 'dna methyltransferase inhibitor', 'aldehyde dehydrogenase inhibitor'}",2,25,0.92,L-733060,DISULFIRAM,disulfiram||l-733060,-0.1819318681071363,-1.0,-1.0,1.0,0.27484087913571825
combo,BJ1895648,BJ1898772,0.83,10.0,R-96544,Benztropine mesylate,6.99523,HTR2A,serotonin receptor antagonist,CHRM1;HRH1;SLC6A3,acetylcholine receptor antagonist,{'HTR2A'},"{'CHRM1', 'SLC6A3', 'HRH1'}",{'serotonin receptor antagonist'},{'acetylcholine receptor antagonist'},0,4,1.0,R-96544,Benztropine mesylate,benztropine mesylate||r-96544,-0.2086215460270174,-1.0,-1.0,1.0,0.27482707238378956
combo,BJ1895296,BJ1898239,0.33,3.33,SIMVASTATIN,PD173074,6.994361,CYP2C8;CYP3A4;CYP3A5;HMGCR;ITGB2;NR1H4;NR1I3,HMGCR inhibitor,FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB,FGFR inhibitor | VEGFR inhibitor,"{'NR1H4', 'CYP3A4', 'NR1I3', 'HMGCR', 'CYP2C8', 'CYP3A5', 'ITGB2'}","{'FGFR1', 'KDR', 'FGFR4', 'FLT1', 'PDGFRA', 'FLT4', 'PDGFRB', 'FGFR3', 'FGFR2'}",{'hmgcr inhibitor'},"{'fgfr inhibitor', 'vegfr inhibitor'}",0,16,1.0,SIMVASTATIN,PD173074,pd173074||simvastatin,-0.20876983244347933,-1.0,-1.0,1.0,0.27473810053391245
combo,BJ1895608,BJ1896186,0.33,10.0,Y-29794 oxalate,asenapine maleate,6.992844,PREP,prolyl endopeptidase inhibitor,DRD1;DRD2;HRH1;HTR1A;HTR1B;HTR1D;HTR1E;HTR2A,dopamine receptor antagonist | serotonin receptor antagonist,{'PREP'},"{'HTR1E', 'DRD2', 'HTR1D', 'HRH1', 'HTR1A', 'HTR2A', 'DRD1', 'HTR1B'}",{'prolyl endopeptidase inhibitor'},"{'dopamine receptor antagonist', 'serotonin receptor antagonist'}",0,9,1.0,Y-29794 oxalate,asenapine maleate,asenapine maleate||y-29794 oxalate,-0.20902869377118077,-1.0,-1.0,1.0,0.27458278373729156
combo,BJ1895612,BJ1896483,0.17,0.17,AY-9944,AS-1892802,6.987909,,hedgehog pathway modulator,ROCK1;ROCK2,rho associated kinase inhibitor,set(),"{'ROCK2', 'ROCK1'}",{'hedgehog pathway modulator'},{'rho associated kinase inhibitor'},0,2,1.0,AY-9944,AS-1892802,as-1892802||ay-9944,-0.20987080362761235,-1.0,-1.0,1.0,0.2740775178234326
combo,BJ1898077,BJ1898918,10.0,3.33,prenylamine,UNC1999,6.984991,ADRA1A;HTR1A;KCNH2;OPRK1,calcium channel blocker,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'ADRA1A', 'HTR1A', 'OPRK1', 'KCNH2'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'calcium channel blocker'},{'histone lysine methyltransferase inhibitor'},0,8,1.0,prenylamine,UNC1999,prenylamine||unc1999,-0.21036873200878106,-1.0,-1.0,1.0,0.2737787607947314
combo,BJ1895650,BJ1898949,0.17,0.17,BAY-11-7082,SGI-1027,6.984207,RELA,NFkB pathway inhibitor,DNMT1;DNMT3A;DNMT3B,DNA methyltransferase inhibitor,{'RELA'},"{'DNMT3A', 'DNMT1', 'DNMT3B'}",{'nfkb pathway inhibitor'},{'dna methyltransferase inhibitor'},0,4,1.0,BAY-11-7082,SGI-1027,bay-11-7082||sgi-1027,-0.2105025140001575,-1.0,-1.0,1.0,0.27369849159990556
combo,BJ1894563,BJ1895675,0.17,10.0,CLOMIPHENE CITRATE,SR-33805 oxalate,6.9807,AR;EBP;ESR1;KCNH2;SIGMAR1,estrogen receptor antagonist,,calcium channel blocker,"{'SIGMAR1', 'KCNH2', 'AR', 'ESR1', 'EBP'}",set(),{'estrogen receptor antagonist'},{'calcium channel blocker'},0,5,1.0,CLOMIPHENE CITRATE,SR-33805 oxalate,clomiphene citrate||sr-33805 oxalate,-0.21110094951515357,-1.0,-1.0,1.0,0.2733394302909079
combo,BJ1895156,BJ1896565,0.17,10.0,PERHEXILINE MALEATE,AZ191,6.978682,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,CLK1;CLK4;DYRK1A;DYRK1B;DYRK2;IGF1R,DYRK inhibitor,"{'CHRM4', 'CHRM5', 'CHRM3', 'CPT1A', 'CYP2D6', 'CHRM1', 'CPT2'}","{'DYRK1B', 'CLK4', 'IGF1R', 'DYRK2', 'DYRK1A', 'CLK1'}",{'carnitine palmitoyltransferase inhibitor'},{'dyrk inhibitor'},0,13,1.0,PERHEXILINE MALEATE,AZ191,az191||perhexiline maleate,-0.21144530163071157,-1.0,-1.0,1.0,0.27313281902157305
combo,BJ1895920,BJ1898322,0.33,0.33,10-DEBC,KU-60019,6.978288,PIM1,AKT inhibitor,ATM;PIK3C3;PRKDC,ATM kinase inhibitor,{'PIM1'},"{'ATM', 'PRKDC', 'PIK3C3'}",{'akt inhibitor'},{'atm kinase inhibitor'},0,4,1.0,10-DEBC,KU-60019,10-debc||ku-60019,-0.21151253390698999,-1.0,-1.0,1.0,0.2730924796558061
combo,BJ1895205,BJ1897249,0.17,0.17,METITEPINE MESYLATE,UNC0646,6.972765,HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7,anti-HCVE2 | serotonin receptor antagonist,EHMT2,histone lysine methyltransferase inhibitor,"{'HTR2C', 'HTR1E', 'HTR1D', 'HTR1F', 'HTR6', 'HTR5A', 'HTR1A', 'HTR2A', 'HTR2B', 'HTR1B', 'HTR7'}",{'EHMT2'},"{'serotonin receptor antagonist', 'anti-hcve2'}",{'histone lysine methyltransferase inhibitor'},0,12,1.0,METITEPINE MESYLATE,UNC0646,metitepine mesylate||unc0646,-0.21245498025695392,-1.0,-1.0,1.0,0.27252701184582767
combo,BJ1896382,BJ1898700,3.33,3.33,IT1t,Cathepsin Inhibitor 1,6.972404,CXCR4,CC chemokine receptor antagonist,CTSB;CTSL;CTSS;CTSV,cathepsin inhibitor,{'CXCR4'},"{'CTSL', 'CTSS', 'CTSV', 'CTSB'}",{'cc chemokine receptor antagonist'},{'cathepsin inhibitor'},0,5,1.0,IT1t,Cathepsin Inhibitor 1,cathepsin inhibitor 1||it1t,-0.21251658140349325,-1.0,-1.0,1.0,0.2724900511579041
combo,BJ1895862,BJ1898626,0.17,0.17,SNAP-5089,LY2109761,6.969646,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CACNA1C;CACNA1D,adrenergic receptor antagonist,TGFBR1;TGFBR2,TGF beta receptor inhibitor,"{'ADRA1B', 'CACNA1C', 'ADRA2C', 'CACNA1D', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA1A'}","{'TGFBR2', 'TGFBR1'}",{'adrenergic receptor antagonist'},{'tgf beta receptor inhibitor'},0,10,1.0,SNAP-5089,LY2109761,ly2109761||snap-5089,-0.21298720733744228,-1.0,-1.0,1.0,0.27220767559753467
combo,BJ1895156,BJ1897624,0.33,10.0,PERHEXILINE MALEATE,Ro 48-8071 (fumarate),6.968011,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,LSS,oxidosqualene cyclase inhibitor,"{'CHRM4', 'CHRM5', 'CHRM3', 'CPT1A', 'CYP2D6', 'CHRM1', 'CPT2'}",{'LSS'},{'carnitine palmitoyltransferase inhibitor'},{'oxidosqualene cyclase inhibitor'},0,8,1.0,PERHEXILINE MALEATE,Ro 48-8071 (fumarate),perhexiline maleate||ro 48-8071 (fumarate),-0.2132662042199683,-1.0,-1.0,1.0,0.27204027746801906
combo,BJ1894855,BJ1894949,10.0,3.33,AZELAIC ACID,SULOCTIDIL,6.967964,AKR1D1;SRD5A2;TXNRD1;TXNRD2;TYR,tyrosinase inhibitor,ADRA2A;ADRA2C;CHRM3;CHRM4;DRD3;EGFR;FYN;HRH2;HTR1A;HTR2B;KCNH2;SIGMAR1;SLC6A4,adrenergic receptor antagonist,"{'TXNRD1', 'TYR', 'AKR1D1', 'SRD5A2', 'TXNRD2'}","{'HRH2', 'CHRM4', 'SIGMAR1', 'FYN', 'KCNH2', 'DRD3', 'CHRM3', 'ADRA2C', 'ADRA2A', 'HTR1A', 'EGFR', 'HTR2B', 'SLC6A4'}",{'tyrosinase inhibitor'},{'adrenergic receptor antagonist'},0,18,1.0,AZELAIC ACID,SULOCTIDIL,azelaic acid||suloctidil,-0.213274224313839,-1.0,-1.0,1.0,0.27203546541169665
combo,BJ1896717,BJ1897957,0.33,3.33,"Dimethylcurcumin, ASC-J9",madrasin,6.967651,AR,androgen receptor enhancer,XBP1,cell splicing inhibitor,{'AR'},{'XBP1'},{'androgen receptor enhancer'},{'cell splicing inhibitor'},0,2,1.0,"Dimethylcurcumin, ASC-J9",madrasin,"dimethylcurcumin, asc-j9||madrasin",-0.2133276347262125,-1.0,-1.0,1.0,0.2720034191642725
combo,BJ1894176,BJ1898963,0.83,10.0,N-benzylnaltrindole,EHop-016,6.96752,,opioid receptor antagonist,RAC1;RAC3,Ras GTPase inhibitor,set(),"{'RAC3', 'RAC1'}",{'opioid receptor antagonist'},{'ras gtpase inhibitor'},0,2,1.0,N-benzylnaltrindole,EHop-016,ehop-016||n-benzylnaltrindole,-0.21334998860487356,-1.0,-1.0,1.0,0.27199000683707586
combo,BJ1897134,BJ1898106,0.83,10.0,URMC-099,PD-156707,6.965659,ABL1;AURKA;AURKB;AURKC;CDKL2;CHUK;DAPK3;DLK1;FLT1;FLT3;IGF1R;IKBKB;INSR;LCK;LRRK2;MAP3K10;MAP3K11;MAP3K2;MAP3K9;MET;NTRK1;NTRK2;ROCK2;SGK1;SRPK2;SYK;TNIK,mixed lineage kinase inhibitor,EDNRA;EDNRB,endothelin receptor antagonist,"{'MET', 'SRPK2', 'MAP3K9', 'AURKC', 'FLT3', 'SYK', 'IGF1R', 'NTRK2', 'AURKB', 'FLT1', 'CDKL2', 'NTRK1', 'DAPK3', 'INSR', 'MAP3K2', 'AURKA', 'TNIK', 'SGK1', 'LCK', 'CHUK', 'LRRK2', 'MAP3K10', 'ROCK2', 'ABL1', 'DLK1', 'IKBKB', 'MAP3K11'}","{'EDNRB', 'EDNRA'}",{'mixed lineage kinase inhibitor'},{'endothelin receptor antagonist'},0,29,1.0,URMC-099,PD-156707,pd-156707||urmc-099,-0.21366755019409744,-1.0,-1.0,1.0,0.27179946988354153
combo,BJ1895608,BJ1899023,10.0,0.33,Y-29794 oxalate,Endoxifen HCl,6.964968,PREP,prolyl endopeptidase inhibitor,ESR1,,{'PREP'},{'ESR1'},{'prolyl endopeptidase inhibitor'},set(),0,2,1.0,Y-29794 oxalate,Endoxifen HCl,endoxifen hcl||y-29794 oxalate,-0.21378546263802733,-1.0,-1.0,1.0,0.2717287224171836
combo,BJ1895968,BJ1898949,3.33,0.17,PHA-665752,SGI-1027,6.964552,AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,DNMT1;DNMT3A;DNMT3B,DNA methyltransferase inhibitor,"{'AXL', 'DDR1', 'MET', 'BMP2K', 'CSF1R', 'JAK3', 'MAP4K3', 'MYLK2', 'SRPK2', 'MST1R', 'AURKC', 'FLT3', 'NTRK2', 'HIPK2', 'IKBKE', 'PRKAA1', 'MAP2K2', 'HIPK1', 'STK10', 'CDK17', 'PLK4', 'HIPK4', 'GRK7', 'IRAK3', 'RIOK1', 'AAK1', 'MAP4K5', 'MAP4K1', 'NTRK1', 'CAMKK2', 'RET', 'MAK', 'DCLK2', 'CLK1', 'PIP5K1A', 'NEK2', 'CLK2', 'MAP3K19', 'JAK2', 'KDR', 'CDK4', 'CDK15', 'SRPK1', 'MAP3K12', 'MINK1', 'NTRK3', 'PRKAA2', 'MAP4K4', 'NUAK1', 'SLK', 'TAOK3', 'TNIK', 'HIPK3', 'CDK7', 'TBK1', 'GRK4', 'LCK', 'CSNK1E', 'CILK1', 'NUAK2', 'KIT', 'PTK2B', 'RIOK3', 'STK33', 'TAOK1', 'ABL1', 'CAMKK1'}","{'DNMT3A', 'DNMT1', 'DNMT3B'}",{'c-met inhibitor'},{'dna methyltransferase inhibitor'},0,70,1.0,PHA-665752,SGI-1027,pha-665752||sgi-1027,-0.2138564490007984,-1.0,-1.0,1.0,0.27168613059952096
combo,BJ1894449,BJ1898822,3.33,0.33,kenpaullone,Azaguanine-8,6.962343,ABL1;CCNB1;CDC7;CDK1;CDK2;CDK5;CHEK2;CSNK2A1;CYP1A2;CYP2D6;FLT1;FLT4;FYN;GSK3A;GSK3B;LCK;LYN;MARK2;MARK3;PLK4;SRC;STK3,CDK inhibitor | glycogen synthase kinase inhibitor,MITF;PNP,purine antagonist,"{'CSNK2A1', 'FLT4', 'CDK5', 'PLK4', 'FYN', 'GSK3A', 'FLT1', 'CDK1', 'GSK3B', 'CYP1A2', 'LYN', 'MARK3', 'CDK2', 'CCNB1', 'CHEK2', 'LCK', 'MARK2', 'CYP2D6', 'STK3', 'CDC7', 'ABL1', 'SRC'}","{'PNP', 'MITF'}","{'cdk inhibitor', 'glycogen synthase kinase inhibitor'}",{'purine antagonist'},0,24,1.0,kenpaullone,Azaguanine-8,azaguanine-8||kenpaullone,-0.21423339341272504,-1.0,-1.0,1.0,0.271459963952365
combo,BJ1895954,BJ1896240,0.17,10.0,pifithrin-mu,L-760735,6.959807,HSPA1A;TP53,HSP inhibitor,TACR1,tachykinin antagonist,"{'TP53', 'HSPA1A'}",{'TACR1'},{'hsp inhibitor'},{'tachykinin antagonist'},0,3,1.0,pifithrin-mu,L-760735,l-760735||pifithrin-mu,-0.21466613720115676,-1.0,-1.0,1.0,0.27120031767930597
combo,BJ1895980,BJ1898322,3.33,0.33,NNC-05-2090,KU-60019,6.959009,SLC6A11;SLC6A12;SLC6A13,GABA uptake inhibitor | GAT inhibitor,ATM;PIK3C3;PRKDC,ATM kinase inhibitor,"{'SLC6A11', 'SLC6A13', 'SLC6A12'}","{'ATM', 'PRKDC', 'PIK3C3'}","{'gaba uptake inhibitor', 'gat inhibitor'}",{'atm kinase inhibitor'},0,6,1.0,NNC-05-2090,KU-60019,ku-60019||nnc-05-2090,-0.21480230815666482,-1.0,-1.0,1.0,0.2711186151060011
combo,BJ1896186,BJ1896319,10.0,0.33,asenapine maleate,JHW-007,6.958774,DRD1;DRD2;HRH1;HTR1A;HTR1B;HTR1D;HTR1E;HTR2A,dopamine receptor antagonist | serotonin receptor antagonist,SLC6A3,dopamine reuptake inhibitor,"{'HTR1E', 'DRD2', 'HTR1D', 'HRH1', 'HTR1A', 'HTR2A', 'DRD1', 'HTR1B'}",{'SLC6A3'},"{'dopamine receptor antagonist', 'serotonin receptor antagonist'}",{'dopamine reuptake inhibitor'},0,9,1.0,asenapine maleate,JHW-007,asenapine maleate||jhw-007,-0.2148424086260187,-1.0,-1.0,1.0,0.2710945548243888
combo,BJ1895156,BJ1895968,0.17,10.0,PERHEXILINE MALEATE,PHA-665752,6.957894,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,"{'CHRM4', 'CHRM5', 'CHRM3', 'CPT1A', 'CYP2D6', 'CHRM1', 'CPT2'}","{'AXL', 'DDR1', 'MET', 'BMP2K', 'CSF1R', 'JAK3', 'MAP4K3', 'MYLK2', 'SRPK2', 'MST1R', 'AURKC', 'FLT3', 'NTRK2', 'HIPK2', 'IKBKE', 'PRKAA1', 'MAP2K2', 'HIPK1', 'STK10', 'CDK17', 'PLK4', 'HIPK4', 'GRK7', 'IRAK3', 'RIOK1', 'AAK1', 'MAP4K5', 'MAP4K1', 'NTRK1', 'CAMKK2', 'RET', 'MAK', 'DCLK2', 'CLK1', 'PIP5K1A', 'NEK2', 'CLK2', 'MAP3K19', 'JAK2', 'KDR', 'CDK4', 'CDK15', 'SRPK1', 'MAP3K12', 'MINK1', 'NTRK3', 'PRKAA2', 'MAP4K4', 'NUAK1', 'SLK', 'TAOK3', 'TNIK', 'HIPK3', 'CDK7', 'TBK1', 'GRK4', 'LCK', 'CSNK1E', 'CILK1', 'NUAK2', 'KIT', 'PTK2B', 'RIOK3', 'STK33', 'TAOK1', 'ABL1', 'CAMKK1'}",{'carnitine palmitoyltransferase inhibitor'},{'c-met inhibitor'},0,74,1.0,PERHEXILINE MALEATE,PHA-665752,perhexiline maleate||pha-665752,-0.21499257208572695,-1.0,-1.0,1.0,0.2710044567485639
combo,BJ1897249,BJ1898852,10.0,0.33,UNC0646,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",6.957714,EHMT2,histone lysine methyltransferase inhibitor,,,{'EHMT2'},set(),{'histone lysine methyltransferase inhibitor'},set(),0,1,1.0,UNC0646,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)","mns (3,4-methylenedioxy-â¦ã‚-nitrostyrene)||unc0646",-0.21502328733884896,-1.0,-1.0,1.0,0.27098602759669066
combo,BJ1896382,BJ1898588,10.0,3.33,IT1t,NPS-2143 (SB262470),6.957598,CXCR4,CC chemokine receptor antagonist,ADRB2;CASR;KCNH2;PTH;SLC6A2;SLC6A3;SLC6A4,calcium receptor antagonist,{'CXCR4'},"{'KCNH2', 'PTH', 'ADRB2', 'CASR', 'SLC6A2', 'SLC6A3', 'SLC6A4'}",{'cc chemokine receptor antagonist'},{'calcium receptor antagonist'},0,8,1.0,IT1t,NPS-2143 (SB262470),it1t||nps-2143 (sb262470),-0.21504308161308325,-1.0,-1.0,1.0,0.27097415103215006
combo,BJ1895013,BJ1899023,0.83,10.0,CYCLOSPORINE,Endoxifen HCl,6.954233,ABCB11;CAMLG;CYP3A5;CYP3A7;FPR1;PPIA;PPID;PPIF;PPP3CA;PPP3R2;SLC10A1;SLCO1B1;SLCO1B3,calcineurin inhibitor,ESR1,,"{'PPIF', 'SLCO1B3', 'ABCB11', 'PPIA', 'PPP3R2', 'PPID', 'SLCO1B1', 'PPP3CA', 'CYP3A5', 'CAMLG', 'SLC10A1', 'CYP3A7', 'FPR1'}",{'ESR1'},{'calcineurin inhibitor'},set(),0,14,1.0,CYCLOSPORINE,Endoxifen HCl,cyclosporine||endoxifen hcl,-0.21561728620617182,-1.0,-1.0,1.0,0.27062962827629694
combo,BJ1895625,BJ1896405,10.0,10.0,PD-102807,CCT-031374,6.952288,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,CTNNB1,WNT signaling inhibitor,"{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}",{'CTNNB1'},{'acetylcholine receptor antagonist'},{'wnt signaling inhibitor'},0,8,1.0,PD-102807,CCT-031374,cct-031374||pd-102807,-0.21594918158018592,-1.0,-1.0,1.0,0.2704304910518885
combo,BJ1898404,BJ1898963,0.17,10.0,Bazedoxifene HCl,EHop-016,6.95164,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),RAC1;RAC3,Ras GTPase inhibitor,"{'ESR1', 'PTGS2', 'ADRA2C', 'ESR2', 'SLC6A2', 'HTR2B'}","{'RAC3', 'RAC1'}",{'selective estrogen receptor modulator (serm)'},{'ras gtpase inhibitor'},0,8,1.0,Bazedoxifene HCl,EHop-016,bazedoxifene hcl||ehop-016,-0.2160597564914256,-1.0,-1.0,1.0,0.2703641461051447
combo,BJ1898324,BJ1898588,0.17,10.0,Tie2 kinase inhibitor,NPS-2143 (SB262470),6.947768,KDR;MAPK14;TEK,TIE tyrosine kinase inhibitor,ADRB2;CASR;KCNH2;PTH;SLC6A2;SLC6A3;SLC6A4,calcium receptor antagonist,"{'TEK', 'KDR', 'MAPK14'}","{'KCNH2', 'PTH', 'ADRB2', 'CASR', 'SLC6A2', 'SLC6A3', 'SLC6A4'}",{'tie tyrosine kinase inhibitor'},{'calcium receptor antagonist'},0,10,1.0,Tie2 kinase inhibitor,NPS-2143 (SB262470),nps-2143 (sb262470)||tie2 kinase inhibitor,-0.21672047571414157,-1.0,-1.0,1.0,0.2699677145715151
combo,BJ1895621,BJ1896888,3.33,10.0,Propiverine Hydrochloride,droloxifene,6.944235,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,,,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}",set(),{'acetylcholine receptor antagonist'},set(),0,6,1.0,Propiverine Hydrochloride,droloxifene,droloxifene||propiverine hydrochloride,-0.21732334787681087,-1.0,-1.0,1.0,0.2696059912739135
combo,BJ1896659,BJ1898918,0.33,10.0,BS-181,UNC1999,6.942561,CDK2;CDK7,CDK inhibitor,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'CDK2', 'CDK7'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'cdk inhibitor'},{'histone lysine methyltransferase inhibitor'},0,6,1.0,BS-181,UNC1999,bs-181||unc1999,-0.21760899973084655,-1.0,-1.0,1.0,0.2694346001614921
combo,BJ1895897,BJ1899023,0.17,0.17,costunolide,Endoxifen HCl,6.941373,,telomerase inhibitor,ESR1,,set(),{'ESR1'},{'telomerase inhibitor'},set(),0,1,1.0,costunolide,Endoxifen HCl,costunolide||endoxifen hcl,-0.21781172040145272,-1.0,-1.0,1.0,0.2693129677591284
