rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroe6_relevant,mechanistic_rationale,compound_name,morphology_score,is_cp_hit,compound_identifier_used,antiviral_score_norm,cp_morphology_norm,integrated_score,integrated_rank
3197.0,CHEMBL1231018,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,APY-29,-0.28,False,CHEMBL1231018,0.0,0.1506849315068493,0.06027397260273973,5200
3300.0,CHEMBL130,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,chloramphenicol,-0.28,False,CHEMBL130,0.0,0.1506849315068493,0.06027397260273973,5201
2310.0,CHEMBL253363,0.0012351132838983,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pregnenolone,-0.28,False,CHEMBL253363,0.0,0.1506849315068493,0.06027397260273973,5202
4469.0,CHEMBL415606,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,degarelix,-0.28,False,CHEMBL415606,0.0,0.1506849315068493,0.06027397260273973,5203
330.0,CHEMBL445813,0.1749983641488615,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AT-7519,-0.28,False,CHEMBL445813,0.0,0.1506849315068493,0.06027397260273973,5204
2109.0,CHEMBL446060,0.0021950204187002,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,propoxur,-0.28,False,CHEMBL446060,0.0,0.1506849315068493,0.06027397260273973,5205
2904.0,CHEMBL53753,8.315546730405751e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PD-158780,-0.28,False,CHEMBL53753,0.0,0.1506849315068493,0.06027397260273973,5206
960.0,CHEMBL554,0.040862269842758,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lapatinib,-0.28,False,CHEMBL554,0.0,0.1506849315068493,0.06027397260273973,5207
5073.0,CHEMBL706,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,1-hexadecanol,-0.28,False,CHEMBL706,0.0,0.1506849315068493,0.06027397260273973,5208
1168.0,CHEMBL1356199,0.0342241161996447,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GW-583340,-0.29,False,CHEMBL1356199,0.0,0.14383561643835618,0.05753424657534248,5209
2449.0,CHEMBL140000,0.0006931259457526,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,M-344,-0.29,False,CHEMBL140000,0.0,0.14383561643835618,0.05753424657534248,5210
2441.0,CHEMBL2144409,0.0007200834447181,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SR-3306,-0.29,False,CHEMBL2144409,0.0,0.14383561643835618,0.05753424657534248,5211
1252.0,CHEMBL219410,0.0312627279604053,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zotarolimus,-0.29,False,CHEMBL219410,0.0,0.14383561643835618,0.05753424657534248,5212
1928.0,CHEMBL282433,0.0035307717894609,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ditolylguanidine,-0.29,False,CHEMBL282433,0.0,0.14383561643835618,0.05753424657534248,5213
1799.0,CHEMBL3544983,0.0061743335896842,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,XL647,-0.29,False,CHEMBL3544983,0.0,0.14383561643835618,0.05753424657534248,5214
2440.0,CHEMBL4303643,0.0007263881326742,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,UF-010,-0.29,False,CHEMBL4303643,0.0,0.14383561643835618,0.05753424657534248,5215
4818.0,CHEMBL471411,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,INH1,-0.29,False,CHEMBL471411,0.0,0.14383561643835618,0.05753424657534248,5216
4945.0,CHEMBL5394285,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sennoside-A,-0.29,False,CHEMBL5394285,0.0,0.14383561643835618,0.05753424657534248,5217
1211.0,CHEMBL543741,0.0338721513121554,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BMY-7378,-0.29,False,CHEMBL543741,0.0,0.14383561643835618,0.05753424657534248,5218
5103.0,CHEMBL821,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,guanidine,-0.29,False,CHEMBL821,0.0,0.14383561643835618,0.05753424657534248,5219
2929.0,CHEMBL1863513,4.157773365202876e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ingenol-mebutate,-0.3,False,CHEMBL1863513,0.0,0.13698630136986303,0.054794520547945216,5220
965.0,CHEMBL2079587,0.0406945659657975,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,stanozolol,-0.3,False,CHEMBL2079587,0.0,0.13698630136986303,0.054794520547945216,5221
453.0,CHEMBL3125890,0.1030561691893078,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TAK-632,-0.3,False,CHEMBL3125890,0.0,0.13698630136986303,0.054794520547945216,5222
4286.0,CHEMBL3330650,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GDC-0623,-0.3,False,CHEMBL3330650,0.0,0.13698630136986303,0.054794520547945216,5223
2928.0,CHEMBL391533,4.73524188814755e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,corosolic-acid,-0.3,False,CHEMBL391533,0.0,0.13698630136986303,0.054794520547945216,5224
344.0,CHEMBL410456,0.1601754655057262,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,D-4476,-0.3,False,CHEMBL410456,0.0,0.13698630136986303,0.054794520547945216,5225
2803.0,CHEMBL4297322,0.0001182655534991,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PRX-08066,-0.3,False,CHEMBL4297322,0.0,0.13698630136986303,0.054794520547945216,5226
4548.0,CHEMBL4303237,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,KPT-276,-0.3,False,CHEMBL4303237,0.0,0.13698630136986303,0.054794520547945216,5227
2234.0,CHEMBL47,0.0016471875430621,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,vitamin-E,-0.3,False,CHEMBL47,0.0,0.13698630136986303,0.054794520547945216,5228
348.0,CHEMBL521851,0.1570346044660135,0.0198399343262426,0.0360726078658958,0.0,0.0,AAK1,,,True,Host protein hits: AAK1,GDC-0941,-0.32,False,CHEMBL521851,0.007270240469423349,0.1232876712328767,0.053677212774804695,5229
2126.0,CHEMBL1233528,0.002094395985285,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,volasertib,-0.31,False,CHEMBL1233528,0.0,0.13013698630136986,0.052054794520547946,5230
2051.0,CHEMBL2103884,0.0024490982582167,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,oprozomib,-0.31,False,CHEMBL2103884,0.0,0.13013698630136986,0.052054794520547946,5231
2677.0,CHEMBL2347655,0.0002809874570739,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,filanesib,-0.31,False,CHEMBL2347655,0.0,0.13013698630136986,0.052054794520547946,5232
4811.0,CHEMBL468984,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PTC-209,-0.31,False,CHEMBL468984,0.0,0.13013698630136986,0.052054794520547946,5233
3305.0,CHEMBL1310336,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ML193,-0.32,False,CHEMBL1310336,0.0,0.1232876712328767,0.049315068493150684,5234
3695.0,CHEMBL1793884,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phortress,-0.32,False,CHEMBL1793884,0.0,0.1232876712328767,0.049315068493150684,5235
1587.0,CHEMBL2105022,0.0134127016303729,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,indeloxazine,-0.32,False,CHEMBL2105022,0.0,0.1232876712328767,0.049315068493150684,5236
4796.0,CHEMBL462894,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,geniposide,-0.32,False,CHEMBL462894,0.0,0.1232876712328767,0.049315068493150684,5237
507.0,CHEMBL7917,0.0880180992744707,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tyrphostin-AG-1478,-0.32,False,CHEMBL7917,0.0,0.1232876712328767,0.049315068493150684,5238
3208.0,CHEMBL1233,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CARISOPRODOL,-0.33,False,CHEMBL1233,0.0,0.11643835616438356,0.04657534246575343,5239
4081.0,CHEMBL262344,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bakuchiol,-0.33,False,CHEMBL262344,0.0,0.11643835616438356,0.04657534246575343,5240
4759.0,CHEMBL448416,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lidamidine,-0.33,False,CHEMBL448416,0.0,0.11643835616438356,0.04657534246575343,5241
916.0,CHEMBL69367,0.044068664509561,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AM-580,-0.33,False,CHEMBL69367,0.0,0.11643835616438356,0.04657534246575343,5242
2909.0,CHEMBL286080,6.6524373843246e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SKF-38393,-0.34,False,CHEMBL286080,0.0,0.10958904109589039,0.04383561643835616,5243
1040.0,CHEMBL327980,0.0366312448537783,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,E-4031,-0.34,False,CHEMBL327980,0.0,0.10958904109589039,0.04383561643835616,5244
5151.0,CHEMBL977,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydrocortisone-hemisuccinate,-0.34,False,CHEMBL977,0.0,0.10958904109589039,0.04383561643835616,5245
785.0,CHEMBL2107779,0.0530458112701737,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,semapimod,-0.35,False,CHEMBL2107779,0.0,0.10273972602739728,0.041095890410958916,5246
1829.0,CHEMBL3545083,0.005156191493359,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,RGB-286638,-0.35,False,CHEMBL3545083,0.0,0.10273972602739728,0.041095890410958916,5247
1905.0,CHEMBL367625,0.0038119842029626,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CGP-74514,-0.35,False,CHEMBL367625,0.0,0.10273972602739728,0.041095890410958916,5248
1597.0,CHEMBL1255966,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,7-hydroxy-DPAT,-0.36,False,CHEMBL1255966,0.0,0.09589041095890412,0.03835616438356165,5249
4416.0,CHEMBL3898452,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,KPT-185,-0.36,False,CHEMBL3898452,0.0,0.09589041095890412,0.03835616438356165,5250
4432.0,CHEMBL3985592,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CNX-2006,-0.36,False,CHEMBL3985592,0.0,0.09589041095890412,0.03835616438356165,5251
1677.0,CHEMBL914,0.0118608655400639,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fexofenadine,-0.36,False,CHEMBL914,0.0,0.09589041095890412,0.03835616438356165,5252
3153.0,CHEMBL1201322,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thonzonium,-0.37,False,CHEMBL1201322,0.0,0.08904109589041097,0.03561643835616439,5253
1060.0,CHEMBL228814,0.0362406357016492,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ispinesib,-0.37,False,CHEMBL228814,0.0,0.08904109589041097,0.03561643835616439,5254
4495.0,CHEMBL4290141,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LMI070,-0.37,False,CHEMBL4290141,0.0,0.08904109589041097,0.03561643835616439,5255
3743.0,CHEMBL191958,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,genz-644282,-0.38,False,CHEMBL191958,0.0,0.0821917808219178,0.03287671232876712,5256
1924.0,CHEMBL429876,0.0036240935193934,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cilengitide,-0.38,False,CHEMBL429876,0.0,0.0821917808219178,0.03287671232876712,5257
2447.0,CHEMBL1231160,0.000698505925354,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pevonedistat,-0.4,False,CHEMBL1231160,0.0,0.06849315068493149,0.027397260273972598,5258
1851.0,CHEMBL3545308,0.0048162529251927,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rociletinib,-0.41,False,CHEMBL3545308,0.0,0.061643835616438374,0.024657534246575352,5259
288.0,CHEMBL464552,0.2141436027149433,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK1838705A,-0.41,False,CHEMBL464552,0.0,0.061643835616438374,0.024657534246575352,5260
2766.0,CHEMBL2325429,0.000158055444604,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-743921,-0.42,False,CHEMBL2325429,0.0,0.054794520547945216,0.02191780821917809,5261
