active_id,chembl_id,drug_name,canonical_smiles,inchikey,max_phase,statuses,n_protein_links,n_pathway_links,n_moa_links,n_total_links,unique_proteins,unique_pathways,unique_moas,mech_score_raw,mech_score,admet_risk_raw,admet_risk,combined_score,herg,ames,pgp,pampa,bbb,cyp3a4,cyp2c19,cyp2d6,cyp1a2,cyp2c9,logS,admet_missing
GZENKSODFLBBHQ-ILSZZQPISA-N,CHEMBL1201173,MEDRYSONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,GZENKSODFLBBHQ-ILSZZQPISA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,1,0,0,0,0,0,-2.81,0
ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,CHEMBL2348780,VAMOROLONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,0,0,0,0,0,0,-2.35,0
UNRCMCRRFYFGFX-TYPNBTCFSA-N,CHEMBL1096380,PLINABULIN,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,UNRCMCRRFYFGFX-TYPNBTCFSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,0,0,0,0,1,0.5,1,0,-4.42,0
XGMPVBXKDAHORN-RBWIMXSLSA-N,CHEMBL1200449,TRIAMCINOLONE DIACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,XGMPVBXKDAHORN-RBWIMXSLSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,1,0,0,0,0,0,-3.64,0
IXWNTLSTOZFSCM-YVACAVLKSA-N,CHEMBL572284,OMBRABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,IXWNTLSTOZFSCM-YVACAVLKSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0.5,0,0,0.5,0,0,0,0,0,-3.22,0
HUFOZJXAKZVRNJ-UHFFFAOYSA-N,CHEMBL3545308,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,HUFOZJXAKZVRNJ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,1,1,1,0,0,0.5,1,-5.71,0
HYRKAAMZBDSJFJ-LFDBJOOHSA-N,CHEMBL1200342,PARAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,HYRKAAMZBDSJFJ-LFDBJOOHSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,1,0,0,0,0,0,-3.7,0
DOEOECWDNSEFDN-UHFFFAOYSA-N,CHEMBL4761468,AUMOLERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DOEOECWDNSEFDN-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0.5,0,1,1,0.5,1,0,1,0,-4.33,0
BDGGFTDRPHKXFC-QYQHSDTDSA-N,CHEMBL4594401,RAFUTROMBOPAG,CC1=NN(c2ccc3c(c2)CCCC3)C(=O)/C1=N\Nc1cccc(-c2ccc(C(=O)O)o2)c1O,BDGGFTDRPHKXFC-QYQHSDTDSA-N,3,Not yet recruiting,1,1,0,2,1,1,0,4,0.003795066,1.47,0.313432836,-0.043789119,0,1,0,1,0,0,0,0,1,1,-3.78,0
ARFHIAQFJWUCFH-IZZDOVSWSA-N,CHEMBL290960,NIFURTIMOX,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,ARFHIAQFJWUCFH-IZZDOVSWSA-N,,,0,0,1,1,0,0,1,2,0,1.38,0.29424307,-0.044136461,0,1,0,1,0,0,0,0.5,0,0,-2.24,0
CHEMBL1201463,CHEMBL1201463,CODEINE POLISTIREX,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2107866,CHEMBL2107866,PEGINESATIDE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3989988,CHEMBL3989988,MODOTUXIMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL6067493,CHEMBL6067493,BLEOMYCIN SULFATE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201577,CHEMBL1201577,CETUXIMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1743052,CHEMBL1743052,OPORTUZUMAB MONATOX,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1743043,CHEMBL1743043,MOXETUMOMAB PASUDOTOX,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201827,CHEMBL1201827,PANITUMUMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201566,CHEMBL1201566,DARBEPOETIN ALFA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1351,CHEMBL1351,CARBOPLATIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201481,CHEMBL1201481,PORFIMER SODIUM,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL11359,CHEMBL11359,CISPLATIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1743082,CHEMBL1743082,TRASTUZUMAB EMTANSINE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1963684,CHEMBL1963684,PEGINESATIDE ACETATE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1742994,CHEMBL1742994,BRENTUXIMAB VEDOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1743047,CHEMBL1743047,NECITUMUMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201550,CHEMBL1201550,DENILEUKIN DIFTITOX,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1200983,CHEMBL1200983,GALLIUM NITRATE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201470,CHEMBL1201470,HYDROCODONE POLISTIREX,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3545370,CHEMBL3545370,EMACTUZUMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4298178,CHEMBL4298178,TRASTUZUMAB DUOCARMAZINE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108593,CHEMBL2108593,EPOETIN ZETA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL414804,CHEMBL414804,OXALIPLATIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3707314,CHEMBL3707314,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2109253,CHEMBL2109253,HOKT3,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3990032,CHEMBL3990032,TELISOTUZUMAB VEDOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3301589,CHEMBL3301589,ENFORTUMAB VEDOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2109093,CHEMBL2109093,EPOETIN DELTA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL5314346,CHEMBL5314346,VERTEPORFIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4298098,CHEMBL4298098,TUSAMITAMAB RAVTANSINE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2109092,CHEMBL2109092,EPOETIN BETA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3544910,CHEMBL3544910,MOTEXAFIN GADOLINIUM,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108611,CHEMBL2108611,INOTUZUMAB OZOGAMICIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4297841,CHEMBL4297841,TISOTUMAB VEDOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3301582,CHEMBL3301582,POLATUZUMAB VEDOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108583,CHEMBL2108583,CINTREDEKIN BESUDOTOX,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3545132,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4297774,CHEMBL4297774,AMIVANTAMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4298209,CHEMBL4298209,BELANTAMAB MAFODOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4594406,CHEMBL4594406,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4594608,CHEMBL4594608,AXATILIMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108359,CHEMBL2108359,NIMOTUZUMAB,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4594471,CHEMBL4594471,EFEPOETIN ALFA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108290,CHEMBL2108290,EPOETIN THETA,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3707277,CHEMBL3707277,DEPATUXIZUMAB MAFODOTIN,,,,,0,0,1,1,0,0,1,2,0,1.4,0.298507463,-0.044776119,0,0,0,0,,0,0,0,0,0,-4,1
PKVRCIRHQMSYJX-AIFWHQITSA-N,CHEMBL450449,TRABECTEDIN,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,PKVRCIRHQMSYJX-AIFWHQITSA-N,,,0,0,1,1,0,0,1,2,0,1.41,0.300639659,-0.045095949,0,1,0,1,0,0,0,1,0,0,-3.06,0
RRMJMHOQSALEJJ-UHFFFAOYSA-N,CHEMBL4558324,LAZERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,RRMJMHOQSALEJJ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.44,0.307036247,-0.046055437,0,1,0,1,1,1,0,0.5,0,0,-2.33,0
SXYZQZLHAIHKKY-GSTUPEFVSA-N,CHEMBL1200975,CLOCORTOLONE PIVALATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,SXYZQZLHAIHKKY-GSTUPEFVSA-N,,,0,0,1,1,0,0,1,2,0,1.45,0.309168443,-0.046375267,0,0,1,0.5,1,0,0,0,0,0,-4.35,0
NRUKOCRGYNPUPR-QBPJDGROSA-N,CHEMBL452231,TENIPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,NRUKOCRGYNPUPR-QBPJDGROSA-N,4,,1,4,1,6,1,2,1,9,0.013282732,1.82,0.388059701,-0.046918633,0,1,0,1,1,0.5,0.5,1,0,0,-4.23,0
ZOCKGBMQLCSHFP-KQRAQHLDSA-N,CHEMBL1096885,VALRUBICIN,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,4,,1,4,1,6,1,2,1,9,0.013282732,1.82,0.388059701,-0.046918633,0,1,0,1,0,0,1,0,0,1,-4.64,0
PLHJDBGFXBMTGZ-WEVVVXLNSA-N,CHEMBL1103,FURAZOLIDONE,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,,,0,0,1,1,0,0,1,2,0,1.47,0.313432836,-0.047014925,0,1,0,1,0,0,0,1,1,0,-2.25,0
ONIQOQHATWINJY-UHFFFAOYSA-N,CHEMBL2105717,CABOZANTINIB,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,ONIQOQHATWINJY-UHFFFAOYSA-N,4,,1,14,0,15,1,7,0,17,0.028462998,2.23,0.475479744,-0.047128413,0,1,1,1,1,0.5,0,0,0,0,-5.18,0
HFCFMRYTXDINDK-WNQIDUERSA-N,CHEMBL2103868,CABOZANTINIB S-MALATE,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,HFCFMRYTXDINDK-WNQIDUERSA-N,4,,1,14,1,16,1,7,1,19,0.032258065,2.35,0.501066098,-0.04774056,0,1,1,0,1,0,0,0,0,0,-3.37,0
VJZITPJGSQKZMX-XDPRQOKASA-N,CHEMBL1186894,AMRUBICIN,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,VJZITPJGSQKZMX-XDPRQOKASA-N,3,,1,4,1,6,1,2,1,9,0.013282732,1.85,0.39445629,-0.047878121,0,1,0,0,0,0,0,0,0,0,-2.51,0
MWWSFMDVAYGXBV-FGBSZODSSA-N,CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,MWWSFMDVAYGXBV-FGBSZODSSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,0,0,0,0,0,0,-1.23,0
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,CHEMBL1130,DOXIFLURIDINE,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,ZWAOHEXOSAUJHY-ZIYNGMLESA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0.5,0,0,0,0,0,0,0,0,0,-0.916,0
WISNYKIQFMKSDQ-UHFFFAOYSA-N,CHEMBL1200400,AZATHIOPRINE SODIUM,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+],WISNYKIQFMKSDQ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,0,0,0,0,0,0,-1.25,0
OJLHWPALWODJPQ-QNWVGRARSA-N,CHEMBL2111086,CANFOSFAMIDE,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,OJLHWPALWODJPQ-QNWVGRARSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,0,0,0,0,0,0,0.529,0
WUBBRNOQWQTFEX-UHFFFAOYSA-N,CHEMBL1169,AMINOSALICYLIC ACID,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,0,0,0,0,0,0,-1.34,0
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,CHEMBL1129,TRIFLURIDINE,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,0.5,0,0,0,0,0,-0.682,0
FPTPAIQTXYFGJC-UHFFFAOYSA-N,CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE,Cc1ncc([N+](=O)[O-])n1CCO.Cl,FPTPAIQTXYFGJC-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,1,0,0,0,0,0,0.167,0
PRZJIMSXCLZGLT-UHFFFAOYSA-M,CHEMBL1200584,AMINOSALICYLATE POTASSIUM,Nc1ccc(C(=O)[O-])c(O)c1.[K+],PRZJIMSXCLZGLT-UHFFFAOYSA-M,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,0,0,0,0,0,0,0,-0.139,0
OPXLLQIJSORQAM-UHFFFAOYSA-N,CHEMBL685,MEBENDAZOLE,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,OPXLLQIJSORQAM-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.5,0.319829424,-0.047974414,0,1,0,1,1,0,1,0.5,1,0,-2.79,0
WOFMFGQZHJDGCX-ZULDAHANSA-N,CHEMBL1161,MOMETASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,WOFMFGQZHJDGCX-ZULDAHANSA-N,,,0,0,1,1,0,0,1,2,0,1.53,0.326226013,-0.048933902,0,0,1,0,1,1,0,1,1,0,-3.65,0
DLGOEMSEDOSKAD-UHFFFAOYSA-N,CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,DLGOEMSEDOSKAD-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.53,0.326226013,-0.048933902,0,1,0,0,1,0,0,0,0.5,0,-1.14,0
HOMGKSMUEGBAAB-UHFFFAOYSA-N,CHEMBL1024,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.53,0.326226013,-0.048933902,0,1,0,0,0,0,0,0.5,0,0,-0.767,0
PTRATZCAGVBFIQ-UHFFFAOYSA-N,CHEMBL2205807,ABAMETAPIR,Cc1ccc(-c2ccc(C)cn2)nc1,PTRATZCAGVBFIQ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.53,0.326226013,-0.048933902,0,1,0,0,0,0,0,0.5,0,0,-0.598,0
KPQZUUQMTUIKBP-UHFFFAOYSA-N,CHEMBL498847,SECNIDAZOLE,Cc1ncc([N+](=O)[O-])n1CC(C)O,KPQZUUQMTUIKBP-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,1,0,0,1,0,0,-0.235,0
UGJWRPJDTDGERK-UHFFFAOYSA-N,CHEMBL260046,EVOFOSFAMIDE,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],UGJWRPJDTDGERK-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,0,0,0,0.5,0.5,0,-0.784,0
AGRCPNMCOXLKFO-BDVNFPICSA-N,CHEMBL1977579,STREPTOZOCIN,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,AGRCPNMCOXLKFO-BDVNFPICSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,0,0,0,0,0,1,0.722,0
GMUQJDAYXZXBOT-UHFFFAOYSA-M,CHEMBL2096646,AMINOSALICYLATE SODIUM,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],GMUQJDAYXZXBOT-UHFFFAOYSA-M,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,0,0,0,0,0,1,-0.868,0
OUUYBRCCFUEMLH-YDALLXLXSA-N,CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,OUUYBRCCFUEMLH-YDALLXLXSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,1,1,0,0,0,0,-1.5,0
HAWPXGHAZFHHAD-UHFFFAOYSA-N,CHEMBL427,MECHLORETHAMINE,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,0,0,0,0.5,0.5,0,-0.478,0
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,CHEMBL1448,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,1,0,1,0.5,0,1,1,-3.81,0
QZIQJVCYUQZDIR-UHFFFAOYSA-N,CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,CN(CCCl)CCCl.Cl,QZIQJVCYUQZDIR-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.56,0.332622601,-0.04989339,0,1,0,0,1,0,0,0.5,0.5,0,0.276,0
ALKJNCZNEOTEMP-UHFFFAOYSA-N,CHEMBL3545085,XL-228,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,ALKJNCZNEOTEMP-UHFFFAOYSA-N,1,Terminated,1,26,0,27,1,13,0,29,0.051233397,2.94,0.626865672,-0.050481464,1,0,0,0,1,0.5,0,0,1,0,-3.37,0
WJCNZQLZVWNLKY-UHFFFAOYSA-N,CHEMBL625,THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.59,0.33901919,-0.050852878,0,0.5,0,0,0,1,1,1,1,0,-3.1,0
IDPUKCWIGUEADI-UHFFFAOYSA-N,CHEMBL1488,URACIL MUSTARD,Oc1ncc(N(CCCl)CCCl)c(O)n1,IDPUKCWIGUEADI-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.59,0.33901919,-0.050852878,0,1,0,0,0,0.5,0,0,0.5,0.5,-1.99,0
OBMJQRLIQQTJLR-USGQOSEYSA-N,CHEMBL2107818,ALDOXORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,OBMJQRLIQQTJLR-USGQOSEYSA-N,3,Completed,1,4,1,6,1,2,1,9,0.013282732,1.95,0.415778252,-0.051076415,0,1,0,0.5,0,0,0,0,0,0,-4.49,0
CSGQVNMSRKWUSH-IAGOWNOFSA-N,CHEMBL3545396,BMS-690514,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,CSGQVNMSRKWUSH-IAGOWNOFSA-N,2,Completed,2,20,0,22,2,8,0,26,0.045540797,2.81,0.599147122,-0.051162391,1,0,1,0.5,0,0,0,0.5,0,0.5,-1.25,0
PWOQRKCAHTVFLB-UHFFFAOYSA-N,CHEMBL1200796,CYCLOPHOSPHAMIDE,O.O=P1(N(CCCl)CCCl)NCCCO1,PWOQRKCAHTVFLB-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.62,0.345415778,-0.051812367,0,1,0,0,0,0,0,1,0,1,-1.16,0
