pair_key,name_1,name_2,target_overlap_jaccard,moa_overlap_jaccard
Flupentixol||MK-2206 dihydrochloride,Flupentixol,MK-2206 dihydrochloride,0.0,0.0
EHop-016||JHW-007,JHW-007,EHop-016,0.0,0.0
N-benzylnaltrindole||SIMVASTATIN,N-benzylnaltrindole,SIMVASTATIN,0.0,0.0
Ebastine||MK-2206 dihydrochloride,MK-2206 dihydrochloride,Ebastine,0.0,0.0
GR-127935||PD173074,GR-127935,PD173074,0.0,0.0
DCC-2036 (Rebastinib)||EHop-016,DCC-2036 (Rebastinib),EHop-016,0.0,0.0
BMS-833923 (XL139)||zolantidine,zolantidine,BMS-833923 (XL139),0.0,0.0
CYCLOSPORINE||Tetrandrine (Fanchinine),CYCLOSPORINE,Tetrandrine (Fanchinine),0.0,0.0
Endoxifen HCl||SB-216641,SB-216641,Endoxifen HCl,0.0,0.0
Curcumin||NSC-3852,NSC-3852,Curcumin,0.0,0.0
MCOPPB||QUINACRINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,MCOPPB,0.0,0.0
UNC0638||calpeptin,calpeptin,UNC0638,0.0,0.0
10-DEBC||NTNCB,NTNCB,10-DEBC,0.0,0.0
HomochlorcyclizineÂ·2HCl||SULOCTIDIL,SULOCTIDIL,HomochlorcyclizineÂ·2HCl,0.11764705882352941,0.0
BIRB 796 (Doramapimod)||CEPHARANTHINE,CEPHARANTHINE,BIRB 796 (Doramapimod),0.0,0.0
BMS-566419||Y-29794 oxalate,Y-29794 oxalate,BMS-566419,0.0,0.0
EHop-016||fendiline,fendiline,EHop-016,0.0,0.0
L-733060||WAY-600,L-733060,WAY-600,0.0,0.0
JHW-007||SGI-1776 free base,JHW-007,SGI-1776 free base,0.0,0.0
IT1t||MK-2206 dihydrochloride,IT1t,MK-2206 dihydrochloride,0.0,0.0
CYM-5442||Dronedarone HCl (Multaq),CYM-5442,Dronedarone HCl (Multaq),0.0,0.0
AY-9944||PD173074,AY-9944,PD173074,0.0,0.0
NPS-2143 (SB262470)||PD173074,PD173074,NPS-2143 (SB262470),0.0,0.0
Ceritinib||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),Ceritinib,0.0,0.0
MK-2206 dihydrochloride||NPS-2143 (SB262470),MK-2206 dihydrochloride,NPS-2143 (SB262470),0.0,0.0
Dronedarone HCl (Multaq)||Pexidartinib,Pexidartinib,Dronedarone HCl (Multaq),0.0,0.0
3-CPMT||PENFLURIDOL,3-CPMT,PENFLURIDOL,0.05,0.0
Tenovin-6||cyclovalone,cyclovalone,Tenovin-6,0.0,0.0
SB-268262||U-18666A,U-18666A,SB-268262,0.0,0.0
LY2608204||MK-2206 dihydrochloride,MK-2206 dihydrochloride,LY2608204,0.0,0.0
CEPHARANTHINE||QUINACRINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,CEPHARANTHINE,0.0,0.0
C-021||Dronedarone HCl (Multaq),C-021,Dronedarone HCl (Multaq),0.0,0.0
MK-2206 dihydrochloride||SR-33805 oxalate,SR-33805 oxalate,MK-2206 dihydrochloride,0.0,0.0
Dronedarone HCl (Multaq)||SR-33805 oxalate,SR-33805 oxalate,Dronedarone HCl (Multaq),0.0,0.0
IT1t||fendiline,IT1t,fendiline,0.0,0.0
NNC-05-2090||NPS-2143 (SB262470),NNC-05-2090,NPS-2143 (SB262470),0.0,0.0
N-benzylnaltrindole||haloprogin,N-benzylnaltrindole,haloprogin,0.0,0.0
CGP-71683||MK-2206 dihydrochloride,CGP-71683,MK-2206 dihydrochloride,0.0,0.0
NNC-05-2090||SB-772077B,NNC-05-2090,SB-772077B,0.0,0.0
PENFLURIDOL||pyrintegrin,PENFLURIDOL,pyrintegrin,0.0,0.0
Curcumin||SB-772077B,SB-772077B,Curcumin,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||PERHEXILINE MALEATE,FLUPHENAZINE HYDROCHLORIDE,PERHEXILINE MALEATE,0.14285714285714285,0.0
MK-2206 dihydrochloride||PIMOZIDE,PIMOZIDE,MK-2206 dihydrochloride,0.0,0.0
Bazedoxifene HCl||GR-127935,GR-127935,Bazedoxifene HCl,0.06666666666666667,0.0
Dronedarone HCl (Multaq)||UNC0638,UNC0638,Dronedarone HCl (Multaq),0.0,0.0
HTH-01-015||gallium-triquinolin-8-olate,HTH-01-015,gallium-triquinolin-8-olate,0.0,0.0
Arg-Gly-Asp-Ser||Y-320,Arg-Gly-Asp-Ser,Y-320,0.0,0.0
MCOPPB||PD173074,MCOPPB,PD173074,0.0,0.0
Dronedarone HCl (Multaq)||GW-803430,GW-803430,Dronedarone HCl (Multaq),0.06451612903225806,0.0
CGP-71683||UNC0646,CGP-71683,UNC0646,0.0,0.0
PENFLURIDOL||SGI-1776 free base,PENFLURIDOL,SGI-1776 free base,0.0,0.0
BMS-833923 (XL139)||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),BMS-833923 (XL139),0.0,0.0
CEPHARANTHINE||PERHEXILINE MALEATE,PERHEXILINE MALEATE,CEPHARANTHINE,0.0,0.0
BAY-11-7082||BNTX,BNTX,BAY-11-7082,0.0,0.0
Cathepsin Inhibitor 1||NVP-BSK805 2HCl,NVP-BSK805 2HCl,Cathepsin Inhibitor 1,0.0,0.0
fendiline||tetrindole,tetrindole,fendiline,0.0,0.0
SB-216641||calpeptin,calpeptin,SB-216641,0.0,0.0
Dronedarone HCl (Multaq)||NNC-05-2090,NNC-05-2090,Dronedarone HCl (Multaq),0.0,0.0
Y-320||zolantidine,zolantidine,Y-320,0.0,0.0
Benztropine mesylate||SNAP-5089,SNAP-5089,Benztropine mesylate,0.0,0.0
BMS-833923 (XL139)||droloxifene,droloxifene,BMS-833923 (XL139),0.0,0.0
PENFLURIDOL||calpeptin,calpeptin,PENFLURIDOL,0.0,0.0
Bazedoxifene HCl||NTNCB,NTNCB,Bazedoxifene HCl,0.125,0.0
NSC-3852||U-18666A,U-18666A,NSC-3852,0.0,0.0
Ebastine||NPS-2143 (SB262470),NPS-2143 (SB262470),Ebastine,0.12903225806451613,0.0
Lomitapide||fendiline,Lomitapide,fendiline,0.0,0.0
BMS-833923 (XL139)||PERHEXILINE MALEATE,PERHEXILINE MALEATE,BMS-833923 (XL139),0.0,0.0
MK-2206 dihydrochloride||pyrintegrin,pyrintegrin,MK-2206 dihydrochloride,0.0,0.0
MK-2206 dihydrochloride||WAY-600,MK-2206 dihydrochloride,WAY-600,0.0,0.0
U-18666A||kenpaullone,kenpaullone,U-18666A,0.0,0.0
GK921||pyrintegrin,pyrintegrin,GK921,0.0,0.0
MCOPPB||MK-2206 dihydrochloride,MCOPPB,MK-2206 dihydrochloride,0.0,0.0
BMS-833923 (XL139)||NNC-05-2090,NNC-05-2090,BMS-833923 (XL139),0.0,0.0
THIORIDAZINE HYDROCHLORIDE||trequinsin,THIORIDAZINE HYDROCHLORIDE,trequinsin,0.0,0.0
MCOPPB||U-18666A,U-18666A,MCOPPB,0.0,0.0
CYCLOSPORINE||fendiline,CYCLOSPORINE,fendiline,0.0,0.0
CLOMIPHENE CITRATE||Dronedarone HCl (Multaq),CLOMIPHENE CITRATE,Dronedarone HCl (Multaq),0.03571428571428571,0.0
MK-2206 dihydrochloride||UNC0646,UNC0646,MK-2206 dihydrochloride,0.0,0.0
Cathepsin Inhibitor 1||PERHEXILINE MALEATE,PERHEXILINE MALEATE,Cathepsin Inhibitor 1,0.0,0.0
JHW-007||pyrintegrin,JHW-007,pyrintegrin,0.0,0.0
kenpaullone||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,kenpaullone,0.0,0.0
MK-2206 dihydrochloride||UNC1999,MK-2206 dihydrochloride,UNC1999,0.0,0.0
Ceritinib||NTNCB,NTNCB,Ceritinib,0.0,0.0
AY-9944||MCOPPB,AY-9944,MCOPPB,0.0,0.0
MCOPPB||SB-216641,SB-216641,MCOPPB,0.0,0.0
PD173074||calpeptin,calpeptin,PD173074,0.0,0.0
BMS-833923 (XL139)||GR-127935,GR-127935,BMS-833923 (XL139),0.0,0.0
FLUOXETINE HYDROCHLORIDE||MK-2206 dihydrochloride,FLUOXETINE HYDROCHLORIDE,MK-2206 dihydrochloride,0.0,0.0
Crizotinib (PF-02341066)||P7C3,P7C3,Crizotinib (PF-02341066),0.0,0.0
AMG-548||PENFLURIDOL,PENFLURIDOL,AMG-548,0.0,0.0
EHop-016||PD173074,PD173074,EHop-016,0.0,0.0
AG-1478 (Tyrphostin AG-1478)||WAY-600,WAY-600,AG-1478 (Tyrphostin AG-1478),0.0,0.0
SGI-1776 free base||UNC0638,UNC0638,SGI-1776 free base,0.0,0.0
Lomitapide||SULOCTIDIL,SULOCTIDIL,Lomitapide,0.05263157894736842,0.0
BNTX||P7C3,BNTX,P7C3,0.0,0.0
IKK-16||fendiline,IKK-16,fendiline,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||GSK2606414,CHLORHEXIDINE DIHYDROCHLORIDE,GSK2606414,0.0,0.0
DCC-2036 (Rebastinib)||Tie2 kinase inhibitor,Tie2 kinase inhibitor,DCC-2036 (Rebastinib),0.06060606060606061,0.0
ML-298||SULOCTIDIL,SULOCTIDIL,ML-298,0.0,0.0
NSC-3852||NVP-ADW742,NSC-3852,NVP-ADW742,0.0,0.0
Dronedarone HCl (Multaq)||FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,Dronedarone HCl (Multaq),0.13953488372093023,0.0
NPS-2143 (SB262470)||fendiline,fendiline,NPS-2143 (SB262470),0.1111111111111111,0.0
PERHEXILINE MALEATE||kenpaullone,kenpaullone,PERHEXILINE MALEATE,0.03571428571428571,0.0
CK-636||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,CK-636,0.0,0.0
AZELAIC ACID||CY208-243,CY208-243,AZELAIC ACID,0.0,0.0
BIRB 796 (Doramapimod)||Y-134,Y-134,BIRB 796 (Doramapimod),0.0,0.0
AY-9944||pyrintegrin,AY-9944,pyrintegrin,,0.0
PENFLURIDOL||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,PENFLURIDOL,0.1724137931034483,0.0
NTNCB||UNC0638,NTNCB,UNC0638,0.0,0.0
EHop-016||SR-33805 oxalate,SR-33805 oxalate,EHop-016,0.0,0.0
Golvatinib (E7050)||fendiline,fendiline,Golvatinib (E7050),0.0,0.0
CGP-71683||IT1t,CGP-71683,IT1t,0.0,0.0
PENFLURIDOL||cyclovalone,PENFLURIDOL,cyclovalone,0.0,0.0
SB-772077B||UNC1999,SB-772077B,UNC1999,0.0,0.0
HTH-01-015||L-760735,L-760735,HTH-01-015,0.0,0.0
Propiverine Hydrochloride||fendiline,Propiverine Hydrochloride,fendiline,0.125,0.0
Revaprazan Hydrochloride||fendiline,Revaprazan Hydrochloride,fendiline,0.0,0.0
7-methoxytacrine||GNF-5837,GNF-5837,7-methoxytacrine,0.0,0.0
AZELAIC ACID||Pexidartinib,AZELAIC ACID,Pexidartinib,0.0,0.0
RALOXIFENE HYDROCHLORIDE||fendiline,RALOXIFENE HYDROCHLORIDE,fendiline,0.09090909090909091,0.0
CGP-71683||PENFLURIDOL,PENFLURIDOL,CGP-71683,0.0,0.0
PENFLURIDOL||thaliblastine,PENFLURIDOL,thaliblastine,0.0,0.0
Curcumin||thaliblastine,Curcumin,thaliblastine,0.0,0.0
Ceritinib||GW-803430,GW-803430,Ceritinib,0.0,0.0
Dronedarone HCl (Multaq)||Y-320,Dronedarone HCl (Multaq),Y-320,0.0,0.0
THIORIDAZINE HYDROCHLORIDE||UNC1999,THIORIDAZINE HYDROCHLORIDE,UNC1999,0.0,0.0
GR-127935||NPS-2143 (SB262470),GR-127935,NPS-2143 (SB262470),0.0625,0.0
BMS-833923 (XL139)||Endoxifen HCl,BMS-833923 (XL139),Endoxifen HCl,0.0,0.0
MCOPPB||SR-33805 oxalate,SR-33805 oxalate,MCOPPB,0.0,0.0
FLUOXETINE HYDROCHLORIDE||Tenovin-6,FLUOXETINE HYDROCHLORIDE,Tenovin-6,0.0,0.0
Azaguanine-8||JNJ 26854165 (Serdemetan),JNJ 26854165 (Serdemetan),Azaguanine-8,0.0,0.0
PHA-665752||norfluoxetine,norfluoxetine,PHA-665752,0.0,0.0
SB-216641||droloxifene,SB-216641,droloxifene,0.0,0.0
Dronedarone HCl (Multaq)||EHop-016,Dronedarone HCl (Multaq),EHop-016,0.0,0.0
3-CPMT||DCC-2036 (Rebastinib),3-CPMT,DCC-2036 (Rebastinib),0.0,0.0
"KU-60019||MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",KU-60019,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
BS-181||SB-216641,SB-216641,BS-181,0.0,0.0
PENFLURIDOL||kenpaullone,kenpaullone,PENFLURIDOL,0.0,0.0
K02288||SB-772077B,SB-772077B,K02288,0.0,0.0
EHop-016||IT1t,IT1t,EHop-016,0.0,0.0
AY-9944||fendiline,AY-9944,fendiline,0.0,0.0
SPP-86||UNC1999,SPP-86,UNC1999,0.0,0.0
Ro 48-8071 (fumarate)||Y-134,Y-134,Ro 48-8071 (fumarate),0.0,0.0
DCC-2036 (Rebastinib)||PD173074,PD173074,DCC-2036 (Rebastinib),0.025,0.0
PD-102807||fendiline,PD-102807,fendiline,0.1111111111111111,0.0
PERHEXILINE MALEATE||pyrintegrin,PERHEXILINE MALEATE,pyrintegrin,0.0,0.0
SR-33805 oxalate||SULOCTIDIL,SULOCTIDIL,SR-33805 oxalate,0.0,0.0
Dronedarone HCl (Multaq)||NTNCB,NTNCB,Dronedarone HCl (Multaq),0.038461538461538464,0.0
CLOMIPHENE CITRATE||MK-2206 dihydrochloride,CLOMIPHENE CITRATE,MK-2206 dihydrochloride,0.0,0.0
RALOXIFENE HYDROCHLORIDE||SULOCTIDIL,SULOCTIDIL,RALOXIFENE HYDROCHLORIDE,0.1724137931034483,0.0
MCOPPB||NPS-2143 (SB262470),MCOPPB,NPS-2143 (SB262470),0.0,0.0
EHop-016||calpeptin,calpeptin,EHop-016,0.0,0.0
HTH-01-015||JHW-007,JHW-007,HTH-01-015,0.0,0.0
KU-60019||P7C3,P7C3,KU-60019,0.0,0.0
MCOPPB||calpeptin,calpeptin,MCOPPB,0.0,0.0
Dronedarone HCl (Multaq)||Ro 48-8071 (fumarate),Ro 48-8071 (fumarate),Dronedarone HCl (Multaq),0.0,0.0
Y-29794 oxalate||cyclovalone,Y-29794 oxalate,cyclovalone,0.0,0.0
Ro 48-8071 (fumarate)||Y-29794 oxalate,Y-29794 oxalate,Ro 48-8071 (fumarate),0.0,0.0
CCT-031374||UNC1999,CCT-031374,UNC1999,0.0,0.0
MK-2206 dihydrochloride||SAR405,SAR405,MK-2206 dihydrochloride,0.0,0.0
10-DEBC||Y-29794 oxalate,Y-29794 oxalate,10-DEBC,0.0,0.0
KU-60019||fendiline,fendiline,KU-60019,0.0,0.0
3'-fluorobenzylspiperone||LY2109761,3'-fluorobenzylspiperone,LY2109761,0.0,0.0
MK-2206 dihydrochloride||prenylamine,prenylamine,MK-2206 dihydrochloride,0.0,0.0
MCOPPB||PERHEXILINE MALEATE,PERHEXILINE MALEATE,MCOPPB,0.0,0.0
THIORIDAZINE HYDROCHLORIDE||kenpaullone,kenpaullone,THIORIDAZINE HYDROCHLORIDE,0.0,0.0
GNF-5837||N-benzylnaltrindole,N-benzylnaltrindole,GNF-5837,0.0,0.0
Dronedarone HCl (Multaq)||metixene,metixene,Dronedarone HCl (Multaq),0.07407407407407407,0.0
EHop-016||Thiazovivin,Thiazovivin,EHop-016,0.0,0.0
GANT-61||SNAP-5089,SNAP-5089,GANT-61,0.0,0.0
CEPHARANTHINE||KU-60019,CEPHARANTHINE,KU-60019,0.0,0.0
PD173074||tetrindole,tetrindole,PD173074,0.0,0.0
NVP-ADW742||haloprogin,NVP-ADW742,haloprogin,0.0,0.0
CGP-71683||FASUDIL HYDROCHLORIDE,FASUDIL HYDROCHLORIDE,CGP-71683,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||JHW-007,CHLORHEXIDINE DIHYDROCHLORIDE,JHW-007,0.0,0.0
PROCHLORPERAZINE EDISYLATE||VE-822,PROCHLORPERAZINE EDISYLATE,VE-822,0.0,0.0
Ceritinib||PD-102807,PD-102807,Ceritinib,0.0,0.0
10-DEBC||NPS-2143 (SB262470),10-DEBC,NPS-2143 (SB262470),0.0,0.0
EHop-016||NTNCB,NTNCB,EHop-016,0.0,0.0
SB-268262||desmethylclozapine,desmethylclozapine,SB-268262,0.0,0.0
AY-9944||GR-127935,GR-127935,AY-9944,0.0,0.0
Siramesine (hydrochloride)||Y-134,Y-134,Siramesine (hydrochloride),0.0,0.0
GANT-61||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,GANT-61,0.0,0.0
SAR405||SB-268262,SB-268262,SAR405,0.0,0.0
Sunitinib||Toceranib (phosphate),Sunitinib,Toceranib (phosphate),0.025,0.0
CYM-5442||MK-2206 dihydrochloride,CYM-5442,MK-2206 dihydrochloride,0.0,0.0
GR-127935||calpeptin,calpeptin,GR-127935,0.0,0.0
SIMVASTATIN||gallium-triquinolin-8-olate,SIMVASTATIN,gallium-triquinolin-8-olate,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||THIORIDAZINE HYDROCHLORIDE",THIORIDAZINE HYDROCHLORIDE,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
Arglabin||BCX 1470 (methanesulfonate),Arglabin,BCX 1470 (methanesulfonate),0.0,0.0
P7C3||PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,P7C3,0.0,0.0
GNF-5837||costunolide,costunolide,GNF-5837,0.0,0.0
IKK-16||tecalcet,tecalcet,IKK-16,0.0,0.0
BINA||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,BINA,0.0,0.0
QUINACRINE HYDROCHLORIDE||SIMVASTATIN,QUINACRINE HYDROCHLORIDE,SIMVASTATIN,0.0,0.0
MK2-IN-1 (hydrochloride)||Siramesine (hydrochloride),MK2-IN-1 (hydrochloride),Siramesine (hydrochloride),0.0,0.0
SNAP-5089||norfluoxetine,norfluoxetine,SNAP-5089,0.0,0.0
7-methoxytacrine||N-benzylnaltrindole,N-benzylnaltrindole,7-methoxytacrine,0.0,0.0
NTNCB||PENFLURIDOL,PENFLURIDOL,NTNCB,0.09523809523809523,0.0
CEPHARANTHINE||Dronedarone HCl (Multaq),CEPHARANTHINE,Dronedarone HCl (Multaq),0.0,0.0
Golvatinib (E7050)||SAR405,SAR405,Golvatinib (E7050),0.0,0.0
PROCHLORPERAZINE EDISYLATE||UNC1999,PROCHLORPERAZINE EDISYLATE,UNC1999,0.0,0.0
JHW-007||Y-320,JHW-007,Y-320,0.0,0.0
AMLODIPINE BESYLATE||Y-29794 oxalate,AMLODIPINE BESYLATE,Y-29794 oxalate,0.0,0.0
10-DEBC||PENFLURIDOL,PENFLURIDOL,10-DEBC,0.0,0.0
ML-298||fendiline,ML-298,fendiline,0.0,0.0
SR-33805 oxalate||fendiline,SR-33805 oxalate,fendiline,0.0,1.0
MK-2206 dihydrochloride||Propiverine Hydrochloride,Propiverine Hydrochloride,MK-2206 dihydrochloride,0.0,0.0
CGP-71683||RU-SKI-43,CGP-71683,RU-SKI-43,0.0,0.0
Miransertib||Propiverine Hydrochloride,Propiverine Hydrochloride,Miransertib,0.0,0.0
PD173074||droloxifene,droloxifene,PD173074,0.0,0.0
AMLODIPINE BESYLATE||NVP-BSK805 2HCl,AMLODIPINE BESYLATE,NVP-BSK805 2HCl,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||SB-268262",SB-268262,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
PROMETHAZINE HYDROCHLORIDE||UNC1999,PROMETHAZINE HYDROCHLORIDE,UNC1999,0.0,0.0
10-DEBC||METITEPINE MESYLATE,METITEPINE MESYLATE,10-DEBC,0.0,0.0
Lasofoxifene (Tartrate)||PD173074,Lasofoxifene (Tartrate),PD173074,0.0,0.0
FLUOXETINE HYDROCHLORIDE||Y-29794 oxalate,FLUOXETINE HYDROCHLORIDE,Y-29794 oxalate,0.0,0.0
Lasofoxifene (Tartrate)||NPS-2143 (SB262470),Lasofoxifene (Tartrate),NPS-2143 (SB262470),0.16666666666666666,0.0
AZELAIC ACID||MCOPPB,AZELAIC ACID,MCOPPB,0.0,0.0
"Dimethylcurcumin, ASC-J9||pifithrin-mu",pifithrin-mu,"Dimethylcurcumin, ASC-J9",0.0,0.0
EHop-016||PENFLURIDOL,PENFLURIDOL,EHop-016,0.0,0.0
Arg-Gly-Asp-Ser||ML-298,ML-298,Arg-Gly-Asp-Ser,0.0,0.0
Pexidartinib||TA-01,TA-01,Pexidartinib,0.0,0.0
EHop-016||pifithrin-mu,pifithrin-mu,EHop-016,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||Thiazovivin",Thiazovivin,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",,0.0
U-18666A||gallium-triquinolin-8-olate,U-18666A,gallium-triquinolin-8-olate,0.0,0.0
7-methoxytacrine||UNC1999,UNC1999,7-methoxytacrine,0.0,0.0
NNC-05-2090||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,NNC-05-2090,0.0,0.0
AY-9944||UNC0638,AY-9944,UNC0638,0.0,0.0
Bazedoxifene HCl||UNC1999,Bazedoxifene HCl,UNC1999,0.0,0.0
AS-1892802||IT1t,IT1t,AS-1892802,0.0,0.0
UNC1999||VE-822,VE-822,UNC1999,0.0,0.0
Cathepsin Inhibitor 1||SAR405,SAR405,Cathepsin Inhibitor 1,0.0,0.0
Golvatinib (E7050)||SULOCTIDIL,SULOCTIDIL,Golvatinib (E7050),0.0,0.0
GW-803430||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,GW-803430,0.15151515151515152,0.0
CYCLOSPORINE||MCOPPB,CYCLOSPORINE,MCOPPB,0.0,0.0
Pexidartinib||Tenovin-6,Pexidartinib,Tenovin-6,0.0,0.0
DCC-2036 (Rebastinib)||SAR405,SAR405,DCC-2036 (Rebastinib),0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||RALOXIFENE HYDROCHLORIDE,CHLORHEXIDINE DIHYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,0.0625,0.0
IKK-16||L-733060,L-733060,IKK-16,0.0,0.0
Bazedoxifene HCl||IT1t,IT1t,Bazedoxifene HCl,0.0,0.0
JHW-007||PENFLURIDOL,PENFLURIDOL,JHW-007,0.0,0.0
MCOPPB||Y-29794 oxalate,Y-29794 oxalate,MCOPPB,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||Crizotinib (PF-02341066),AMODIAQUINE DIHYDROCHLORIDE,Crizotinib (PF-02341066),0.0,0.0
PD-102807||R-96544,PD-102807,R-96544,0.0,0.0
JIB04 (NSC693627)||Ozanimod,Ozanimod,JIB04 (NSC693627),0.0,0.0
JIB04 (NSC693627)||Sunitinib,Sunitinib,JIB04 (NSC693627),0.0,0.0
NVP-ADW742||SGI-1776 free base,NVP-ADW742,SGI-1776 free base,0.0,0.0
P7C3||pifithrin-mu,pifithrin-mu,P7C3,0.0,0.0
Salmeterol (xinafoate)||gallium-triquinolin-8-olate,Salmeterol (xinafoate),gallium-triquinolin-8-olate,0.0,0.0
AMLODIPINE BESYLATE||Ozanimod,AMLODIPINE BESYLATE,Ozanimod,0.0,0.0
SB-268262||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,SB-268262,0.0,0.0
NVP-ADW742||UNC1999,NVP-ADW742,UNC1999,0.0,0.0
EHop-016||MCOPPB,MCOPPB,EHop-016,0.0,0.0
UNC1999||desmethylclozapine,desmethylclozapine,UNC1999,0.0,0.0
AY-9944||PERHEXILINE MALEATE,PERHEXILINE MALEATE,AY-9944,0.0,0.0
AS-1892802||UNC0638,AS-1892802,UNC0638,0.0,0.0
MK-2206 dihydrochloride||NVP-ADW742,NVP-ADW742,MK-2206 dihydrochloride,0.0,0.0
Flumatinib (mesylate)||SB-216641,SB-216641,Flumatinib (mesylate),0.0,0.0
Ebastine||SB-216641,SB-216641,Ebastine,0.13333333333333333,0.0
U-18666A||UNC1999,U-18666A,UNC1999,0.0,0.0
SB-268262||trequinsin,trequinsin,SB-268262,0.0,0.0
Sunitinib||Y-134,Y-134,Sunitinib,0.0,0.0
GR-127935||IT1t,GR-127935,IT1t,0.0,0.0
CLOMIPHENE CITRATE||tetrindole,tetrindole,CLOMIPHENE CITRATE,0.0,0.0
DCC-2036 (Rebastinib)||FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,DCC-2036 (Rebastinib),0.0,0.0
HTH-01-015||UNC1999,HTH-01-015,UNC1999,0.0,0.0
GSK2606414||bifemelane,bifemelane,GSK2606414,0.0,0.0
EHop-016||NVP-ADW742,NVP-ADW742,EHop-016,0.0,0.0
BMS-833923 (XL139)||IT1t,IT1t,BMS-833923 (XL139),0.0,0.0
L-733060||tetrindole,tetrindole,L-733060,0.0,0.0
10-DEBC||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,10-DEBC,0.0,0.0
NVP-BSK805 2HCl||Tenovin-6,NVP-BSK805 2HCl,Tenovin-6,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||IKK-16,CHLORHEXIDINE DIHYDROCHLORIDE,IKK-16,0.0,0.0
"C-021||MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",C-021,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
IT1t||NVP-BSK805 2HCl,IT1t,NVP-BSK805 2HCl,0.0,0.0
PENFLURIDOL||tetrindole,tetrindole,PENFLURIDOL,0.0,0.0
Bazedoxifene HCl||SB-216641,SB-216641,Bazedoxifene HCl,0.09090909090909091,0.0
KU-60019||Propiverine Hydrochloride,Propiverine Hydrochloride,KU-60019,0.0,0.0
GANT-61||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,GANT-61,0.0,0.0
BAY-11-7082||Thiazovivin,BAY-11-7082,Thiazovivin,0.0,0.0
Dronedarone HCl (Multaq)||calpeptin,calpeptin,Dronedarone HCl (Multaq),0.0,0.0
Dronedarone HCl (Multaq)||TOREMIFENE CITRATE,TOREMIFENE CITRATE,Dronedarone HCl (Multaq),0.0,0.0
CLEMASTINE FUMARATE||fendiline,CLEMASTINE FUMARATE,fendiline,0.034482758620689655,0.0
UNC0646||thiethylperazine,UNC0646,thiethylperazine,0.0,0.0
Auranofin||QUINESTROL,QUINESTROL,Auranofin,0.0,0.0
Crizotinib (PF-02341066)||Tetrandrine (Fanchinine),Crizotinib (PF-02341066),Tetrandrine (Fanchinine),0.0,0.0
"Dimethylcurcumin, ASC-J9||GANT-61",GANT-61,"Dimethylcurcumin, ASC-J9",0.0,0.0
NNC-05-2090||costunolide,costunolide,NNC-05-2090,0.0,0.0
BNTX||UNC1999,BNTX,UNC1999,0.0,0.0
Auranofin||L-733060,L-733060,Auranofin,0.0,0.0
TOREMIFENE CITRATE||droloxifene,TOREMIFENE CITRATE,droloxifene,0.0,0.0
NPS-2143 (SB262470)||pyrintegrin,pyrintegrin,NPS-2143 (SB262470),0.0,0.0
